Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,126.62,S9,0,0.5320717,10.63976, ,0
1,126.64,S9,0.02,0.4850799,-2.349588, ,0
1,126.66,S9,0.04,0.7614719,13.8196, ,0
1,126.68,S9,0.06,0.3010992,-23.01864, ,0
1,126.7,S9,0.08,0.3046764,0.1788631,B,0
1,126.72,S9,0.09999999,0.8716579,28.34908,B,0.02
1,126.74,S9,0.12,0.055192,-40.8233,C,0.04
1,126.76,S9,0.14,0.232228,8.851799,B,0
1,126.78,S9,0.16,0.1335936,-4.93172,B,0.02
1,126.8,S9,0.18,0.2923141,7.936028,B,0.04
2,128.46,S9,0,0.1786555,3.802189, ,0.06
2,128.48,S9,0.02,0.1736149,-0.25203, ,0.06
2,128.5,S9,0.04,0.04865422,-6.248036, ,0.06
2,128.52,S9,0.06,0.1517204,5.153307, ,0.06
2,128.54,S9,0.08,0.05153705,-5.009165, ,0.06
2,128.56,S9,0.09999999,0.05997613,0.4219542, ,0.06
2,128.58,S9,0.12,0.1083165,2.41702, ,0.06
2,128.6,S9,0.14,0.04626818,-3.102418, ,0.06
2,128.62,S9,0.16,0.08820234,2.096708, ,0.06
2,128.64,S9,0.18,0.04409695,-2.20527, ,0.06
2,128.66,S9,0.2,0.05822855,0.7065799, ,0.06
2,128.68,S9,0.22,0.04824159,-0.4993482, ,0.06
2,128.7,S9,0.24,0.05704056,0.4399486, ,0.06
2,128.72,S9,0.26,0.01838651,-1.932702, ,0.06
2,128.74,S9,0.28,0.04402217,1.281783, ,0.06
2,128.76,S9,0.3,0.01810674,-1.295771, ,0.06
2,128.78,S9,0.32,0.03190006,0.6896656, ,0.06
2,128.8,S9,0.34,0.04156395,0.4831946, ,0.06
2,128.82,S9,0.36,0.01354939,-1.400728, ,0.06
2,128.84,S9,0.38,0.07378674,3.011868, ,0.06
2,128.86,S9,0.4,0.02375583,-2.501546, ,0.06
2,128.88,S9,0.42,0.07207114,2.415766, ,0.06
2,128.9,S9,0.4400001,0.09326834,1.05986, ,0.06
2,128.92,S9,0.4600001,0.1035361,0.5133886, ,0.06
2,128.94,S9,0.4800001,0.2140752,5.526953, ,0.06
2,128.96,S9,0.5000001,0.30349,4.470744, ,0.06
3,130.26,S9,0,0.5509633,18.34019, ,0.06
3,130.28,S9,0.02,0.2156237,-16.76698, ,0.06
3,130.3,S9,0.04,0.3782166,8.129642,B,0
3,130.32,S9,0.06,0.1670965,-10.55601,C,0.02
3,130.34,S9,0.08,0.4539897,14.34466,B,0
3,130.36,S9,0.09999999,0.2081009,-12.29444,C,0.02
3,130.38,S9,0.12,0.5984212,19.51602,B,0
3,130.4,S9,0.14,0.05820746,-27.01069,C,0.02
3,130.42,S9,0.16,0.08451262,1.315258,B,0
3,130.44,S9,0.18,0.3026961,10.90918,B,0.02
3,130.46,S9,0.2,0.1584471,-7.212451,B,0.04
4,131.9,S9,0,0.5352078,5.85203, ,0.06
4,131.92,S9,0.02,0.2688811,-13.31634, ,0.06
4,131.94,S9,0.04,0.446382,8.875049,B,0
4,131.96,S9,0.06,0.5949454,7.428166,C,0.02
4,131.98,S9,0.08,0.3524002,-12.12726,C,0.02
4,132,S9,0.09999999,0.1382568,-10.70717,B,0
4,132.02,S9,0.12,0.134623,-0.1816884,B,0.02
4,132.04,S9,0.14,0.09367587,-2.047359,B,0.04
5,133.22,S9,0,0.3611804,-66.57932, ,0.06
5,133.24,S9,0.02,0.3549181,-0.3131166,B,0
5,133.26,S9,0.04,0.5343266,8.970428,C,0.02
5,133.28,S9,0.06,0.2029283,-16.56992,C,0.02
5,133.3,S9,0.08,0.4065321,10.18019,B,0
5,133.32,S9,0.09999999,0.170118,-11.82071,C,0.02
5,133.34,S9,0.12,0.632288,23.1085,B,0
5,133.36,S9,0.14,0.08313996,-27.45741,C,0.02
5,133.38,S9,0.16,0.1480318,3.244594,B,0
5,133.4,S9,0.18,0.3031731,7.757063,B,0.02
5,133.42,S9,0.2,0.08234311,-11.0415,B,0.04
6,134.58,S9,0,0.9308533,28.93987, ,0.06
6,134.6,S9,0.02,0.2841276,-32.33628, ,0.06
6,134.62,S9,0.04,0.7276443,22.17583,B,0
