Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,104,S7,0,0.192249,-13.85842, ,0
1,104.02,S7,0.02,0.323777,6.576399,B,0
1,104.04,S7,0.04,0.2239581,-4.990947,B,0.02
1,104.06,S7,0.06,0.1865563,-1.870088,B,0.04
2,105.58,S7,0,0.7854639,22.10789, ,0.06
2,105.6,S7,0.02,0.3448462,-22.03088, ,0.06
2,105.62,S7,0.04,0.6553857,15.52697,B,0
2,105.64,S7,0.06,0.1965964,-22.93946,C,0.02
2,105.66,S7,0.08,0.3996343,10.1519,B,0
2,105.68,S7,0.09999999,0.2339315,-8.285141,C,0.02
2,105.7,S7,0.12,0.1948777,-1.952693,B,0
2,105.72,S7,0.14,0.3848867,9.500453,B,0.02
2,105.74,S7,0.16,0.2595889,-6.264893,C,0.04
2,105.76,S7,0.18,0.180923,-3.933294,B,0
2,105.78,S7,0.2,0.07563711,-5.264294,B,0.02
2,105.8,S7,0.22,0.2943578,10.93604,B,0.04
3,107.12,S7,0,0.4915542,9.227537, ,0.06
3,107.14,S7,0.02,0.1989775,-14.62883, ,0.06
3,107.16,S7,0.04,0.2835137,4.226808,B,0
3,107.18,S7,0.06,0.09597405,-9.376981,B,0.02
3,107.2,S7,0.08,0.3190832,11.15546,B,0.04
4,108.72,S7,0,0.5729315,22.64408, ,0.06
4,108.74,S7,0.02,0.2170039,-17.79638, ,0.06
4,108.76,S7,0.04,0.6197874,20.13918,B,0
4,108.78,S7,0.06,0.1239188,-24.79343,C,0.02
4,108.8,S7,0.08,0.1964756,3.627836,B,0
4,108.82,S7,0.09999999,0.1002536,-4.811096,B,0.02
4,108.84,S7,0.12,0.1943149,4.703063,B,0.04
5,110.14,S7,0,0.2127016,-19.12851, ,0.06
5,110.16,S7,0.02,0.4036262,9.546228,B,0
5,110.18,S7,0.04,0.2171635,-9.323133,C,0.02
5,110.2,S7,0.06,0.2200376,0.1437053,B,0
5,110.22,S7,0.08,0.6055726,19.27675,B,0.02
5,110.24,S7,0.09999999,0.1069111,-24.93307,C,0.04
5,110.26,S7,0.12,0.08519164,-1.085973,B,0
5,110.28,S7,0.14,0.07847837,-0.3356632,B,0.02
5,110.3,S7,0.16,0.1098557,1.568864,B,0.04
6,194.12,S7,0,0.1979693,-1.598109, ,0.06
6,194.14,S7,0.02,0.2990417,5.053617, ,0.06
6,194.16,S7,0.04,0.04125035,-12.88957, ,0.06
6,194.18,S7,0.06,0.04067102,-0.02896674,B,0
6,194.2,S7,0.08,0.1025584,3.094371,B,0.02
6,194.22,S7,0.09999999,0.02518675,-3.868585,B,0.04
7,195.12,S7,0,0.3464278,10.53014, ,0.06
7,195.14,S7,0.02,0.4269957,4.028395, ,0.06
7,195.16,S7,0.04,0.3992937,-1.3851, ,0.06
7,195.18,S7,0.06,0.1232055,-13.80441, ,0.06
7,195.2,S7,0.08,0.1561629,1.647869,B,0
7,195.22,S7,0.09999999,0.02790759,-6.412766,B,0.02
7,195.24,S7,0.12,0.1170444,4.456838,B,0.04
8,196.22,S7,0,0.3876405,-34.43604, ,0.06
8,196.24,S7,0.02,0.6772946,14.4827,B,0
8,196.26,S7,0.04,0.1923862,-24.24542,C,0.02
8,196.28,S7,0.06,0.1995015,0.355766,B,0
8,196.3,S7,0.08,0.2830405,4.176946,B,0.02
8,196.32,S7,0.09999999,0.3798537,4.840662,B,0.04
9,350.7,S7,0,0.8879037,-16.73635, ,0.06
9,350.72,S7,0.02,0.4121304,-23.78866,B,0
9,350.74,S7,0.04,0.8661104,22.699,C,0.02
