Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,90.82,S9,0,1.625909,34.69783, ,0
1,90.84,S9,0.02,0.7655908,-43.01593, ,0
1,90.86,S9,0.04,0.403958,-18.08164,B,0
1,90.88,S9,0.06,0,-20.1979,C,0.02
1,90.9,S9,0.08,0.08921233,4.460617,B,0
1,90.92,S9,0.09999999,0.2993084,10.5048,B,0.02
1,90.93999,S9,0.12,0.08647352,-10.64174,B,0.04
2,92.38,S9,0,1.093874,-18.35789, ,0.06
2,92.4,S9,0.02,1.644712,27.54191,B,0
2,92.42,S9,0.04,1.134044,-25.53343,C,0.02
2,92.43999,S9,0.06,0.4464692,-34.37873,B,0
2,92.46,S9,0.08,0.2688068,-8.883124,C,0.02
2,92.48,S9,0.09999999,0.09392355,-8.744161,C,0.02
2,92.5,S9,0.12,0.6073377,25.67071,C,0.02
2,92.52,S9,0.14,0.3778155,-11.47611,C,0.02
2,92.54,S9,0.16,0.3905996,0.6392032,B,0
2,92.56,S9,0.18,0.1709851,-10.98072,C,0.02
2,92.57999,S9,0.2,0.160916,-0.5034536,B,0
2,92.6,S9,0.22,0.1731578,0.6120875,B,0.02
2,92.62,S9,0.24,0.03234071,-7.040855,B,0.04
3,172.64,S9,0,1.755539,39.69099, ,0.06
3,172.66,S9,0.02,0.4841731,-63.56828, ,0.06
3,172.68,S9,0.04,0.1600758,-16.20486,B,0
3,172.7,S9,0.06,0.06876066,-4.565757,B,0.02
3,172.72,S9,0.08,0.0987765,1.500793,B,0.04
4,174.16,S9,0,0.8576834,-55.30615, ,0.06
4,174.18,S9,0.02,1.140177,14.12467,B,0
4,174.2,S9,0.04,0.4829723,-32.86023,C,0.02
4,174.22,S9,0.06,0.5979744,5.750106,B,0
4,174.24,S9,0.08,0.1707299,-21.36223,C,0.02
4,174.26,S9,0.09999999,0.651037,24.01536,B,0
4,174.28,S9,0.12,0.02539033,-31.28234,C,0.02
4,174.3,S9,0.14,0.06530429,1.995698,B,0
4,174.32,S9,0.16,0.2303917,8.25437,B,0.02
4,174.34,S9,0.18,0.1364037,-4.6994,B,0.04
5,189.32,S9,0,1.836663,44.39867, ,0.06
5,189.34,S9,0.02,0.4612643,-68.76992, ,0.06
5,189.36,S9,0.04,0.9510363,24.4886,B,0
5,189.38,S9,0.06,0.135201,-40.79176,C,0.02
5,189.4,S9,0.08,0.4107788,13.77889,B,0
5,189.42,S9,0.09999999,0.1541904,-12.82942,C,0.02
5,189.44,S9,0.12,0.02649087,-6.384978,B,0
5,189.46,S9,0.14,0.16011,6.680955,B,0.02
5,189.48,S9,0.16,0.0749729,-4.256854,B,0.04
6,215.12,S9,0,0.7745706,17.42259, ,0.06
6,215.14,S9,0.02,0.5441523,-11.52092, ,0.06
6,215.16,S9,0.04,0.2232791,-16.04366,B,0
6,215.18,S9,0.06,0.3465126,6.161675,B,0.02
6,215.2,S9,0.08,0.1837458,-8.138342,C,0.04
6,215.22,S9,0.09999999,0.260122,3.818811,C,0.04
6,215.24,S9,0.12,0.04199695,-10.90625,C,0.04
6,215.26,S9,0.14,0.1714003,6.47017,B,0
6,215.28,S9,0.16,0.03653147,-6.743443,B,0.02
6,215.3,S9,0.18,0.1039337,3.370112,B,0.04
7,271.4,S9,0,2.423707,75.21287, ,0.06
7,271.42,S9,0.02,0.5841594,-91.97739, ,0.06
7,271.44,S9,0.04,0.9284347,17.21377,B,0
7,271.46,S9,0.06,0.1608368,-38.3799,C,0.02
7,271.48,S9,0.08,0.2906267,6.489496,B,0
7,271.5,S9,0.09999999,0.1629965,-6.381512,B,0.02
7,271.52,S9,0.12,0.2125915,2.479748,B,0.04
8,370.12,S9,0,1.415697,17.96514, ,0.06
8,370.14,S9,0.02,0.984342,-21.56776, ,0.06
8,370.16,S9,0.04,0.9606957,-1.182312,B,0
8,370.18,S9,0.06,0.3387202,-31.09878,C,0.02
8,370.2,S9,0.08,0.3703504,1.581508,B,0
8,370.22,S9,0.09999999,0.1034711,-13.34396,C,0.02
8,370.24,S9,0.12,0.04334255,-3.006426,B,0
8,370.26,S9,0.14,0.1671613,6.190936,B,0.02
8,370.28,S9,0.16,0.08235183,-4.240472,B,0.04
9,371.26,S9,0,2.818254,96.75087, ,0.06
9,371.28,S9,0.02,0.800447,-100.8904, ,0.06
9,371.3,S9,0.04,1.290007,24.47799,B,0
9,371.32,S9,0.06,0.07201046,-60.89981,C,0.02
9,371.34,S9,0.08,0.1901513,5.907044,B,0
10,371.4,S9,0,0.2660957,6.582459, ,0.02
10,371.42,S9,0.02,0.3406101,3.725719, ,0.02
10,371.44,S9,0.04,0.1075009,-11.65546, ,0.02
10,371.46,S9,0.06,0.03145152,-3.802469,B,0
10,371.48,S9,0.08,0.2354147,10.19816,B,0.02
10,371.5,S9,0.09999999,0.09308168,-7.116652,B,0.04
11,478.9,S9,0,0.7906231,-122.8063, ,0.06
11,478.92,S9,0.02,1.561088,38.52324,B,0
11,478.94,S9,0.04,0.4476729,-55.67075,C,0.02
11,478.96,S9,0.06,0.2761544,-8.575926,B,0
11,478.98,S9,0.08,0.09264402,-9.175519,B,0.02
11,479,S9,0.09999999,0.04504679,-2.379862,B,0.04
12,479.98,S9,0,2.282645,71.39408, ,0.06
12,480,S9,0.02,0.7122601,-78.51923, ,0.06
12,480.02,S9,0.04,1.766778,52.72589,B,0
12,480.04,S9,0.06,0.2017892,-78.24944,C,0.02
12,480.06,S9,0.08,0.1251162,-3.833651,B,0
12,480.08,S9,0.09999999,0.1393159,0.709983,B,0.02
12,480.1,S9,0.12,0.09711244,-2.110172,B,0.04
13,481.16,S9,0,1.793568,10.22099, ,0.06
13,481.18,S9,0.02,0.7153368,-53.91154, ,0.06
13,481.2,S9,0.04,0.5019364,-10.67002,B,0
13,481.22,S9,0.06,0.2888508,-10.65428,C,0.02
13,481.24,S9,0.08,0.1715719,-5.863945,B,0
13,481.26,S9,0.09999999,0.5402375,18.43328,B,0.02
13,481.28,S9,0.12,0.2609551,-13.96412,C,0.04
13,481.3,S9,0.14,0.3142473,2.664609,B,0
13,481.32,S9,0.16,0.1519427,-8.115228,B,0.02
13,481.34,S9,0.18,0.2818396,6.494845,B,0.04
14,486.12,S9,0,1.09169,-49.35741, ,0.06
14,486.14,S9,0.02,1.393856,15.10832,B,0
14,486.16,S9,0.04,0.6421636,-37.58463,C,0.02
14,486.18,S9,0.06,0.2196251,-21.12692,B,0
14,486.2,S9,0.08,0.2085112,-0.5556971,B,0.02
14,486.22,S9,0.09999999,0.1254085,-4.155136,B,0.04
15,491.82,S9,0,3.126588,21.85114, ,0.06
15,491.84,S9,0.02,0.6677908,-122.9399, ,0.06
15,491.86,S9,0.04,0.8607374,9.647331,B,0
15,491.88,S9,0.06,0.132871,-36.39332,C,0.02
15,491.9,S9,0.08,0.1167696,-0.8050684,B,0
15,491.92,S9,0.09999999,0.1270403,0.5135346,B,0.02
15,491.94,S9,0.12,0.0886731,-1.918362,B,0.04
16,495.38,S9,0,1.296331,14.73465, ,0.06
16,495.4,S9,0.02,0.304202,-49.60643, ,0.06
16,495.42,S9,0.04,0.6867425,19.12703,B,0
16,495.44,S9,0.06,0.1598752,-26.34336,C,0.02
16,495.46,S9,0.08,0.172397,0.6260857,B,0
16,495.48,S9,0.09999999,0.06841088,-5.199304,B,0.02
16,495.5,S9,0.12,0.01644512,-2.598288,B,0.04
17,498.32,S9,0,0.9193289,-1.612413, ,0.06
17,498.34,S9,0.02,1.353715,21.71928, ,0.06
17,498.36,S9,0.04,0.4171799,-46.82674, ,0.06
17,498.38,S9,0.06,0.9920723,28.74462,B,0
18,498.42,S9,0,0.1259462,-6.581277, ,0.02
18,498.44,S9,0.02,0.05305477,-3.644571, ,0.02
18,498.46,S9,0.04,0.1014171,2.418116, ,0.02
18,498.48,S9,0.06,0.1495573,2.407009, ,0.02
18,498.5,S9,0.08,0.1069743,-2.12915, ,0.02
18,498.52,S9,0.09999999,0.09141742,-0.7778421, ,0.02
18,498.54,S9,0.12,0.1415428,2.506267, ,0.02
18,498.56,S9,0.14,0.1475576,0.3007419, ,0.02
18,498.58,S9,0.16,0.04194871,-5.280445, ,0.02
18,498.6,S9,0.18,0.05338775,0.571952, ,0.02
18,498.62,S9,0.2,0.04645943,-0.3464159, ,0.02
18,498.64,S9,0.22,0.06081606,0.7178318, ,0.02
18,498.66,S9,0.24,0.1097543,2.446914, ,0.02
18,498.68,S9,0.26,0.04444142,-3.265646, ,0.02
18,498.7,S9,0.28,0.08719127,2.137492, ,0.02
18,498.72,S9,0.3,0.05049499,-1.834814, ,0.02
18,498.74,S9,0.32,0.06242512,0.5965064, ,0.02
18,498.76,S9,0.34,0.07083686,0.4205868, ,0.02
18,498.78,S9,0.36,0.09198499,1.057407, ,0.02
18,498.8,S9,0.38,0.0591372,-1.64239, ,0.02
18,498.82,S9,0.4,0.006330839,-2.640318, ,0.02
18,498.84,S9,0.42,0.01494283,0.4305997, ,0.02
