Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,83.78,S7,0,2.588687,84.40346, ,0
1,83.8,S7,0.02,0.6983516,-94.51677, ,0
1,83.82,S7,0.04,0.9205766,11.11125,B,0
1,83.84,S7,0.06,0.5420936,-18.92415,C,0.02
1,83.86,S7,0.08,0.6194823,3.869438,B,0
1,83.88,S7,0.09999999,0.08643482,-26.65238,C,0.02
1,83.9,S7,0.12,0.1515128,3.253898,B,0
1,83.92,S7,0.14,0.1206871,-1.541285,B,0.02
1,83.93999,S7,0.16,0.059295,-3.069603,B,0.04
2,169.18,S7,0,1.476064,38.34106, ,0.06
2,169.2,S7,0.02,0.8723776,-30.1843, ,0.06
2,169.22,S7,0.04,1.044917,8.626986,B,0
2,169.24,S7,0.06,0.1450066,-44.99554,C,0.02
2,169.26,S7,0.08,0.188974,2.198368,B,0
2,169.28,S7,0.09999999,0.7706127,29.08194,B,0.02
2,169.3,S7,0.12,0.1847916,-29.29106,C,0.04
2,169.32,S7,0.14,0.3194751,6.734176,B,0
2,169.34,S7,0.16,0.09449954,-11.24878,B,0.02
2,169.36,S7,0.18,0.2480909,7.679569,B,0.04
3,186.36,S7,0,1.880055,46.26147, ,0.06
3,186.38,S7,0.02,0.7583401,-56.08576, ,0.06
3,186.4,S7,0.04,1.441686,34.16732,B,0
3,186.42,S7,0.06,0.05987377,-69.09063,C,0.02
3,186.44,S7,0.08,0.05836746,-0.0753155,B,0
3,186.46,S7,0.09999999,0.1307704,3.620146,B,0.02
3,186.48,S7,0.12,0.183691,2.64603,B,0.04
4,211.76,S7,0,1.42339,45.74935, ,0.06
4,211.78,S7,0.02,0.4935403,-46.49247, ,0.06
4,211.8,S7,0.04,0.2552373,-11.91515,B,0
4,211.82,S7,0.06,0.1911859,-3.202568,B,0.02
4,211.84,S7,0.08,0.1588034,-1.619126,B,0.04
5,265.64,S7,0,0.8191326,-9.241366, ,0.06
5,265.66,S7,0.02,0.3707032,-22.42147,B,0
5,265.68,S7,0.04,0.8561497,24.27233,C,0.02
5,265.7,S7,0.06,0.09059469,-38.27775,C,0.02
5,265.72,S7,0.08,0.1476939,2.854961,B,0
5,265.74,S7,0.09999999,0.2387624,4.553425,B,0.02
5,265.76,S7,0.12,0.2910915,2.616456,B,0.04
6,267.02,S7,0,1.517192,10.88313, ,0.06
6,267.04,S7,0.02,1.378396,-6.939799, ,0.06
6,267.06,S7,0.04,0.237909,-57.02433,B,0
6,267.08,S7,0.06,0.2776772,1.988411,B,0.02
6,267.1,S7,0.08,0.6031308,16.27268,B,0.04
7,363.62,S7,0,0.8498357,12.11462, ,0.06
7,363.64,S7,0.02,0.7770675,-3.638408, ,0.06
7,363.66,S7,0.04,0.6738588,-5.160439, ,0.06
7,363.68,S7,0.06,0.4074143,-13.32222, ,0.06
7,363.7,S7,0.08,0.5815423,8.706399,B,0
7,363.72,S7,0.09999999,0.1886467,-19.64478,C,0.02
7,363.74,S7,0.12,0.1957846,0.3568918,B,0
7,363.76,S7,0.14,0.3139704,5.909291,B,0.02
7,363.78,S7,0.16,0.1513527,-8.130885,B,0.04
8,364.98,S7,0,1.298378,28.70385, ,0.06
8,365,S7,0.02,0.4052289,-44.65747, ,0.06
8,365.02,S7,0.04,1.145722,37.02466,B,0
8,365.04,S7,0.06,0.2066191,-46.95515,C,0.02
8,365.06,S7,0.08,0.2503391,2.185999,B,0
8,365.08,S7,0.09999999,0.3116084,3.063466,B,0.02
8,365.1,S7,0.12,0.1349647,-8.832184,B,0.04
9,366.28,S7,0,0.6601107,-78.64061, ,0.06
9,366.3,S7,0.02,1.526366,43.31274,B,0
9,366.32,S7,0.04,0.6349199,-44.57228,C,0.02
9,366.34,S7,0.06,0.2100024,-21.24588,B,0
9,366.36,S7,0.08,0.1729639,-1.851924,B,0.02
9,366.38,S7,0.09999999,0.2046237,1.582988,B,0.04
10,400.54,S7,0,0.5716297,-66.15686, ,0.06
10,400.56,S7,0.02,0.8370568,13.27135,B,0
10,400.58,S7,0.04,0.3269509,-25.50529,C,0.02
10,400.6,S7,0.06,0.2480231,-3.946392,B,0
10,400.62,S7,0.08,0.1481293,-4.99469,B,0.02
10,400.64,S7,0.09999999,0.3654461,10.86584,B,0.04
11,401.8,S7,0,1.802322,44.89928, ,0.06
11,401.82,S7,0.02,0.5824115,-60.99554, ,0.06
11,401.84,S7,0.04,1.734544,57.60664,B,0
11,401.86,S7,0.06,0.1273194,-80.36124,C,0.02
11,401.88,S7,0.08,0.2580782,6.537938,B,0
11,401.9,S7,0.09999999,0,-12.90391,B,0.02
11,401.92,S7,0.12,0.3520057,17.60028,B,0.04
12,405.8,S7,0,0.9338331,8.489195, ,0.06
12,405.82,S7,0.02,0.4900177,-22.19077, ,0.06
12,405.84,S7,0.04,1.148069,32.90255,B,0
12,405.86,S7,0.06,0.1174781,-51.52953,C,0.02
12,405.88,S7,0.08,0.3310839,10.68029,B,0
12,405.9,S7,0.09999999,0.1155128,-10.77856,B,0.02
12,405.92,S7,0.12,0.159954,2.222061,B,0.04
13,408.82,S7,0,0.1953794,-21.04121, ,0.06
13,408.84,S7,0.02,0.3263794,6.550002,B,0
13,408.86,S7,0.04,0.1374286,-9.447543,B,0.02
13,408.88,S7,0.06,0.2951969,7.888417,B,0.04
14,410.28,S7,0,1.188276,-7.505471, ,0.06
14,410.3,S7,0.02,0.2017434,-49.32664,B,0
14,410.32,S7,0.04,0.2470634,2.265999,B,0.02
14,410.34,S7,0.06,0.3902237,7.158014,B,0.04
15,411.76,S7,0,1.011206,-2.436942, ,0.06
15,411.78,S7,0.02,1.125284,5.703873, ,0.06
15,411.8,S7,0.04,0.2194964,-45.28936, ,0.06
15,411.82,S7,0.06,0.1114666,-5.401488,B,0
15,411.84,S7,0.08,0.2124148,5.04741,B,0.02
15,411.86,S7,0.09999999,0.05138571,-8.051457,B,0.04
16,420.46,S7,0,0.6177372,-0.1087308, ,0.06
16,420.48,S7,0.02,0.8122286,9.724572, ,0.06
16,420.5,S7,0.04,0.2975936,-25.73175, ,0.06
16,420.52,S7,0.06,0.4321151,6.726076,B,0
16,420.54,S7,0.08,0.104906,-16.36046,C,0.02
16,420.56,S7,0.09999999,0.08352667,-1.068967,B,0
16,420.58,S7,0.12,0.04481854,-1.935407,B,0.02
16,420.6,S7,0.14,0.06854733,1.18644,B,0.04
17,482.54,S7,0,0.7031173,-106.2341, ,0.06
17,482.56,S7,0.02,0.9979098,14.73963,B,0
17,482.58,S7,0.04,0.2734059,-36.2252,C,0.02
17,482.6,S7,0.06,0.3011173,1.38557,B,0
17,482.62,S7,0.08,0.2310957,-3.50108,B,0.02
17,482.64,S7,0.09999999,0.2228245,-0.4135594,B,0.04
18,483.68,S7,0,0.7095737,-226.9275, ,0.06
18,483.7,S7,0.02,0.8812149,8.582056,B,0
18,483.72,S7,0.04,0.4718684,-20.46732,C,0.02
18,483.74,S7,0.06,0.8281403,17.81359,B,0
18,483.76,S7,0.08,0,-41.40701,C,0.02
18,483.78,S7,0.09999999,0.1533871,7.669357,B,0
18,483.8,S7,0.12,0.08408701,-3.465006,B,0.02
18,483.82,S7,0.14,0.1009069,0.8409932,B,0.04
19,488.02,S7,0,2.23696,74.24233, ,0.06
19,488.04,S7,0.02,0.4804505,-87.8255, ,0.06
19,488.06,S7,0.04,0.7244185,12.1984,B,0
19,488.08,S7,0.06,0.2645813,-22.99186,C,0.02
19,488.1,S7,0.08,0.08890112,-8.784007,B,0
19,488.12,S7,0.09999999,0.210013,6.055593,B,0.02
19,488.14,S7,0.12,0.09931742,-5.534779,B,0.04
20,489.34,S7,0,0.6685304,6.166697, ,0.06
20,489.36,S7,0.02,0.4253144,-12.1608, ,0.06
20,489.38,S7,0.04,0.4230313,-0.1141548,B,0
20,489.4,S7,0.06,0.1212744,-15.08784,C,0.02
20,489.42,S7,0.08,0.3033886,9.105707,B,0
20,489.44,S7,0.09999999,0.1222991,-9.054475,B,0.02
20,489.46,S7,0.12,0.1102777,-0.6010666,B,0.04
21,505.88,S7,0,1.980066,56.76867, ,0.06
21,505.9,S7,0.02,0.8330113,-57.35275, ,0.06
21,505.92,S7,0.04,1.141127,15.40577,B,0
21,505.94,S7,0.06,0.2400527,-45.0537,C,0.02
