Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,80.52,S5,0,2.086226,69.94864, ,0
1,80.54,S5,0.02,0.3189039,-88.36613, ,0
1,80.56,S5,0.04,0.4093531,4.52246,B,0
1,80.58,S5,0.06,0.03169977,-18.88267,C,0.02
1,80.6,S5,0.08,0.09041192,2.935607,B,0
1,80.62,S5,0.09999999,0.09264118,0.1114633,B,0.02
1,80.64,S5,0.12,0.05737244,-1.763437,B,0.04
2,160.24,S5,0,0.5462176,-59.99326, ,0.06
2,160.26,S5,0.02,0.4838707,-3.117342,B,0
2,160.28,S5,0.04,1.136809,32.64693,C,0.02
2,160.3,S5,0.06,0.1238074,-50.6501,C,0.02
2,160.32,S5,0.08,0.2115502,4.387139,B,0
2,160.34,S5,0.09999999,0.1523198,-2.961517,B,0.02
2,160.36,S5,0.12,0.1203091,-1.600536,B,0.04
3,163.78,S5,0,2.44939,69.65893, ,0.06
3,163.8,S5,0.02,0.6361468,-90.66217, ,0.06
3,163.82,S5,0.04,0.5242373,-5.595476,B,0
3,163.84,S5,0.06,0.05139584,-23.64207,C,0.02
3,163.86,S5,0.08,0.194447,7.152558,B,0
3,163.88,S5,0.09999999,0.0183547,-8.804615,B,0.02
3,163.9,S5,0.12,0.2991655,14.04054,B,0.04
4,183.28,S5,0,2.55681,73.5596, ,0.06
4,183.3,S5,0.02,0.5946305,-98.10897, ,0.06
4,183.32,S5,0.04,0.8357509,12.05602,B,0
4,183.34,S5,0.06,0.06943505,-38.3158,C,0.02
4,183.36,S5,0.08,0.1446418,3.760339,B,0
4,183.38,S5,0.09999999,0.1355764,-0.4532725,B,0.02
4,183.4,S5,0.12,0.3458121,10.51179,B,0.04
5,204.98,S5,0,0.2777237,-21.39457, ,0.06
5,205,S5,0.02,0.5358118,12.90441,B,0
5,205.02,S5,0.04,0.4477303,-4.404076,C,0.02
5,205.04,S5,0.06,0.3603001,-4.371509,B,0
5,205.06,S5,0.08,0.1501554,-10.50723,C,0.02
5,205.08,S5,0.09999999,0.1917273,2.078593,B,0
5,205.1,S5,0.12,0.1197039,-3.60117,B,0.02
5,205.12,S5,0.14,0.0768769,-2.14135,B,0.04
6,219.22,S5,0,1.071479,23.58242, ,0.06
6,219.24,S5,0.02,0.4711163,-30.01813, ,0.06
6,219.26,S5,0.04,0.2231691,-12.39736,B,0
6,219.28,S5,0.06,0.6065579,19.16944,B,0.02
6,219.3,S5,0.08,0.3549071,-12.58254,C,0.04
6,219.32,S5,0.09999999,0.3134977,-2.07047,B,0
6,219.34,S5,0.12,0.1746012,-6.944826,C,0.02
6,219.36,S5,0.14,0.2184218,2.191031,B,0
6,219.38,S5,0.16,0.05381849,-8.230167,B,0.02
