Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,85.66,S8,0,0.6983657,-86.43319, ,0
1,85.68,S8,0.02,1.118256,20.99451,B,0
1,85.7,S8,0.04,0.5481895,-28.50332,C,0.02
1,85.72,S8,0.06,0.7681969,11.00037,B,0
1,85.74,S8,0.08,1.394326,31.30643,C,0.02
1,85.75999,S8,0.09999999,0.03030006,-68.20128,C,0.02
2,85.8,S8,0,0.1928562,2.179618, ,0
2,85.82,S8,0.02,0.2016407,0.4392251, ,0
2,85.84,S8,0.04,0.192529,-0.4555866, ,0
2,85.86,S8,0.06,0.1730149,-0.975705, ,0
2,85.88,S8,0.08,0.2416579,3.432152, ,0
2,85.9,S8,0.09999999,0.1880494,-2.680429, ,0
2,85.92,S8,0.12,0.1613646,-1.334238, ,0
2,85.93999,S8,0.14,0.07652528,-4.241966, ,0
2,85.96,S8,0.16,0.1237489,2.361181,B,0
2,85.98,S8,0.18,0.05003482,-3.685704,B,0.02
2,86,S8,0.2,0.06825525,0.9110218,B,0.04
3,87.42,S8,0,1.72312,-7.592899, ,0.06
3,87.43999,S8,0.02,0.8761258,-42.34969,B,0
4,87.5,S8,0,0.2505776,8.906915, ,0.02
4,87.52,S8,0.02,0.09330053,-7.863852, ,0.02
4,87.54,S8,0.04,0.07922044,-0.7040043,B,0
4,87.56,S8,0.06,0.1524172,3.65984,B,0.02
4,87.58,S8,0.08,0.3798355,11.37091,B,0.04
5,89.02,S8,0,1.342253,-10.31793, ,0.06
5,89.04,S8,0.02,0.6172948,-36.2479,B,0
5,89.06,S8,0.04,0.8454968,11.4101,C,0.02
5,89.07999,S8,0.06,0.1397406,-35.28781,C,0.02
5,89.1,S8,0.08,0.6301549,24.52071,B,0
5,89.12,S8,0.09999999,0.06673075,-28.17121,C,0.02
5,89.14,S8,0.12,0.07081787,0.204356,B,0
5,89.16,S8,0.14,0.2849016,10.70419,B,0.02
5,89.18,S8,0.16,0.1808874,-5.200709,B,0.04
6,170.9,S8,0,1.653373,39.54907, ,0.06
6,170.92,S8,0.02,0.4825631,-58.5405, ,0.06
6,170.94,S8,0.04,0.4686282,-0.6967485,B,0
6,170.96,S8,0.06,0.09585704,-18.63856,C,0.02
6,170.98,S8,0.08,0.2174858,6.081438,B,0
6,171,S8,0.09999999,0.3825146,8.251441,B,0.02
6,171.02,S8,0.12,0.1994515,-9.153154,C,0.04
6,171.04,S8,0.14,0.2563898,2.846915,B,0
6,171.06,S8,0.16,0.07863131,-8.887924,B,0.02
6,171.08,S8,0.18,0.04917565,-1.472783,B,0.04
7,187.9,S8,0,2.326386,77.12133, ,0.06
7,187.92,S8,0.02,0.6412959,-84.2545, ,0.06
7,187.94,S8,0.04,0.7035637,3.113392,B,0
7,187.96,S8,0.06,0.1865461,-25.85088,C,0.02
7,187.98,S8,0.08,0.3769171,9.51855,B,0
7,188,S8,0.09999999,0.1464736,-11.52218,C,0.02
7,188.02,S8,0.12,0.2425982,4.806232,B,0
7,188.04,S8,0.14,0.1638999,-3.934916,B,0.02
7,188.06,S8,0.16,0.06438005,-4.975993,B,0.04
8,213.54,S8,0,0.5965418,-23.75526, ,0.06
8,213.56,S8,0.02,0.242016,-17.72629,B,0
8,213.58,S8,0.04,0.4415985,9.979127,B,0.02
8,213.6,S8,0.06,0.179999,-13.07998,C,0.04
8,213.62,S8,0.08,0,-8.999949,B,0
8,213.64,S8,0.09999999,0,0,B,0.02
8,213.66,S8,0.12,0.3857786,19.28893,B,0.04
9,268.58,S8,0,1.264026,38.07215, ,0.06
9,268.6,S8,0.02,0.6969035,-28.35611, ,0.06
9,268.62,S8,0.04,0.389349,-15.37773,B,0
9,268.64,S8,0.06,0.8461594,22.84052,C,0.02
9,268.66,S8,0.08,0.247258,-29.94507,C,0.02
9,268.68,S8,0.09999999,0.2308367,-0.8210629,B,0
9,268.7,S8,0.12,0.1420526,-4.439207,B,0.02
9,268.72,S8,0.14,0.2330208,4.548408,B,0.04
10,270,S8,0,0.3986748,-50.37831, ,0.06
10,270.02,S8,0.02,0.7378708,16.95979,B,0
10,270.04,S8,0.04,1.028121,14.51252,C,0.02
10,270.06,S8,0.06,0.1638684,-43.21264,C,0.02
10,270.08,S8,0.08,0.3803272,10.82294,B,0
10,270.1,S8,0.09999999,0.02552948,-17.73989,C,0.02
10,270.12,S8,0.12,0.146882,6.067625,B,0
10,270.14,S8,0.14,0.1966481,2.488305,B,0.02
10,270.16,S8,0.16,0.07788809,-5.937999,B,0.04
11,367.56,S8,0,1.336108,32.5351, ,0.06
11,367.58,S8,0.02,0.6580097,-33.90493, ,0.06
11,367.6,S8,0.04,0.6892761,1.56332,B,0
11,367.62,S8,0.06,0.3185649,-18.53556,C,0.02
11,367.64,S8,0.08,0.1002765,-10.91442,B,0
11,367.66,S8,0.09999999,0.1508444,2.528399,B,0.02
11,367.68,S8,0.12,0.02817697,-6.133374,B,0.04
12,368.84,S8,0,1.185995,28.6055, ,0.06
12,368.86,S8,0.02,0.3629995,-41.14977, ,0.06
12,368.88,S8,0.04,1.189849,41.34249,B,0
12,368.9,S8,0.06,0.2725432,-45.86531,C,0.02
12,368.92,S8,0.08,0.06491831,-10.38124,B,0
12,368.94,S8,0.09999999,0.24716,9.112083,B,0.02
12,368.96,S8,0.12,0.1230801,-6.203993,B,0.04
13,468.38,S8,0,2.009312,49.33642, ,0.06
13,468.4,S8,0.02,0.5680026,-72.06547, ,0.06
13,468.42,S8,0.04,1.015501,22.37491,B,0
13,468.44,S8,0.06,0.3594206,-32.80401,C,0.02
13,468.46,S8,0.08,0.4359843,3.828186,B,0
13,468.48,S8,0.09999999,0.1189827,-15.85008,C,0.02
13,468.5,S8,0.12,0.08385846,-1.756212,B,0
13,468.52,S8,0.14,0.2617711,8.895633,B,0.02
13,468.54,S8,0.16,0.1618143,-4.997843,B,0.04
