Case,X,Y,Z,a,v,modeSelected
46,0.4352229,1.273691,0.3290033,0.7676954,0.05262919,longPress
46,0.4354789,1.273544,0.3292217,0,0,longPress
46,0.4347189,1.269557,0.3250203,-14.60503,0,longPress
46,0.4347189,1.269557,0.3250203,-14.60503,0,longPress
46,0.4385082,1.27122,0.3287635,13.95032,0.2790065,longPress
46,0.4381707,1.270686,0.3285875,-12.31083,0.03278989,longPress
46,0.4381707,1.270686,0.3285875,-12.31083,0.03278989,longPress
46,0.4375209,1.270598,0.3283238,0.1277193,0.03534428,longPress
46,0.4375193,1.270597,0.3283229,-1.762563,9.302192E-05,longPress
46,0.4375193,1.270597,0.3283229,-1.762563,9.302192E-05,longPress
46,0.4372185,1.270375,0.32757,2.097139,0.0420358,longPress
46,0.4374159,1.270513,0.3271489,-1.212884,0,longPress
46,0.4374159,1.270513,0.3271489,-1.212884,0,longPress
46,0.4368219,1.270024,0.3262086,3.038226,0.06076451,longPress
46,0.4368219,1.270024,0.3262086,3.038226,0.06076451,longPress
46,0.4367368,1.270163,0.3256474,-1.57695,0.0292255,longPress
46,0.4367956,1.270222,0.3254614,-0.951694,0.01019162,longPress
46,0.436684,1.270131,0.3248477,1.066486,0.03152135,longPress
46,0.436684,1.270131,0.3248477,1.066486,0.03152135,longPress
46,0.4362148,1.270101,0.3241072,0.6168066,0.04385748,longPress
46,0.4358525,1.27015,0.3238173,-1.026119,0.0233351,longPress
46,0.4356916,1.270505,0.3232117,0.6329104,0.03599331,longPress
46,0.4359186,1.271322,0.3223853,1.161076,0.05921483,longPress
46,0.4359186,1.271322,0.3223853,1.161076,0.05921483,longPress
46,0.4357484,1.275417,0.3165288,-17.87027,0,longPress
46,0.4344088,1.277345,0.3134575,9.664432,0.1932886,longPress
46,0.4344088,1.277345,0.3134575,9.664432,0.1932886,longPress
46,0.4217442,1.289636,0.28965,64.424,1.481769,longPress
46,0.4120376,1.295043,0.2757668,-29.63319,0.889105,longPress
46,0.4022889,1.299636,0.2610497,1.146504,0.9120351,longPress
46,0.3916106,1.304459,0.248301,-2.314034,0.8657544,longPress
46,0.3807219,1.310875,0.2347775,2.987024,0.9254949,longPress
46,0.3513547,1.319828,0.205955,59.00254,2.105546,longPress
46,0.3513547,1.319828,0.205955,59.00254,2.105546,longPress
