Case,X,Y,Z,a,v,modeSelected,area_type,index,headX,headY,headZ,eyeX,eyeY,eyeZ,thumbX,thumbY,thumbZ
1,0.2973878,1.101567,0.5369892,5.618999,0.2420482,pinch,1,0,0.02896237,1.140199,0.07764912,-0.121505,0.1576812,0.03453695,0.2893546,1.088397,0.5199928
1,0.297653,1.099437,0.5355558,-5.650971,0.1290288,pinch,1,0,0.02896237,1.140199,0.07764912,-0.121505,0.1576812,0.03453695,0.2911636,1.089144,0.5207314
1,0.297653,1.099437,0.5355558,-6.451441,0,pinch,4,-1,0.02896237,1.140199,0.07764912,-0.121505,0.1576812,0.03453695,0.2911636,1.089144,0.5207314
1,0.297653,1.099437,0.5355558,0,0,pinch,4,-1,0.02896237,1.140199,0.07764912,-0.121505,0.1576812,0.03453695,0.2911636,1.089144,0.5207314
1,0.297653,1.099437,0.5355558,0,0,pinch,4,-1,0.02896237,1.140199,0.07764912,-0.121505,0.1576812,0.03453695,0.2911636,1.089144,0.5207314
1,0.297653,1.099437,0.5355558,0,0,pinch,4,-1,0.02896237,1.140199,0.07764912,-0.121505,0.1576812,0.03453695,0.2911636,1.089144,0.5207314
1,0.297653,1.099437,0.5355558,0,0,pinch,4,-1,0.02896237,1.140199,0.07764912,-0.121505,0.1576812,0.03453695,0.2911636,1.089144,0.5207314
1,0.297653,1.099437,0.5355558,0,0,pinch,4,-1,0.02896237,1.140199,0.07764912,-0.121505,0.1576812,0.03453695,0.2911636,1.089144,0.5207314
1,0.297653,1.099437,0.5355558,0,0,pinch,4,-1,0.02896237,1.140199,0.07764912,-0.121505,0.1576812,0.03453695,0.2911636,1.089144,0.5207314
1,0.297653,1.099437,0.5355558,0,0,pinch,4,-1,0.02896237,1.140199,0.07764912,-0.121505,0.1576812,0.03453695,0.2911636,1.089144,0.5207314
1,0.297653,1.099437,0.5355558,0,0,pinch,4,-1,0.02896237,1.140199,0.07764912,-0.121505,0.1576812,0.03453695,0.2911636,1.089144,0.5207314
1,0.297653,1.099437,0.5355558,0,0,pinch,4,-1,0.02896237,1.140199,0.07764912,-0.121505,0.1576812,0.03453695,0.2911636,1.089144,0.5207314
1,0.297653,1.099437,0.5355558,0,0,pinch,4,-1,0.02896237,1.140199,0.07764912,-0.121505,0.1576812,0.03453695,0.2911636,1.089144,0.5207314
1,0.297653,1.099437,0.5355558,0,0,pinch,4,-1,0.02896237,1.140199,0.07764912,-0.121505,0.1576812,0.03453695,0.2911636,1.089144,0.5207314
1,0.297653,1.099437,0.5355558,0,0,pinch,4,-1,0.03153614,1.13984,0.07763147,-0.1202426,0.1576336,0.0335099,0.2911636,1.089144,0.5207314
1,0.2892669,1.093028,0.5263472,35.01821,0.7003642,pinch,4,-1,0.03153614,1.13984,0.07763147,-0.1202426,0.1576336,0.0335099,0.2854879,1.088081,0.5144749
1,0.2892669,1.093028,0.5263472,-35.01821,0,pinch,4,-1,0.03153614,1.13984,0.07763147,-0.1202426,0.1576336,0.0335099,0.2854879,1.088081,0.5144749
1,0.2892669,1.093028,0.5263472,0,0,pinch,4,-1,0.03271674,1.139677,0.07738113,-0.1197789,0.158543,0.03315478,0.2854879,1.088081,0.5144749
1,0.2896163,1.08655,0.5227022,18.6038,0.3720759,pinch,4,-1,0.03297378,1.139629,0.07730627,-0.1194748,0.1585856,0.03288854,0.2895873,1.091572,0.5127831
1,0.2928686,1.089812,0.5243721,-6.354394,0.244988,pinch,4,-1,0.03320767,1.139696,0.07730484,-0.1196531,0.1585687,0.03233004,0.2921119,1.092627,0.5142612
1,0.2939501,1.08793,0.5231647,-6.039599,0.1241961,pinch,4,-1,0.033394,1.139701,0.07722378,-0.1200369,0.1586704,0.03197601,0.2939885,1.092681,0.5133462
1,0.2939543,1.087926,0.5231667,-6.194917,0.0002977288,pinch,4,-1,0.03370395,1.13965,0.07717085,-0.1201626,0.1585172,0.03170262,0.2939927,1.092677,0.5133491
1,0.2948119,1.087341,0.5229917,2.617135,0.05264043,pinch,4,-1,0.03394753,1.139611,0.077106,-0.1200466,0.1583663,0.0317393,0.2948284,1.092309,0.5130844
1,0.2955815,1.086326,0.5226302,0.6774785,0.06619,pinch,4,-1,0.03422523,1.139596,0.07699394,-0.1197384,0.1576491,0.03153266,0.2955545,1.091343,0.512938
1,0.297157,1.084028,0.5227089,3.659677,0.1393835,pinch,4,-1,0.03405797,1.139645,0.07698202,-0.119843,0.1567596,0.03178508,0.297165,1.088883,0.513556
1,0.2980667,1.083323,0.5230107,-3.995807,0.05946741,pinch,4,-1,0.03382226,1.139775,0.07687569,-0.1192535,0.1526909,0.03229259,0.298037,1.088079,0.5139222
1,0.2989297,1.082717,0.5232863,-0.2474729,0.05451795,pinch,4,-1,0.03340351,1.13984,0.0768342,-0.1184074,0.1491022,0.03306054,0.2988396,1.087374,0.5142241
1,0.2990139,1.081913,0.5228953,-0.4826348,0.04486525,pinch,4,-1,0.030753,1.140105,0.07678747,-0.1167799,0.1380865,0.03433061,0.2989388,1.086596,0.5139332
1,0.2990167,1.080645,0.5224724,1.098516,0.06683556,pinch,4,-1,0.02945593,1.140296,0.07663679,-0.1160444,0.1307227,0.03445697,0.299022,1.085459,0.5134664
1,0.2993287,1.080266,0.522244,-1.988035,0.02707485,pinch,4,-1,0.02652178,1.14049,0.07638359,-0.1143595,0.1137443,0.03329292,0.2992849,1.085081,0.5131078
1,0.2993497,1.079728,0.5217452,0.4808534,0.03669192,pinch,4,-1,0.02487902,1.14045,0.07623863,-0.1129351,0.1039241,0.03228396,0.2992815,1.084641,0.5123873
1,0.2994584,1.079912,0.5211668,-0.2932297,0.03082732,pinch,4,-1,0.02137951,1.1403,0.07590151,-0.1106368,0.08212402,0.02985998,0.2992486,1.084787,0.5118046
1,0.2999176,1.080447,0.5207167,0.5492488,0.0418123,pinch,4,-1,0.01942121,1.140313,0.07562494,-0.1097044,0.07080461,0.0278584,0.299769,1.08524,0.5114741
1,0.2999978,1.080499,0.520545,-1.599486,0.009822574,pinch,4,-1,0.01737069,1.140533,0.07522678,-0.1091253,0.05884958,0.02494951,0.2998329,1.085118,0.5113325
1,0.300124,1.080972,0.5205016,0.7381518,0.02458561,pinch,4,-1,0.01320839,1.140584,0.07421541,-0.1086094,0.03516493,0.01928244,0.2999655,1.085315,0.5112791
1,0.3004712,1.081212,0.5205822,-0.1545217,0.02149518,pinch,4,-1,0.01113851,1.140366,0.07346916,-0.1079709,0.02324167,0.01682537,0.3002229,1.085325,0.5116386
1,0.3006571,1.081269,0.5205927,-0.5881011,0.009733155,pinch,4,-1,0.007168744,1.140042,0.07160473,-0.1053618,0.001255245,0.01374093,0.3003611,1.085317,0.5118499
1,0.3006046,1.081442,0.5213146,1.373608,0.03720532,pinch,4,-1,0.005395114,1.139966,0.07051563,-0.1037667,-0.008465474,0.01422126,0.3003941,1.085099,0.5126262
1,0.3004715,1.081857,0.5217977,-0.2325181,0.03255495,pinch,4,-1,0.00354195,1.139892,0.06936741,-0.1026225,-0.01736056,0.01662674,0.3002339,1.085285,0.5130353
1,0.2997703,1.082528,0.5220718,0.8930722,0.0504164,pinch,4,-1,-0.0004140176,1.139549,0.06711245,-0.09991387,-0.03666482,0.01722536,0.2995578,1.085842,0.5132761
1,0.2990474,1.083304,0.5223923,0.2486732,0.05538986,pinch,4,-1,-0.002433732,1.139109,0.06587553,-0.09801138,-0.04595793,0.01805028,0.2988718,1.086539,0.5135732
1,0.2979861,1.084771,0.5227976,1.86899,0.09276965,pinch,4,-1,-0.006053574,1.138315,0.06328726,-0.09218495,-0.06137172,0.01830878,0.2978162,1.087925,0.5139141
1,0.2915122,1.089332,0.5228014,15.16031,0.3959758,pinch,4,-1,-0.007636824,1.137984,0.06194401,-0.08925667,-0.06795461,0.01864094,0.291147,1.092164,0.513382
