Case,X,Y,Z,a,v,modeSelected,area_type,index,headX,headY,headZ,eyeX,eyeY,eyeZ,thumbX,thumbY,thumbZ
1,0.008239821,1.340537,0.5313439,-90.34717,0.3110224,pinch,1,4,-0.04248913,1.162715,0.04368305,-0.1360312,-0.03035037,-0.02339138,-0.01245034,1.330291,0.518796
1,0.002514616,1.334323,0.5265193,8.773401,0.4864905,pinch,1,4,-0.04248913,1.162715,0.04368305,-0.1360312,-0.03035037,-0.02339138,-0.01245686,1.332849,0.5133677
1,0.002514616,1.334323,0.5265193,-24.32452,0,pinch,4,-1,-0.04248913,1.162715,0.04368305,-0.1360312,-0.03035037,-0.02339138,-0.01245686,1.332849,0.5133677
1,0.002514616,1.334323,0.5265193,0,0,pinch,4,-1,-0.04248913,1.162715,0.04368305,-0.1360312,-0.03035037,-0.02339138,-0.01245686,1.332849,0.5133677
1,0.002514616,1.334323,0.5265193,0,0,pinch,4,-1,-0.04248913,1.162715,0.04368305,-0.1360312,-0.03035037,-0.02339138,-0.01245686,1.332849,0.5133677
1,0.002514616,1.334323,0.5265193,0,0,pinch,4,-1,-0.04248913,1.162715,0.04368305,-0.1360312,-0.03035037,-0.02339138,-0.01245686,1.332849,0.5133677
1,0.002514616,1.334323,0.5265193,0,0,pinch,4,-1,-0.04248913,1.162715,0.04368305,-0.1360312,-0.03035037,-0.02339138,-0.01245686,1.332849,0.5133677
1,0.002514616,1.334323,0.5265193,0,0,pinch,4,-1,-0.04248913,1.162715,0.04368305,-0.1360312,-0.03035037,-0.02339138,-0.01245686,1.332849,0.5133677
1,0.002514616,1.334323,0.5265193,0,0,pinch,4,-1,-0.04248913,1.162715,0.04368305,-0.1360312,-0.03035037,-0.02339138,-0.01245686,1.332849,0.5133677
1,0.002514616,1.334323,0.5265193,0,0,pinch,4,-1,-0.04248913,1.162715,0.04368305,-0.1360312,-0.03035037,-0.02339138,-0.01245686,1.332849,0.5133677
1,0.002514616,1.334323,0.5265193,0,0,pinch,4,-1,-0.04248913,1.162715,0.04368305,-0.1360312,-0.03035037,-0.02339138,-0.01245686,1.332849,0.5133677
1,0.002514616,1.334323,0.5265193,0,0,pinch,4,-1,-0.04248913,1.162715,0.04368305,-0.1360312,-0.03035037,-0.02339138,-0.01245686,1.332849,0.5133677
1,0.002514616,1.334323,0.5265193,0,0,pinch,4,-1,-0.04248913,1.162715,0.04368305,-0.1360312,-0.03035037,-0.02339138,-0.01245686,1.332849,0.5133677
1,0.002514616,1.334323,0.5265193,0,0,pinch,4,-1,-0.04304462,1.161577,0.0445714,-0.1284385,-0.02971781,-0.02230242,-0.01245686,1.332849,0.5133677
1,-0.003335923,1.328648,0.5244808,21.00457,0.4200914,pinch,4,-1,-0.04304462,1.161577,0.0445714,-0.1284385,-0.02971781,-0.02230242,-0.01274,1.336752,0.5110326
1,-0.003335923,1.328648,0.5244808,-21.00457,0,pinch,4,-1,-0.0431394,1.161201,0.04466534,-0.1261151,-0.02989067,-0.02224789,-0.01274,1.336752,0.5110326
1,-0.001401067,1.33535,0.5201054,20.5861,0.4117219,pinch,4,-1,-0.04309087,1.161137,0.04451227,-0.1261011,-0.02997518,-0.02258676,-0.008826524,1.334604,0.5115671
1,-0.0009199753,1.333623,0.5167708,-11.12151,0.1892918,pinch,4,-1,-0.04299221,1.160722,0.04428196,-0.1247529,-0.03066642,-0.02189197,-0.00884001,1.335648,0.5072622
1,-0.0006324165,1.333651,0.5177979,-6.797196,0.05334786,pinch,4,-1,-0.04287247,1.160775,0.04414558,-0.1253605,-0.0308016,-0.02140017,-0.007806674,1.335246,0.5087137
1,-0.0007537343,1.334229,0.5178204,-1.190023,0.0295474,pinch,4,-1,-0.04275487,1.160739,0.04402018,-0.1250985,-0.03103126,-0.02101611,-0.007999916,1.335533,0.5087337
1,-0.0003108978,1.334725,0.5181251,0.3512073,0.03657154,pinch,4,-1,-0.04257702,1.160704,0.04373264,-0.1248876,-0.0310406,-0.02163919,-0.00738623,1.335901,0.5091825
1,6.073341E-05,1.335177,0.5183454,-0.264715,0.03127724,pinch,4,-1,-0.04246224,1.160712,0.04353619,-0.1245384,-0.03108138,-0.02195372,-0.006980043,1.336267,0.5096827
1,0.0003646761,1.33534,0.5181246,-0.5400287,0.02047667,pinch,4,-1,-0.0422313,1.160682,0.04320574,-0.1243999,-0.03138366,-0.02160499,-0.006716374,1.336566,0.509685
1,0.0009237006,1.335444,0.5174909,1.104818,0.04257303,pinch,4,-1,-0.04218611,1.160656,0.04315281,-0.1244543,-0.03150709,-0.02148453,-0.006253488,1.337176,0.5094395
1,0.0008101165,1.335799,0.5176878,-1.074751,0.02107801,pinch,4,-1,-0.04187829,1.160551,0.04267168,-0.1236447,-0.0313393,-0.0208412,-0.006376244,1.337362,0.5096426
1,0.0008371249,1.336231,0.5178666,0.1169441,0.02341689,pinch,4,-1,-0.04169473,1.160531,0.04242134,-0.1233531,-0.0313022,-0.02068821,-0.006487854,1.337531,0.5095677
1,0.001393598,1.336793,0.5178618,0.8054835,0.03952656,pinch,4,-1,-0.04135473,1.160442,0.04193449,-0.122232,-0.03114267,-0.02043067,-0.005955338,1.337994,0.509676
1,0.002291974,1.337683,0.5176721,1.221608,0.06395873,pinch,4,-1,-0.04112039,1.160347,0.04178524,-0.1214844,-0.03093743,-0.02047069,-0.005019329,1.33884,0.5096979
1,0.002287727,1.337495,0.5179443,-2.370356,0.01655161,pinch,4,-1,-0.04093899,1.160313,0.04152679,-0.1207485,-0.03044568,-0.02041622,-0.004938561,1.338716,0.5100393
1,0.002058089,1.337531,0.5176911,0.03173929,0.01718639,pinch,4,-1,-0.04079399,1.160242,0.04131413,-0.1201869,-0.02957001,-0.02033289,-0.005192675,1.338577,0.5096793
1,0.002108347,1.337275,0.5178442,-0.1019945,0.0151465,pinch,4,-1,-0.04046253,1.159837,0.04111958,-0.1183317,-0.02745065,-0.02005263,-0.005138882,1.3383,0.509788
1,0.001362752,1.336929,0.5172367,1.797556,0.05109762,pinch,4,-1,-0.04004842,1.158208,0.04091024,-0.1143923,-0.02467612,-0.01872657,-0.005924802,1.337763,0.5091271
1,0.001457524,1.336196,0.516201,0.6260693,0.06361901,pinch,4,-1,-0.03987799,1.157624,0.04071999,-0.1114826,-0.02292037,-0.01846013,-0.005870745,1.336867,0.5080304
