Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
-6.667,-10,-3.333,-6.667,-10,-3.333,-6.667,-10,-3.333,0.113,0.113,0.113,0.226,0.226,0.226,0.339,0.339,0.339,
-6.667,-10,-3.333,-6.667,-10,-3.333,-6.667,-10,-3.333,0.113,0.113,0.113,0.226,0.226,0.226,0.339,0.339,0.339,1,2,4,6,2,5,6,3,7,7,10,43,109,11,140,126,38,126,22,21,47,116,26,150,134,46,126,
-6.667,-10,-3.333,-6.667,-10,-3.333,-6.667,-10,-3.333,0.113,0.113,0.113,0.226,0.226,0.226,0.339,0.339,0.339,6,7,6,2,2,3,3,3,4,9,5,4,17,12,22,11,31,46,165,81,69,74,45,116,80,86,154,
-6.667,-10,-3.333,-6.667,-10,-3.333,-6.667,-10,-3.333,0.113,0.113,0.113,0.226,0.226,0.226,0.339,0.339,0.339,3,3,6,4,2,7,4,4,5,15,12,44,101,45,160,95,126,144,67,70,186,436,158,746,289,451,682,
