Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,259.62,S1,0,1.088413,26.31593, ,0
1,259.64,S1,0.02,0.2954142,-39.64995, ,0
1,259.66,S1,0.04,0.1311198,-8.214721,B,0
1,259.68,S1,0.06,0.2358936,5.238688,C,0.02
1,259.7,S1,0.08,0.03073913,-10.25772,C,0.02
1,259.72,S1,0.09999999,0.1345036,5.188224,B,0
1,259.74,S1,0.12,0.2053458,3.54211,C,0.02
1,259.76,S1,0.14,0.04610807,-7.961887,C,0.02
1,259.78,S1,0.16,0.058871,0.6381467,B,0
1,259.8,S1,0.18,0.1452407,4.318487,B,0.02
1,259.82,S1,0.2,0.09773787,-2.375144,C,0.04
1,259.84,S1,0.22,0.07645368,-1.06421,C,0.04
1,259.86,S1,0.24,0.09726755,1.040693,C,0.04
1,259.88,S1,0.26,0,-4.863378,C,0.04
1,259.9,S1,0.28,0.04319036,2.159518,C,0.04
1,259.92,S1,0.3,0.03761593,-0.2787212,C,0.04
1,259.94,S1,0.32,0.126556,4.447004,C,0.04
2,260.32,S1,0,0.07328399,0.6016083, ,0.04
2,260.34,S1,0.02,0.1398273,3.327168, ,0.04
2,260.36,S1,0.04,0.261657,6.091485, ,0.04
2,260.38,S1,0.06,0.1165813,-7.253786, ,0.04
2,260.4,S1,0.08,0.9380589,41.07388,B,0
3,260.66,S1,0,0.7709622,14.33877, ,0.02
3,260.68,S1,0.02,0.4779979,-14.64822, ,0.02
3,260.7,S1,0.04,0.5898775,5.593981,B,0
3,260.72,S1,0.06,0.7963593,10.32409,C,0.02
3,260.74,S1,0.08,0.3742229,-21.10682,C,0.02
3,260.76,S1,0.09999999,0.2357173,-6.925281,B,0
3,260.78,S1,0.12,0.0456483,-9.503448,C,0.02
3,260.8,S1,0.14,0.0989387,2.66452,B,0
3,260.82,S1,0.16,0.05605734,-2.144068,B,0.02
3,260.84,S1,0.18,0.02825892,-1.389921,B,0.04
4,261.8,S1,0,0.5260177,12.67476, ,0.06
4,261.82,S1,0.02,0.2250605,-15.04786, ,0.06
4,261.84,S1,0.04,0.2196414,-0.2709545,B,0
4,261.86,S1,0.06,0.8606617,32.05102,C,0.02
4,261.88,S1,0.08,0.2135034,-32.35792,C,0.02
4,261.9,S1,0.09999999,0.3650575,7.577703,B,0
4,261.92,S1,0.12,0.2132773,-7.589007,C,0.02
4,261.94,S1,0.14,0.01849113,-9.73931,B,0
4,261.96,S1,0.16,0.02401597,0.276242,B,0.02
4,261.98,S1,0.18,0.02427906,0.01315456,B,0.04
5,262.82,S1,0,0.7297201,20.91678, ,0.06
5,262.84,S1,0.02,0.401971,-16.38746, ,0.06
5,262.86,S1,0.04,0.8157462,20.68876,B,0
5,262.88,S1,0.06,0.2094869,-30.31296,C,0.02
5,262.9,S1,0.08,0.2855211,3.801708,B,0
5,262.92,S1,0.09999999,0.08488034,-10.03204,C,0.02
5,262.94,S1,0.12,0.1355143,2.531698,B,0
5,262.96,S1,0.14,0.06852674,-3.349378,C,0.02
5,262.98,S1,0.16,0.07327484,0.2374046,C,0.02
5,263,S1,0.18,0.02324162,-2.501661,C,0.02
5,263.02,S1,0.2,0.01940317,-0.1919226,C,0.02
5,263.04,S1,0.22,0.02557102,0.3083924,C,0.02
5,263.06,S1,0.24,0.02882863,0.1628808,C,0.02
5,263.08,S1,0.26,0.01913792,-0.4845355,C,0.02
5,263.1,S1,0.28,0.02444823,0.265515,C,0.02
5,263.12,S1,0.3,0.0413621,0.8456937,C,0.02
5,263.14,S1,0.32,0.01601903,-1.267153,C,0.02
5,263.16,S1,0.34,0.01470079,-0.06591208,C,0.02
5,263.18,S1,0.36,0.03885484,1.207703,C,0.02
5,263.2,S1,0.38,0.0344127,-0.2221072,C,0.02
5,263.22,S1,0.4,0.02093174,-0.6740479,C,0.02
