Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,240.36,S2,0,0.6938877,15.83821, ,0
1,240.38,S2,0.02,0.2239411,-23.49733, ,0
1,240.4,S2,0.04,0.2044316,-0.9754762,B,0
1,240.42,S2,0.06,0.2770743,3.632134,C,0.02
1,240.44,S2,0.08,0.06682907,-10.51226,C,0.02
1,240.46,S2,0.09999999,0.09023829,1.170461,B,0
1,240.48,S2,0.12,0.03552676,-2.735577,B,0.02
1,240.5,S2,0.14,0.1681026,6.628792,B,0.04
2,241.16,S2,0,0.3422752,-4.684925, ,0.06
2,241.18,S2,0.02,0.6971655,17.74452, ,0.06
2,241.2,S2,0.04,0.4467633,-12.52011, ,0.06
2,241.22,S2,0.06,0.630059,9.164785,B,0
2,241.24,S2,0.08,0.06033443,-28.48623,C,0.02
2,241.26,S2,0.09999999,0.05424644,-0.3043994,B,0
2,241.28,S2,0.12,0.0599918,0.2872677,B,0.02
2,241.3,S2,0.14,0.01862962,-2.068109,B,0.04
3,242,S2,0,0.7890242,12.59947, ,0.06
3,242.02,S2,0.02,0.2196136,-28.47053, ,0.06
3,242.04,S2,0.04,0.3321472,5.626677,B,0
3,242.06,S2,0.06,0.07977656,-12.61853,C,0.02
3,242.08,S2,0.08,0.0812393,0.07313713,B,0
3,242.1,S2,0.09999999,0.07946952,-0.08848868,B,0.02
3,242.12,S2,0.12,0.0463003,-1.658461,B,0.04
4,242.74,S2,0,0.8956794,17.09736, ,0.06
4,242.76,S2,0.02,0.2982459,-29.87168, ,0.06
4,242.78,S2,0.04,0.5212539,11.1504,B,0
4,242.8,S2,0.06,0.1008234,-21.02152,C,0.02
4,242.82,S2,0.08,0.1514665,2.532151,B,0
4,242.84,S2,0.09999999,0.07612374,-3.767136,C,0.02
4,242.86,S2,0.12,0.1730689,4.847258,C,0.02
4,242.88,S2,0.14,0.01340978,-7.982956,C,0.02
4,242.9,S2,0.16,0.01482849,0.07093521,C,0.02
4,242.92,S2,0.18,0.05924475,2.220813,C,0.02
4,242.94,S2,0.2,0.02650108,-1.637183,C,0.02
4,242.96,S2,0.22,0.04426609,0.8882505,C,0.02
4,242.98,S2,0.24,0.02492009,-0.9673002,C,0.02
4,243,S2,0.26,0.04765491,1.136741,C,0.02
4,243.02,S2,0.28,0.01861192,-1.452149,C,0.02
4,243.04,S2,0.3,0.0672607,2.432439,C,0.02
4,243.06,S2,0.32,0.04025342,-1.350364,C,0.02
4,243.08,S2,0.34,0.03233811,-0.3957655,C,0.02
4,243.1,S2,0.36,0.03981624,0.3739066,C,0.02
4,243.12,S2,0.38,0.02846243,-0.5676903,C,0.02
4,243.14,S2,0.4,0.007067959,-1.069724,C,0.02
4,243.16,S2,0.42,0.01921716,0.6074602,C,0.02
4,243.18,S2,0.4400001,0.02861234,0.4697587,C,0.02
4,243.2,S2,0.4600001,0.03873662,0.5062143,C,0.02
4,243.22,S2,0.4800001,0.0378295,-0.04535634,C,0.02
4,243.24,S2,0.5000001,0.06666864,1.441957,C,0.02
4,243.26,S2,0.52,0.02902279,-1.882293,C,0.02
4,243.28,S2,0.54,0.04533236,0.8154784,C,0.02
4,243.3,S2,0.56,0.0176379,-1.384723,C,0.02
4,243.32,S2,0.58,0.03501236,0.8687229,C,0.02
4,243.34,S2,0.6,0.02070249,-0.7154935,C,0.02
4,243.36,S2,0.6199999,0.05677871,1.803811,C,0.02
4,243.38,S2,0.6399999,0.02523655,-1.577108,C,0.02
4,243.4,S2,0.6599999,0.04379883,0.9281143,C,0.02
4,243.42,S2,0.6799999,0.02211723,-1.08408,C,0.02
4,243.44,S2,0.6999999,0.01232485,-0.4896186,C,0.02
4,243.46,S2,0.7199998,0.01013681,-0.1094021,C,0.02
4,243.48,S2,0.7399998,0.02233963,0.6101408,C,0.02
4,243.5,S2,0.7599998,0.07106312,2.436175,C,0.02
4,243.52,S2,0.7799998,0.01656773,-2.72477,C,0.02
4,243.54,S2,0.7999998,0.03213599,0.7784129,C,0.02
4,243.56,S2,0.8199998,0,-1.606799,C,0.02
4,243.58,S2,0.8399997,0.02513367,1.256683,C,0.02
4,243.6,S2,0.8599997,0.02419851,-0.04675798,C,0.02
4,243.62,S2,0.8799997,0.1556272,6.571434,C,0.02
4,243.64,S2,0.8999997,0.09962219,-2.80025,C,0.02
4,243.66,S2,0.9199997,0.07071625,-1.445297,C,0.02
4,243.68,S2,0.9399996,0.08518171,0.7232733,C,0.02
4,243.7,S2,0.9599996,0.01929369,-3.294401,C,0.02
4,243.72,S2,0.9799996,0.2192718,9.998906,C,0.02
