Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,38.16,S8,0,0.557062,18.8469, ,0
1,38.18,S8,0.02,0.3009906,-12.80357, ,0
1,38.2,S8,0.04,0.4997059,9.935765,B,0
1,38.22,S8,0.06,0.1416977,-17.90041,C,0.02
1,38.24,S8,0.08,0.3475271,10.29147,B,0
1,38.26,S8,0.09999999,0.1306921,-10.84175,C,0.02
1,38.28,S8,0.12,0.0420028,-4.434463,B,0
1,38.3,S8,0.14,0.02539216,-0.8305324,B,0.02
1,38.32,S8,0.16,0.02273288,-0.1329637,B,0.04
2,39.5,S8,0,0.5410434,17.57192, ,0.06
2,39.52,S8,0.02,0.2250575,-15.79929, ,0.06
2,39.54,S8,0.04,0.1394089,-4.282431,B,0
2,39.56,S8,0.06,0.2402118,5.040144,B,0.02
2,39.58,S8,0.08,0.04347387,-9.836897,B,0.04
3,40.74,S8,0,0.8196127,27.20626, ,0.06
3,40.76,S8,0.02,0.2225505,-29.85311, ,0.06
3,40.78,S8,0.04,0.3075152,4.248236,B,0
3,40.8,S8,0.06,0.1393322,-8.409152,B,0.02
3,40.82,S8,0.08,0.1850329,2.285033,B,0.04
4,42.1,S8,0,0.3837751,7.294245, ,0.06
4,42.12,S8,0.02,0.2862746,-4.875028, ,0.06
4,42.14,S8,0.04,0.2175655,-3.435454, ,0.06
4,42.16,S8,0.06,0.04918165,-8.419193, ,0.06
4,42.18,S8,0.08,0.05416516,0.2491755, ,0.06
4,42.2,S8,0.09999999,0.02354678,-1.530919, ,0.06
4,42.22,S8,0.12,0.009933938,-0.6806422, ,0.06
4,42.24,S8,0.14,0.1503707,7.021837, ,0.06
4,42.26,S8,0.16,0.05030926,-5.003071, ,0.06
4,42.28,S8,0.18,0.09391215,2.180145, ,0.06
4,42.3,S8,0.2,0.04074654,-2.65828, ,0.06
4,42.32,S8,0.22,0.03597326,-0.2386641, ,0.06
4,42.34,S8,0.24,0.1077126,3.586967, ,0.06
4,42.36,S8,0.26,0.04210487,-3.280387, ,0.06
4,42.38,S8,0.28,0.1559725,5.693383, ,0.06
4,42.4,S8,0.3,0.05065855,-5.265699, ,0.06
4,42.42,S8,0.32,0.09698988,2.316567, ,0.06
5,45.02,S8,0,1.325499,23.87147, ,0.06
5,45.04,S8,0.02,0.5154477,-40.50254, ,0.06
5,45.06,S8,0.04,0.9258562,20.52043,B,0
5,45.08,S8,0.06,0.3292953,-29.82804,C,0.02
5,45.1,S8,0.08,0.2293896,-4.995286,B,0
5,45.12,S8,0.09999999,0.312589,4.159974,B,0.02
5,45.14,S8,0.12,0.08370095,-11.44441,B,0.04
6,46.14,S8,0,0.5202883,-38.73446, ,0.06
6,46.16,S8,0.02,1.174875,32.72934,B,0
6,46.18,S8,0.04,0.5941411,-29.0367,C,0.02
6,46.2,S8,0.06,1.015593,21.07258,B,0
6,46.22,S8,0.08,0.3012675,-35.71626,C,0.02
6,46.24,S8,0.09999999,0.7376906,21.82116,B,0
6,46.26,S8,0.12,0.1560286,-29.0831,C,0.02
6,46.28,S8,0.14,0.2658181,5.489474,B,0
6,46.3,S8,0.16,0.1891534,-3.833234,B,0.02
6,46.32,S8,0.18,0.1525756,-1.828893,B,0.04
7,47.3,S8,0,0.5721813,-17.38014, ,0.06
7,47.32,S8,0.02,0.333288,-11.94467,B,0
7,47.34,S8,0.04,0.50298,8.484599,B,0.02
7,47.36,S8,0.06,0,-25.149,C,0.04
7,47.38,S8,0.08,0.4725328,23.62664,B,0
7,47.4,S8,0.09999999,0.07282609,-19.98534,C,0.02
7,47.42,S8,0.12,0.04164385,-1.559112,B,0
7,47.44,S8,0.14,0.01223718,-1.470333,B,0.02
7,47.46,S8,0.16,0.04051333,1.413807,B,0.04
8,48.36,S8,0,0.2799545,-1.960705, ,0.06
8,48.38,S8,0.02,0.4939645,10.7005, ,0.06
8,48.4,S8,0.04,0.2457173,-12.41236, ,0.06
8,48.42,S8,0.06,0.2882782,2.128045,B,0
8,48.44,S8,0.08,0.1956392,-4.631949,B,0.02
8,48.46,S8,0.09999999,0.407736,10.60484,B,0.04
9,49.42,S8,0,1.227353,43.19175, ,0.06
9,49.44,S8,0.02,0.4353034,-39.60249, ,0.06
9,49.46,S8,0.04,0.6639897,11.43431,B,0
9,49.48,S8,0.06,0.3662789,-14.88554,C,0.02
9,49.5,S8,0.08,0.3150953,-2.559176,B,0
9,49.52,S8,0.09999999,0.07294864,-12.10734,B,0.02
9,49.54,S8,0.12,0.07704183,0.2046596,B,0.04
10,50.52,S8,0,0.4551111,-7.341705, ,0.06
10,50.54,S8,0.02,0.2313059,-11.19026, ,0.06
10,50.56,S8,0.04,0.4914939,13.0094,B,0
10,50.58,S8,0.06,0.1268847,-18.23046,C,0.02
10,50.6,S8,0.08,0.2270044,5.005988,B,0
10,50.62,S8,0.09999999,0.0646448,-8.117981,B,0.02
10,50.64,S8,0.12,0.09950527,1.743024,B,0.04
11,51.54,S8,0,0.5409443,-9.670079, ,0.06
11,51.56,S8,0.02,0.8034835,13.12696, ,0.06
11,51.58,S8,0.04,0.3898033,-20.68401, ,0.06
11,51.6,S8,0.06,0.6029539,10.65753,B,0
11,51.62,S8,0.08,0.08485048,-25.90517,C,0.02
11,51.64,S8,0.09999999,0.175752,4.545074,B,0
11,51.66,S8,0.12,0.1204594,-2.764626,B,0.02
11,51.68,S8,0.14,0.1098391,-0.5310174,B,0.04
12,52.58,S8,0,0.3375278,-0.7542521, ,0.06
12,52.6,S8,0.02,0.516004,8.923809, ,0.06
12,52.62,S8,0.04,0.2422736,-13.68652, ,0.06
12,52.64,S8,0.06,0.09029911,-7.598726,B,0
12,52.66,S8,0.08,0.1679764,3.883862,B,0.02
