Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,66.62,S7,0,0.9659396,12.55547, ,0
1,66.64,S7,0.02,1.596118,31.50893, ,0
1,66.66,S7,0.04,0.6784686,-45.88248, ,0
1,66.68,S7,0.06,0.5522619,-6.310338,B,0
2,66.74,S7,0,0.2715036,9.066821, ,0.02
2,66.76,S7,0.02,0.05243116,-10.95362, ,0.02
2,66.78,S7,0.04,0.09820571,2.288728,B,0
2,66.8,S7,0.06,0.1209262,1.136025,B,0.02
2,66.82,S7,0.08,0.1100248,-0.5450729,B,0.04
3,67.84,S7,0,0.2526188,-14.33046, ,0.06
3,67.86,S7,0.02,0.09613043,-7.824419,B,0
3,67.88,S7,0.04,0.5292701,21.65698,B,0.02
3,67.9,S7,0.06,0.1806277,-17.43212,C,0.04
3,67.92,S7,0.08,0.1862837,0.2827972,B,0
3,67.93999,S7,0.09999999,0.07725121,-5.451624,B,0.02
3,67.96,S7,0.12,0.06154109,-0.7855062,B,0.04
4,68.8,S7,0,0.2638197,-12.69497, ,0.06
4,68.82,S7,0.02,0.1836649,-4.007739,B,0
4,68.84,S7,0.04,0.2811129,4.872403,B,0.02
4,68.86,S7,0.06,0.1383369,-7.1388,B,0.04
5,71.56,S7,0,0.9883957,35.47819, ,0.06
5,71.58,S7,0.02,0.3869203,-30.07377, ,0.06
5,71.6,S7,0.04,0.6004188,10.67492,B,0
5,71.62,S7,0.06,0.3385772,-13.09208,C,0.02
5,71.64,S7,0.08,0.09550935,-12.15339,B,0
5,71.66,S7,0.09999999,0.1817182,4.310442,B,0.02
5,71.68,S7,0.12,0.07630748,-5.270536,B,0.04
6,78.32,S7,0,1.176436,31.56905, ,0.06
6,78.34,S7,0.02,0.5897951,-29.33202, ,0.06
6,78.36,S7,0.04,0.5585354,-1.562986,B,0
6,78.38,S7,0.06,1.221963,33.17136,C,0.02
6,78.4,S7,0.08,0.2303445,-49.58091,C,0.02
6,78.42,S7,0.09999999,0.195695,-1.732476,B,0
6,78.43999,S7,0.12,0.1557436,-1.997569,B,0.02
6,78.46,S7,0.14,0.1757927,1.002452,B,0.04
7,79.43999,S7,0,0.3353885,-11.23913, ,0.06
7,79.46,S7,0.02,0.2978899,-1.874933,B,0
7,79.48,S7,0.04,0.1338631,-8.201337,B,0.02
7,79.5,S7,0.06,0.472367,16.92519,B,0.04
8,80.4,S7,0,0.7285001,15.94346, ,0.06
8,80.42,S7,0.02,0.3480232,-19.02384, ,0.06
8,80.43999,S7,0.04,0.3563398,0.4158318,B,0
8,80.46,S7,0.06,0.6663677,15.50139,C,0.02
8,80.48,S7,0.08,0.3043571,-18.10053,C,0.02
8,80.5,S7,0.09999999,0.3223153,0.8979112,B,0
8,80.52,S7,0.12,0.08111026,-12.06025,B,0.02
8,80.54,S7,0.14,0.1088678,1.387877,B,0.04
9,81.6,S7,0,0.6764067,24.39144, ,0.06
9,81.62,S7,0.02,0.6395736,-1.841652, ,0.06
9,81.64,S7,0.04,0.4984686,-7.055253, ,0.06
9,81.66,S7,0.06,0.0983484,-20.00601,B,0
9,81.68,S7,0.08,0.1736519,3.765175,B,0.02
9,81.7,S7,0.09999999,0.07317039,-5.024076,B,0.04
10,82.6,S7,0,0.4926476,8.487274, ,0.06
10,82.62,S7,0.02,0.4588692,-1.688918, ,0.06
10,82.64,S7,0.04,0.1120767,-17.33963, ,0.06
10,82.66,S7,0.06,0.1657005,2.681191,B,0
10,82.68,S7,0.08,0.3006258,6.746266,B,0.02
10,82.7,S7,0.09999999,0.1848351,-5.789536,B,0.04
11,83.75999,S7,0,0.181378,-30.98686, ,0.06
11,83.78,S7,0.02,0.6032034,21.09127,B,0
11,83.8,S7,0.04,0.5088554,-4.717398,C,0.02
11,83.82,S7,0.06,0.5533827,2.226365,C,0.02
11,83.84,S7,0.08,0.226877,-16.32529,C,0.02
11,83.86,S7,0.09999999,0.09852368,-6.417664,B,0
11,83.88,S7,0.12,0.1110732,0.6274768,B,0.02
11,83.9,S7,0.14,0.0869162,-1.207851,B,0.04
12,84.75999,S7,0,0.1590215,-18.52972, ,0.06
12,84.78,S7,0.02,0.167336,0.4157245,B,0
12,84.8,S7,0.04,0.1116471,-2.784443,B,0.02
12,84.82,S7,0.06,0.2870246,8.768877,B,0.04
13,85.74,S7,0,1.618753,59.67675, ,0.06
13,85.75999,S7,0.02,0.4755236,-57.16148, ,0.06
13,85.78,S7,0.04,0.6119696,6.8223,B,0
13,85.8,S7,0.06,0.1723577,-21.98059,C,0.02
13,85.82,S7,0.08,0.1106511,-3.085331,B,0
13,85.84,S7,0.09999999,0.05074884,-2.995114,B,0.02
13,85.86,S7,0.12,0.09192712,2.058914,B,0.04
14,86.84,S7,0,0.4383398,-28.03475, ,0.06
14,86.86,S7,0.02,0.2921915,-7.307415,B,0
14,86.88,S7,0.04,1.257488,48.26485,B,0.02
14,86.9,S7,0.06,0.52444,-36.65242,C,0.04
14,86.92,S7,0.08,0.5430169,0.928843,B,0
14,86.93999,S7,0.09999999,0.1535595,-19.47287,C,0.02
14,86.96,S7,0.12,0.2409243,4.36824,B,0
14,86.98,S7,0.14,0.06445354,-8.823539,B,0.02
14,87,S7,0.16,0.1354398,3.549313,B,0.04
15,87.86,S7,0,0.1911292,0.1808412, ,0.06
15,87.88,S7,0.02,0.217669,1.326986, ,0.06
15,87.9,S7,0.04,0.316847,4.958901, ,0.06
15,87.92,S7,0.06,0.675469,17.9311, ,0.06
15,87.93999,S7,0.08,0.2753133,-20.00778, ,0.06
15,87.96,S7,0.09999999,0.4793328,10.20097,B,0
15,87.98,S7,0.12,0.04966211,-21.48353,C,0.02
15,88,S7,0.14,0.124331,3.733447,B,0
15,88.02,S7,0.16,0.0424398,-4.094563,B,0.02
15,88.04,S7,0.18,0.03859374,-0.1923028,B,0.04
16,88.78,S7,0,0.8094727,27.15137, ,0.06
16,88.8,S7,0.02,0.5059189,-15.17769, ,0.06
16,88.82,S7,0.04,0.8789567,18.65189,B,0
16,88.84,S7,0.06,0.1973284,-34.08142,C,0.02
16,88.86,S7,0.08,0.1759237,-1.070234,B,0
16,88.88,S7,0.09999999,0.06341439,-5.625465,B,0.02
16,88.9,S7,0.12,0.07875201,0.7668808,B,0.04
17,89.86,S7,0,0.2588115,-4.253368, ,0.06
17,89.88,S7,0.02,1.130207,43.56976, ,0.06
17,89.9,S7,0.04,0.3079104,-41.11482, ,0.06
17,89.92,S7,0.06,0.4628354,7.746254,B,0
17,89.93999,S7,0.08,0.07978401,-19.15257,C,0.02
17,89.96,S7,0.09999999,0.1381054,2.916071,B,0
17,89.98,S7,0.12,0.05022702,-4.393921,B,0.02
17,90,S7,0.14,0.1722617,6.101733,B,0.04
18,91.02,S7,0,0.3094045,-42.73461, ,0.06
18,91.04,S7,0.02,0.2906618,-0.9371355,B,0
18,91.06,S7,0.04,1.189647,44.94928,B,0.02
18,91.07999,S7,0.06,0.6074956,-29.10759,C,0.04
18,91.1,S7,0.08,0.7594233,7.596385,B,0
18,91.12,S7,0.09999999,0.3622423,-19.85905,C,0.02
18,91.14,S7,0.12,0.05356224,-15.43401,B,0
18,91.16,S7,0.14,0.105432,2.593486,B,0.02
18,91.18,S7,0.16,0.1850296,3.97988,B,0.04
19,93.28,S7,0,0.656266,14.29824, ,0.06
19,93.3,S7,0.02,0.5613276,-4.74692, ,0.06
19,93.32,S7,0.04,1.033269,23.59705, ,0.06
19,93.34,S7,0.06,0.579635,-22.68169, ,0.06
19,93.36,S7,0.08,0.7625426,9.145382,B,0
19,93.38,S7,0.09999999,0.5556208,-10.34609,C,0.02
19,93.4,S7,0.12,0.1590796,-19.82706,B,0
19,93.42,S7,0.14,0.2913323,6.612638,B,0.02
19,93.43999,S7,0.16,0.233754,-2.878917,B,0.04
20,94.32,S7,0,0.8021959,30.85444, ,0.06
20,94.34,S7,0.02,0.4065307,-19.78326, ,0.06
20,94.36,S7,0.04,0.3321119,-3.720941,B,0
20,94.38,S7,0.06,0.7297052,19.87966,B,0.02
20,94.4,S7,0.08,0.1248438,-30.24307,C,0.04
20,94.42,S7,0.09999999,0.4150376,14.50969,B,0
20,94.43999,S7,0.12,0.1290554,-14.29911,C,0.02
20,94.46,S7,0.14,0.2124812,4.171295,B,0
20,94.48,S7,0.16,0.0586646,-7.690833,B,0.02
20,94.5,S7,0.18,0.2228496,8.209249,B,0.04
21,95.34,S7,0,0.4695245,-34.13282, ,0.06
21,95.36,S7,0.02,0.3761855,-4.666947,B,0
21,95.38,S7,0.04,1.547074,58.54442,C,0.02
21,95.4,S7,0.06,0.4311684,-55.79528,C,0.02
21,95.42,S7,0.08,0.8077031,18.82674,B,0
21,95.43999,S7,0.09999999,0.3123914,-24.76559,C,0.02
21,95.46,S7,0.12,0.1793948,-6.649833,B,0
21,95.48,S7,0.14,0.1620093,-0.8692741,B,0.02
21,95.5,S7,0.16,0.3357605,8.687564,B,0.04
22,96.38,S7,0,1.382558,39.75279, ,0.06
22,96.4,S7,0.02,0.4441895,-46.91841, ,0.06
22,96.42,S7,0.04,0.6337385,9.477448,B,0
22,96.43999,S7,0.06,0.3030549,-16.53418,C,0.02
22,96.46,S7,0.08,0.3147989,0.5871966,B,0
22,96.48,S7,0.09999999,0.09135747,-11.17207,B,0.02
22,96.5,S7,0.12,0.3089498,10.87962,B,0.04
23,97.38,S7,0,1.506806,63.73901, ,0.06
23,97.4,S7,0.02,0.3961007,-55.53528, ,0.06
23,97.42,S7,0.04,0.7534527,17.8676,B,0
23,97.43999,S7,0.06,0.2416883,-25.58822,C,0.02
23,97.46,S7,0.08,0.4342284,9.627005,B,0
23,97.48,S7,0.09999999,0.2207737,-10.67274,C,0.02
23,97.5,S7,0.12,0.4487612,11.39937,B,0
23,97.52,S7,0.14,0.03606444,-20.63484,C,0.02
23,97.54,S7,0.16,0.02100754,-0.7528452,B,0
23,97.56,S7,0.18,0.09239983,3.569615,B,0.02
23,97.57999,S7,0.2,0.09251712,0.005864725,B,0.04
24,98.46,S7,0,1.209877,28.15687, ,0.06
