Case,X,Y,Z,a,v,modeSelected,area_type,index,headX,headY,headZ,eyeX,eyeY,eyeZ,thumbX,thumbY,thumbZ
1,0.1382384,1.419504,0.5310144,-1.159247,0.0190156,magicTap,1,3,-0.03679423,1.189876,0.07678699,-0.2094387,0.07116164,0.01485128,0.1171777,1.344225,0.5246468
1,0.1402445,1.419931,0.5325098,5.394644,0.1269085,magicTap,1,3,-0.03679423,1.189876,0.07678699,-0.2094387,0.07116164,0.01485128,0.1186289,1.344745,0.5258198
1,0.1402445,1.419931,0.5325098,-6.345424,0,magicTap,4,-1,-0.03679423,1.189876,0.07678699,-0.2094387,0.07116164,0.01485128,0.1186289,1.344745,0.5258198
1,0.1402445,1.419931,0.5325098,0,0,magicTap,4,-1,-0.03679423,1.189876,0.07678699,-0.2094387,0.07116164,0.01485128,0.1186289,1.344745,0.5258198
1,0.1402445,1.419931,0.5325098,0,0,magicTap,4,-1,-0.03679423,1.189876,0.07678699,-0.2094387,0.07116164,0.01485128,0.1186289,1.344745,0.5258198
1,0.1402445,1.419931,0.5325098,0,0,magicTap,4,-1,-0.03679423,1.189876,0.07678699,-0.2094387,0.07116164,0.01485128,0.1186289,1.344745,0.5258198
1,0.1402445,1.419931,0.5325098,0,0,magicTap,4,-1,-0.03679423,1.189876,0.07678699,-0.2094387,0.07116164,0.01485128,0.1186289,1.344745,0.5258198
1,0.1402445,1.419931,0.5325098,0,0,magicTap,4,-1,-0.03679423,1.189876,0.07678699,-0.2094387,0.07116164,0.01485128,0.1186289,1.344745,0.5258198
1,0.1402445,1.419931,0.5325098,0,0,magicTap,4,-1,-0.03679423,1.189876,0.07678699,-0.2094387,0.07116164,0.01485128,0.1186289,1.344745,0.5258198
1,0.1402445,1.419931,0.5325098,0,0,magicTap,4,-1,-0.03679423,1.189876,0.07678699,-0.2094387,0.07116164,0.01485128,0.1186289,1.344745,0.5258198
1,0.1402445,1.419931,0.5325098,0,0,magicTap,4,-1,-0.03679423,1.189876,0.07678699,-0.2094387,0.07116164,0.01485128,0.1186289,1.344745,0.5258198
1,0.1402445,1.419931,0.5325098,0,0,magicTap,4,-1,-0.03679423,1.189876,0.07678699,-0.2094387,0.07116164,0.01485128,0.1186289,1.344745,0.5258198
1,0.1402445,1.419931,0.5325098,0,0,magicTap,4,-1,-0.03679423,1.189876,0.07678699,-0.2094387,0.07116164,0.01485128,0.1186289,1.344745,0.5258198
1,0.1402445,1.419931,0.5325098,0,0,magicTap,4,-1,-0.03679423,1.189876,0.07678699,-0.2094387,0.07116164,0.01485128,0.1186289,1.344745,0.5258198
1,0.1402445,1.419931,0.5325098,0,0,magicTap,4,-1,-0.03679423,1.189876,0.07678699,-0.2094387,0.07116164,0.01485128,0.1186289,1.344745,0.5258198
1,0.1402445,1.419931,0.5325098,0,0,magicTap,4,-1,-0.03679423,1.189876,0.07678699,-0.2094387,0.07116164,0.01485128,0.1186289,1.344745,0.5258198
1,0.1402445,1.419931,0.5325098,0,0,magicTap,4,-1,-0.03679423,1.189876,0.07678699,-0.2094387,0.07116164,0.01485128,0.1186289,1.344745,0.5258198
1,0.1402445,1.419931,0.5325098,0,0,magicTap,4,-1,-0.03611014,1.189638,0.07648182,-0.2082314,0.07126205,0.01461571,0.1186289,1.344745,0.5258198
1,0.1377679,1.414961,0.5353422,15.58369,0.3116737,magicTap,4,-1,-0.03611014,1.189638,0.07648182,-0.2082314,0.07126205,0.01461571,0.1177638,1.339331,0.5276451
1,0.1377679,1.414961,0.5353422,-15.58369,0,magicTap,4,-1,-0.03611014,1.189638,0.07648182,-0.2082314,0.07126205,0.01461571,0.1177638,1.339331,0.5276451
