Case,X,Y,Z,a,v,modeSelected,area_type,index,headX,headY,headZ,eyeX,eyeY,eyeZ,thumbX,thumbY,thumbZ
1,0.1371913,0.7869049,0.5471478,-0.1662575,0.1245787,Tap,1,13,-0.01718874,1.142661,0.06387997,0.08273799,0.0155493,0.03884879,0.1194499,0.7404146,0.5064988
1,0.1374451,0.7859035,0.5471597,-3.646049,0.0516577,Tap,1,13,-0.01718874,1.142661,0.06387997,0.08273799,0.0155493,0.03884879,0.1194037,0.7400787,0.5061951
1,0.1374451,0.7859035,0.5471597,-2.582885,0,Tap,4,-1,-0.01718874,1.142661,0.06387997,0.08273799,0.0155493,0.03884879,0.1194037,0.7400787,0.5061951
1,0.1374451,0.7859035,0.5471597,0,0,Tap,4,-1,-0.01718874,1.142661,0.06387997,0.08273799,0.0155493,0.03884879,0.1194037,0.7400787,0.5061951
1,0.1374451,0.7859035,0.5471597,0,0,Tap,4,-1,-0.01718874,1.142661,0.06387997,0.08273799,0.0155493,0.03884879,0.1194037,0.7400787,0.5061951
1,0.1374451,0.7859035,0.5471597,0,0,Tap,4,-1,-0.01718874,1.142661,0.06387997,0.08273799,0.0155493,0.03884879,0.1194037,0.7400787,0.5061951
1,0.1374451,0.7859035,0.5471597,0,0,Tap,4,-1,-0.01718874,1.142661,0.06387997,0.08273799,0.0155493,0.03884879,0.1194037,0.7400787,0.5061951
1,0.1374451,0.7859035,0.5471597,0,0,Tap,4,-1,-0.01718874,1.142661,0.06387997,0.08273799,0.0155493,0.03884879,0.1194037,0.7400787,0.5061951
1,0.1374451,0.7859035,0.5471597,0,0,Tap,4,-1,-0.01718874,1.142661,0.06387997,0.08273799,0.0155493,0.03884879,0.1194037,0.7400787,0.5061951
1,0.1374451,0.7859035,0.5471597,0,0,Tap,4,-1,-0.01718874,1.142661,0.06387997,0.08273799,0.0155493,0.03884879,0.1194037,0.7400787,0.5061951
1,0.1374451,0.7859035,0.5471597,0,0,Tap,4,-1,-0.01718874,1.142661,0.06387997,0.08273799,0.0155493,0.03884879,0.1194037,0.7400787,0.5061951
1,0.1374451,0.7859035,0.5471597,0,0,Tap,4,-1,-0.01718874,1.142661,0.06387997,0.08273799,0.0155493,0.03884879,0.1194037,0.7400787,0.5061951
1,0.1374451,0.7859035,0.5471597,0,0,Tap,4,-1,-0.01718874,1.142661,0.06387997,0.08273799,0.0155493,0.03884879,0.1194037,0.7400787,0.5061951
1,0.1374451,0.7859035,0.5471597,0,0,Tap,4,-1,-0.01718874,1.142661,0.06387997,0.08273799,0.0155493,0.03884879,0.1194037,0.7400787,0.5061951
1,0.1374451,0.7859035,0.5471597,0,0,Tap,4,-1,-0.01718874,1.142661,0.06387997,0.08273799,0.0155493,0.03884879,0.1194037,0.7400787,0.5061951
1,0.1374451,0.7859035,0.5471597,0,0,Tap,4,-1,-0.01718874,1.142661,0.06387997,0.08273799,0.0155493,0.03884879,0.1194037,0.7400787,0.5061951
1,0.1374451,0.7859035,0.5471597,0,0,Tap,4,-1,-0.01718874,1.142661,0.06387997,0.08273799,0.0155493,0.03884879,0.1194037,0.7400787,0.5061951
1,0.1374451,0.7859035,0.5471597,0,0,Tap,4,-1,-0.01830393,1.142326,0.06361151,0.08406354,0.01459341,0.03998349,0.1194037,0.7400787,0.5061951
1,0.1363691,0.7949879,0.5436549,24.49075,0.489815,Tap,3,-1,-0.01830393,1.142326,0.06361151,0.08406354,0.01459341,0.03998349,0.1189134,0.7488548,0.5029631
1,0.1363691,0.7949879,0.5436549,-24.49075,0,Tap,3,-1,-0.01830393,1.142326,0.06361151,0.08406354,0.01459341,0.03998349,0.1189134,0.7488548,0.5029631
1,0.1363691,0.7949879,0.5436549,0,0,Tap,3,-1,-0.01877549,1.141997,0.06333065,0.08560036,0.01515248,0.04050696,0.1189134,0.7488548,0.5029631
1,0.1339936,0.7913967,0.5441952,10.84876,0.2169752,Tap,3,-1,-0.01868295,1.142205,0.06320286,0.08445058,0.01571464,0.04047272,0.1167779,0.7488893,0.5037284
1,0.1350711,0.7866482,0.5452242,1.593351,0.2488423,Tap,4,-1,-0.01865296,1.14236,0.06301737,0.08402705,0.01624745,0.04032366,0.1176434,0.7432966,0.5050035
1,0.1350715,0.7866492,0.5452232,-12.43849,7.242409E-05,Tap,4,-1,-0.01861006,1.142407,0.0628643,0.08394952,0.01664336,0.03990676,0.1176444,0.7432973,0.5050025
1,0.1342045,0.7877637,0.5446901,3.76974,0.07546722,Tap,4,-1,-0.01859831,1.142715,0.0623045,0.0823885,0.01718117,0.03976079,0.1168353,0.7445551,0.5047445
1,0.133356,0.7887881,0.5441737,-0.20607,0.07134582,Tap,4,-1,-0.01883864,1.145143,0.06149197,0.07852706,0.01746313,0.04042539,0.1160271,0.7458242,0.5044837
1,0.1333539,0.7887857,0.5441747,-3.559136,0.0001630997,Tap,4,-1,-0.01983983,1.15201,0.0617609,0.05803305,0.01525366,0.04137036,0.1160269,0.7458224,0.5044842
1,0.1324485,0.7874537,0.5448394,4.347745,0.087118,Tap,4,-1,-0.02064554,1.153728,0.06181383,0.04538174,0.01374514,0.04002319,0.1150748,0.7455887,0.504395
1,0.131953,0.787318,0.5449181,-3.056386,0.02599027,Tap,4,-1,-0.02142778,1.156579,0.06140041,0.0275183,0.01173801,0.03816965,0.1144694,0.7459887,0.5041718
