Case,X,Y,Z,a,v,modeSelected
1,-0.2534212,1.448441,0.004848957,-1.302702,0.01700824,longPress
1,-0.2532724,1.448309,0.004835606,0,0,longPress
1,-0.2501168,1.449236,0.003497124,8.877197,0.1775439,longPress
1,-0.2486863,1.448322,0.004610538,-3.802177,0.1015004,longPress
1,-0.2486863,1.448322,0.004610538,-3.802177,0.1015004,longPress
1,-0.2512794,1.446658,0.003779888,2.902821,0.1595568,longPress
1,-0.2512794,1.446658,0.003779888,-7.977841,0,longPress
1,-0.2513605,1.446602,0.003854752,0.3089425,0.006178849,longPress
1,-0.2513605,1.446602,0.003854752,0.3089425,0.006178849,longPress
1,-0.2506761,1.447451,0.003884315,2.417894,0.05453674,longPress
1,-0.2506761,1.447451,0.003884315,-2.726837,0,longPress
1,-0.2506761,1.447451,0.003884315,-2.726837,0,longPress
1,-0.2500345,1.447466,0.004915237,3.035911,0.06071821,longPress
1,-0.2499019,1.447701,0.005293846,-1.873661,0.02324498,longPress
1,-0.2499019,1.447701,0.005293846,-1.873661,0.02324498,longPress
1,-0.2491074,1.447685,0.005843163,1.252781,0.0483006,longPress
1,-0.2488184,1.447149,0.006111622,-0.7516358,0.03326789,longPress
1,-0.2488184,1.447149,0.006111622,-0.7516358,0.03326789,longPress
1,-0.2487955,1.447338,0.0065732,-0.4147422,0.02497304,longPress
1,-0.2486513,1.447613,0.007294655,0.7147585,0.03926821,longPress
1,-0.2486513,1.447613,0.007294655,0.7147585,0.03926821,longPress
1,-0.2484531,1.447791,0.008081436,0.112913,0.04152647,longPress
1,-0.2482994,1.44784,0.008281708,-1.43343,0.01285788,longPress
1,-0.2482971,1.447795,0.008253574,-0.5102133,0.002653614,longPress
1,-0.2482693,1.447581,0.008070946,0.5729154,0.01411192,longPress
1,-0.2482693,1.447581,0.008070946,0.5729154,0.01411192,longPress
1,-0.2476036,1.447078,0.008740902,1.970412,0.05352017,longPress
1,-0.2476036,1.447078,0.008740902,1.970412,0.05352017,longPress
1,-0.2468461,1.446522,0.009183407,-0.07989369,0.0519223,longPress
1,-0.2461452,1.446283,0.008987904,-0.6811869,0.03829856,longPress
1,-0.2461452,1.446283,0.008987904,-0.6811869,0.03829856,longPress
1,-0.2449701,1.445674,0.008735657,1.452448,0.06734753,longPress
1,-0.244738,1.445486,0.008723259,-2.619533,0.01495686,longPress
1,-0.2432671,1.444753,0.008402348,3.438446,0.08372578,longPress
1,-0.2432671,1.444753,0.008402348,3.438446,0.08372578,longPress
1,-0.2414411,1.444488,0.007406712,1.055308,0.1048319,longPress
1,-0.2404825,1.443659,0.006170273,-0.8158296,0.08851535,longPress
1,-0.2376756,1.44305,0.002707005,6.822567,0.2249667,longPress
1,-0.2376756,1.44305,0.002707005,6.822567,0.2249667,longPress
1,-0.2336006,1.442666,0.0003218651,0.5948648,0.236864,longPress
1,-0.2336006,1.442666,0.0003218651,0.5948648,0.236864,longPress
1,-0.2296342,1.442026,-0.0003957748,-1.640058,0.2040628,longPress
1,-0.2247666,1.442026,0.0005922318,2.213965,0.2483421,longPress
1,-0.2247666,1.442026,0.0005922318,2.213965,0.2483421,longPress
1,-0.2200243,1.443408,0.00167799,0.2267644,0.2528774,longPress
1,-0.2180018,1.443631,0.001047611,-7.318328,0.1065108,longPress
1,-0.2138193,1.443603,-0.001969814,7.567896,0.2578688,longPress
1,-0.2138193,1.443603,-0.001969814,7.567896,0.2578688,longPress
1,-0.20822,1.442429,-0.004762173,3.021793,0.3183046,longPress
1,-0.2054033,1.441161,-0.006057262,-7.541866,0.1674673,longPress
1,-0.2054033,1.441161,-0.006057262,-7.541866,0.1674673,longPress
1,-0.2014678,1.439152,-0.006903648,2.874202,0.2249514,longPress
1,-0.1989984,1.438382,-0.0067029,-4.761555,0.1297203,longPress
1,-0.1964795,1.437761,-0.006635189,0.002348423,0.1297672,longPress
1,-0.1964795,1.437761,-0.006635189,0.002348423,0.1297672,longPress
1,-0.1887505,1.43281,-0.00737381,16.53248,0.4604168,longPress
1,-0.1887505,1.43281,-0.00737381,16.53248,0.4604168,longPress
1,-0.1807709,1.427806,-0.008872986,0.821887,0.4768545,longPress
1,-0.1764309,1.423118,-0.006820202,-7.065635,0.3355418,longPress
1,-0.1742062,1.420575,-0.00579977,-7.954618,0.1764495,longPress
1,-0.1742062,1.420575,-0.00579977,-7.954618,0.1764495,longPress
1,-0.1566857,1.412295,-0.0009441376,41.12238,0.9988971,longPress
1,-0.1494341,1.410982,0.0009980202,-30.89255,0.3810462,longPress
1,-0.1494341,1.410982,0.0009980202,-30.89255,0.3810462,longPress
1,-0.1314318,1.399016,-0.004323959,36.60292,1.113105,longPress
1,-0.1244156,1.393289,-0.007845402,-31.36198,0.4858651,longPress
1,-0.1244156,1.393289,-0.007845402,-31.36198,0.4858651,longPress
1,-0.1106618,1.386761,-0.00728035,13.79391,0.7617432,longPress
1,-0.1071024,1.385158,-0.005940437,-27.76881,0.206367,longPress
1,-0.09300978,1.378603,-0.001752377,29.92308,0.8048286,longPress
1,-0.09300978,1.378603,-0.001752377,29.92308,0.8048286,longPress
1,-0.07634526,1.36785,-0.003466129,9.525121,0.995331,longPress
1,-0.06844842,1.363413,-0.001008511,-26.30278,0.4692754,longPress
1,-0.06844842,1.363413,-0.001008511,-26.30278,0.4692754,longPress
1,-0.04935049,1.346304,-0.003900528,41.04487,1.290173,longPress
1,-0.04257429,1.341348,-0.006783485,-42.31766,0.4438196,longPress
1,-0.04257429,1.341348,-0.006783485,-42.31766,0.4438196,longPress
1,-0.03399319,1.334845,-0.008246422,4.974081,0.5433012,longPress
1,-0.0213896,1.320721,-0.01628637,24.24969,1.028295,longPress
1,-0.01482477,1.31499,-0.02030611,-27.42192,0.4798565,longPress
1,-0.01482477,1.31499,-0.02030611,-27.42192,0.4798565,longPress
1,0.00199797,1.303973,-0.02115774,26.32496,1.006356,longPress
1,0.0127807,1.291517,-0.02562523,-7.64387,0.8534784,longPress
1,0.0127807,1.291517,-0.02562523,-7.64387,0.8534784,longPress
1,0.02405682,1.276884,-0.03235722,6.482148,0.9831213,longPress
1,0.02856534,1.270046,-0.0351572,-27.51657,0.4327899,longPress
1,0.02856534,1.270046,-0.0351572,-27.51657,0.4327899,longPress
1,0.03817559,1.247242,-0.03834248,40.73587,1.247507,longPress
1,0.04071191,1.237662,-0.0370059,-37.37557,0.4999959,longPress
1,0.04071191,1.237662,-0.0370059,-37.37557,0.4999959,longPress
1,0.04466636,1.217319,-0.03568792,26.91451,1.038286,longPress
1,0.04642667,1.198266,-0.03431177,-3.956014,0.9591657,longPress
1,0.04817262,1.186194,-0.03277349,-17.22194,0.6147269,longPress
1,0.04817262,1.186194,-0.03277349,-17.22194,0.6147269,longPress
1,0.05118602,1.158594,-0.02313519,42.73675,1.469462,longPress
1,0.05195975,1.152542,-0.02122593,-57.49052,0.3196515,longPress
1,0.05195975,1.152542,-0.02122593,-57.49052,0.3196515,longPress
1,0.051133,1.111954,-0.01317739,87.48333,2.069318,longPress
1,0.05118968,1.095708,-0.006922722,-59.94302,0.8704577,longPress
1,0.05118968,1.095708,-0.006922722,-59.94302,0.8704577,longPress
1,0.04820301,1.043301,0.01915503,103.0082,2.930621,longPress
1,0.04881259,1.024055,0.03004885,-91.22173,1.106186,longPress
1,0.04881259,1.024055,0.03004885,-91.22173,1.106186,longPress
1,0.04157924,0.9858181,0.04217052,46.58899,2.037966,longPress
1,0.03826479,0.9753636,0.04400158,-74.10042,0.5559579,longPress
1,0.03000125,0.9331654,0.05182457,81.46603,2.185278,longPress
1,0.03000125,0.9331654,0.05182457,81.46603,2.185278,longPress
1,0.02443246,0.8987703,0.05747128,-21.0201,1.764876,longPress
1,0.02047554,0.8842382,0.05879259,-50.44628,0.7559509,longPress
1,0.02047554,0.8842382,0.05879259,-50.44628,0.7559509,longPress
1,0.008999009,0.8466374,0.06381893,61.28577,1.981666,longPress
1,0.003079623,0.8395195,0.06169367,-75.33727,0.4749208,longPress
1,-0.002177734,0.8306677,0.06036234,2.206563,0.5190521,longPress
1,-0.002177734,0.8306677,0.06036234,2.206563,0.5190521,longPress
1,-0.01645261,0.8008412,0.05905628,56.77824,1.654617,longPress
1,-0.02137208,0.7918955,0.05774164,-56.99735,0.5146699,longPress
1,-0.02137208,0.7918955,0.05774164,-56.99735,0.5146699,longPress
1,-0.03153769,0.7772514,0.05354881,20.04931,0.9156561,longPress
1,-0.03917704,0.7652637,0.050385,-9.375906,0.728138,longPress
1,-0.03917704,0.7652637,0.050385,-9.375906,0.728138,longPress
1,-0.04801096,0.7500683,0.04659081,8.546782,0.8990737,longPress
1,-0.05141574,0.7449644,0.04493618,-29.06738,0.317726,longPress
1,-0.05141574,0.7449644,0.04493618,-29.06738,0.317726,longPress
1,-0.05974829,0.7326775,0.03908014,24.01143,0.7979546,longPress
1,-0.06275127,0.7276244,0.03678846,-24.12522,0.3154502,longPress
1,-0.06275127,0.7276244,0.03678846,-24.12522,0.3154502,longPress
1,-0.06668177,0.7161711,0.03740692,14.53928,0.6062358,longPress
1,-0.06903166,0.7083729,0.03755569,-9.946859,0.4072986,longPress
1,-0.07003988,0.7055346,0.03762102,-12.83313,0.150636,longPress
1,-0.07003988,0.7055346,0.03762102,-12.83313,0.150636,longPress
1,-0.07069492,0.6968271,0.04201555,16.90715,0.4887789,longPress
1,-0.07095365,0.6945201,0.04299641,-18.13852,0.1260085,longPress
1,-0.07095365,0.6945201,0.04299641,-18.13852,0.1260085,longPress
1,-0.07324574,0.6869544,0.04244852,13.51013,0.3962112,longPress
1,-0.0735883,0.685976,0.04212475,-17.09535,0.05430415,longPress
1,-0.0735883,0.685976,0.04212475,-17.09535,0.05430415,longPress
1,-0.07416686,0.684104,0.04366636,3.517509,0.1246543,longPress
1,-0.07477643,0.6839363,0.04375839,-4.635499,0.03194435,longPress
1,-0.07426744,0.6830516,0.0447793,2.011739,0.07217912,longPress
1,-0.07426744,0.6830516,0.0447793,2.011739,0.07217912,longPress
1,-0.07434834,0.6841025,0.04441118,-0.8180119,0.05581889,longPress
1,-0.07429381,0.6847039,0.04424191,-1.223057,0.03135775,longPress
