Case,X,Y,Z,a,v,modeSelected
1,0.6551968,0.6740127,0.4394879,1.959549,0.0542152,longPress
1,0.6553225,0.6737701,0.4397211,0,0,longPress
1,0.6553225,0.6737701,0.4397211,0,0,longPress
1,0.6568466,0.6758179,0.4383788,7.210317,0.1442063,longPress
1,0.6568466,0.6758179,0.4383788,7.210317,0.1442063,longPress
1,0.6580822,0.6747523,0.4382019,-3.107425,0.08205783,longPress
1,0.6580822,0.6747523,0.4382019,-3.107425,0.08205783,longPress
1,0.658852,0.6747453,0.4386501,-1.875871,0.04454042,longPress
1,0.658852,0.6747453,0.4386501,-2.227021,0,longPress
1,0.6588905,0.6750675,0.4386659,0.8123889,0.01624778,longPress
1,0.6588905,0.6750675,0.4386659,0.8123889,0.01624778,longPress
1,0.6593286,0.6771389,0.4380021,4.734497,0.1109377,longPress
1,0.6593286,0.6771389,0.4380021,-5.546886,0,longPress
1,0.6593286,0.6771389,0.4380021,-5.546886,0,longPress
1,0.6595395,0.6756431,0.4382577,3.829956,0.07659911,longPress
1,0.6593977,0.6757427,0.4382162,-3.384589,0.008907334,longPress
1,0.6593977,0.6757427,0.4382162,-3.384589,0.008907334,longPress
1,0.6587273,0.6764789,0.4378572,2.200725,0.05292182,longPress
1,0.6587982,0.6767449,0.4376469,-1.780042,0.01732099,longPress
1,0.6587982,0.6767449,0.4376469,-1.780042,0.01732099,longPress
1,0.658904,0.6768,0.4377508,-0.4705103,0.007910783,longPress
1,0.6589997,0.6767124,0.4379649,0.2303558,0.0125179,longPress
1,0.6589997,0.6767124,0.4379649,0.2303558,0.0125179,longPress
1,0.6590312,0.6766487,0.4382601,0.1330973,0.01517984,longPress
1,0.6591843,0.6769878,0.4382634,0.1712732,0.01860531,longPress
1,0.6592035,0.6771725,0.4381652,-0.4051777,0.01050175,longPress
1,0.6592035,0.6771725,0.4381652,-0.4051777,0.01050175,longPress
1,0.6595942,0.6778008,0.4375715,1.846471,0.04743117,longPress
1,0.6594946,0.6777744,0.4377689,-1.814866,0.01113385,longPress
1,0.6594946,0.6777744,0.4377689,-1.814866,0.01113385,longPress
1,0.6593075,0.6780343,0.4376683,0.2824462,0.01678277,longPress
1,0.6594251,0.6787579,0.4374719,1.058242,0.03794761,longPress
1,0.6594251,0.6787579,0.4374719,1.058242,0.03794761,longPress
1,0.6597043,0.6792234,0.4370847,-0.2304876,0.03333786,longPress
1,0.6598311,0.6790558,0.4371004,-1.139943,0.010539,longPress
1,0.6598311,0.6790558,0.4371004,-1.139943,0.010539,longPress
1,0.660547,0.6783722,0.4370809,1.948212,0.04950324,longPress
1,0.6606453,0.6791163,0.4366055,-0.2540087,0.04442306,longPress
1,0.6607409,0.679528,0.4362302,-0.8081405,0.02826025,longPress
1,0.6607409,0.679528,0.4362302,-0.8081405,0.02826025,longPress
1,0.6606192,0.6831496,0.4331331,10.50411,0.2383424,longPress
1,0.6606243,0.6850437,0.4314852,-5.64057,0.125531,longPress
1,0.6606243,0.6850437,0.4314852,-5.64057,0.125531,longPress
1,0.660033,0.6875638,0.429234,2.299617,0.1715233,longPress
1,0.6555765,0.693215,0.4231906,14.91853,0.469894,longPress
1,0.6537926,0.695573,0.4201708,-12.92897,0.2113146,longPress
1,0.6537926,0.695573,0.4201708,-12.92897,0.2113146,longPress
1,0.6515275,0.6981344,0.4160485,2.823853,0.2677917,longPress
1,0.6475598,0.7001688,0.4124498,0.9352446,0.2864966,longPress
1,0.6475598,0.7001688,0.4124498,0.9352446,0.2864966,longPress
1,0.6377149,0.7088538,0.4013066,28.72456,0.8609878,longPress
1,0.6342691,0.7131675,0.396637,-24.97188,0.3615502,longPress
1,0.6342691,0.7131675,0.396637,-24.97188,0.3615502,longPress
1,0.6238585,0.727869,0.3845091,36.21354,1.085821,longPress
1,0.6207454,0.7327876,0.3804379,-36.53248,0.3551714,longPress
1,0.6207454,0.7327876,0.3804379,-36.53248,0.3551714,longPress
1,0.6162691,0.7428508,0.3744178,13.62083,0.627588,longPress
1,0.6132819,0.7606801,0.3689141,15.86316,0.9448512,longPress
1,0.6132819,0.7606801,0.3689141,15.86316,0.9448512,longPress
1,0.6068691,0.8329944,0.3497906,140.4438,3.753727,longPress
1,0.6062928,0.8488345,0.345912,-146.8909,0.8159089,longPress
1,0.6062928,0.8488345,0.345912,-146.8909,0.8159089,longPress
1,0.6048869,0.8964432,0.3352876,81.20471,2.440003,longPress
1,0.6046569,0.9182844,0.3295112,-65.51681,1.129667,longPress
1,0.6044833,0.9397599,0.3254251,-1.829898,1.093069,longPress
1,0.6044833,0.9397599,0.3254251,-1.829898,1.093069,longPress
1,0.6052005,0.9710207,0.3223195,23.90385,1.571146,longPress
1,0.6093789,1.018926,0.3133349,43.74017,2.445949,longPress
1,0.6093789,1.018926,0.3133349,43.74017,2.445949,longPress
1,0.6102512,1.061868,0.3031578,-11.94733,2.207003,longPress
1,0.6104572,1.072622,0.3026156,-83.4243,0.5385166,longPress
1,0.6122332,1.115538,0.2981615,81.03077,2.159132,longPress
1,0.6122332,1.115538,0.2981615,81.03077,2.159132,longPress
1,0.6127549,1.157202,0.2874732,-0.4155755,2.15082,longPress
1,0.6128473,1.163898,0.2878666,-90.77001,0.3354203,longPress
1,0.6128473,1.163898,0.2878666,-90.77001,0.3354203,longPress
1,0.6035728,1.212331,0.2854195,106.6628,2.468675,longPress
1,0.6006808,1.227146,0.2924242,-81.83197,0.832036,longPress
1,0.6006808,1.227146,0.2924242,-81.83197,0.832036,longPress
1,0.5962348,1.249053,0.3006511,17.94641,1.190964,longPress
1,0.5872162,1.270847,0.307878,2.123076,1.233426,longPress
