Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,11.66,FastTapIn,0,2.158978,68.3866, ,0
1,11.68,FastTapIn,0.02,1.20793,-47.5524, ,0
2,15.12,FastTapIn,0,1.247869,-81.78075, ,0
3,17.68,FastTapIn,0,1.882489,-75.43644, ,0
4,20,FastTapIn,0,3.080687,87.49338, ,0
4,20.02,FastTapIn,0.02,1.485923,-79.7382, ,0
5,22.6,FastTapIn,0,2.168627,55.24648, ,0
5,22.62,FastTapIn,0.02,1.10625,-53.11887, ,0
6,31.7,FastTapIn,0,1.929444,-77.94347, ,0
7,36.26,FastTapIn,0,2.747115,76.41462, ,0
8,39.7,FastTapIn,0,2.692565,66.41633, ,0
8,39.72,FastTapIn,0.02,1.41186,-64.03527, ,0
9,42.4,FastTapIn,0,1.87878,49.4503, ,0
9,42.42,FastTapIn,0.02,0.9844106,-44.71846, ,0
10,48.18,FastTapIn,0,3.323673,91.85044, ,0
11,53.76,FastTapIn,0,0.9341558,16.15518, ,0
11,53.78,FastTapIn,0.02,0.4077644,-26.31957, ,0
11,53.8,FastTapIn,0.04,0.3473922,-3.018609, ,0
11,53.82,FastTapIn,0.06,0.6755179,16.40629, ,0
11,53.84,FastTapIn,0.08,0.3389613,-16.82783, ,0
11,53.86,FastTapIn,0.09999999,0.5291659,9.510233, ,0
11,53.88,FastTapIn,0.12,0.2738486,-12.76587, ,0
11,53.9,FastTapIn,0.14,0.4231928,7.467207, ,0
11,53.92,FastTapIn,0.16,0.1568736,-13.31596, ,0
11,53.94,FastTapIn,0.18,0.4200449,13.15856, ,0
11,53.96,FastTapIn,0.2,0.1345447,-14.27501, ,0
11,53.98,FastTapIn,0.22,0.1425382,0.399676, ,0
11,54,FastTapIn,0.24,0.09684107,-2.284859, ,0
11,54.02,FastTapIn,0.26,0.04836962,-2.423573, ,0
11,54.04,FastTapIn,0.28,0.06515574,0.8393061, ,0
11,54.06,FastTapIn,0.3,0.0792357,0.7039979, ,0
11,54.08,FastTapIn,0.32,0.2010469,6.090559, ,0
11,54.1,FastTapIn,0.34,0.1651095,-1.796869, ,0
11,54.12,FastTapIn,0.36,0.2760479,5.546923, ,0
11,54.14,FastTapIn,0.38,1.020761,37.23565, ,0
11,54.16,FastTapIn,0.4,1.199862,8.95505, ,0
12,56,FastTapIn,0,0.3906837,2.928256, ,0
12,56.02,FastTapIn,0.02,0.7070347,15.81755, ,0
12,56.04,FastTapIn,0.04,0.2953183,-20.58582, ,0
12,56.06,FastTapIn,0.06,0.5431461,12.39139, ,0
12,56.08,FastTapIn,0.08,0.2456694,-14.87383, ,0
12,56.1,FastTapIn,0.09999999,0.4078136,8.10721, ,0
12,56.12,FastTapIn,0.12,0.1595248,-12.41444, ,0
12,56.14,FastTapIn,0.14,0.1032333,-2.814579, ,0
12,56.16,FastTapIn,0.16,0.07498537,-1.412394, ,0
12,56.18,FastTapIn,0.18,0.07209992,-0.1442727, ,0
12,56.2,FastTapIn,0.2,0.05587603,-0.8111945, ,0
12,56.22,FastTapIn,0.22,0.04820481,-0.3835611, ,0
12,56.24,FastTapIn,0.24,0.09434236,2.306878, ,0
12,56.26,FastTapIn,0.26,0.03953047,-2.740595, ,0
12,56.28,FastTapIn,0.28,0.128219,4.434426, ,0
12,56.3,FastTapIn,0.3,0.1526878,1.223441, ,0
12,56.32,FastTapIn,0.32,0.2539358,5.0624, ,0
12,56.34,FastTapIn,0.34,0.4762102,11.11372, ,0
12,56.36,FastTapIn,0.36,0.4109187,-3.264576, ,0
13,58.06,FastTapIn,0,0.4637769,1.406175, ,0
13,58.08,FastTapIn,0.02,0.6193402,7.778166, ,0
13,58.1,FastTapIn,0.04,0.4375324,-9.090391, ,0
13,58.12,FastTapIn,0.06,0.5738954,6.818149, ,0
13,58.14,FastTapIn,0.08,0.2443456,-16.47749, ,0
13,58.16,FastTapIn,0.09999999,0.2873066,2.148048, ,0
13,58.18,FastTapIn,0.12,0.11684,-8.523327, ,0
13,58.2,FastTapIn,0.14,0.1707498,2.695489, ,0
13,58.22,FastTapIn,0.16,0.08827943,-4.123519, ,0
13,58.24,FastTapIn,0.18,0.05730371,-1.548786, ,0
13,58.26,FastTapIn,0.2,0.0664232,0.4559746, ,0
13,58.28,FastTapIn,0.22,0.02083364,-2.279478, ,0
13,58.3,FastTapIn,0.24,0.04579924,1.24828, ,0
13,58.32,FastTapIn,0.26,0.02833558,-0.8731831, ,0
13,58.34,FastTapIn,0.28,0.07081761,2.124102, ,0
13,58.36,FastTapIn,0.3,0.0411347,-1.484146, ,0
13,58.38,FastTapIn,0.32,0.03715575,-0.1989473, ,0
13,58.4,FastTapIn,0.34,0.2025992,8.272172, ,0
13,58.42,FastTapIn,0.36,0.2194575,0.842917, ,0
13,58.44,FastTapIn,0.38,0.9669648,37.37537, ,0
13,58.46,FastTapIn,0.4,0.6345404,-16.62122, ,0
14,60.24,FastTapIn,0,0.5906257,-23.77183, ,0
14,60.26,FastTapIn,0.02,0.515878,-3.737387, ,0
14,60.28,FastTapIn,0.04,0.9864784,23.53002, ,0
14,60.3,FastTapIn,0.06,0.518021,-23.42287, ,0
14,60.32,FastTapIn,0.08,0.8236504,15.28147, ,0
14,60.34,FastTapIn,0.09999999,0.3189608,-25.23448, ,0
14,60.36,FastTapIn,0.12,0.7424124,21.17258, ,0
14,60.38,FastTapIn,0.14,0.1812078,-28.06023, ,0
14,60.4,FastTapIn,0.16,0.2559218,3.7357, ,0
14,60.42,FastTapIn,0.18,0.09522078,-8.03505, ,0
14,60.44,FastTapIn,0.2,0.1360686,2.042389, ,0
14,60.46,FastTapIn,0.22,0.4956088,17.97701, ,0
14,60.48,FastTapIn,0.24,0.255078,-12.02654, ,0
14,60.5,FastTapIn,0.26,0.875357,31.01395, ,0
14,60.52,FastTapIn,0.28,0.7439434,-6.570679, ,0
15,62.56,FastTapIn,0,1.705169,45.19844, ,0
15,62.58,FastTapIn,0.02,0.6874195,-50.88749, ,0
15,62.6,FastTapIn,0.04,1.26908,29.08302, ,0
15,62.62,FastTapIn,0.06,0.4613876,-40.38462, ,0
15,62.64,FastTapIn,0.08,0.4237147,-1.883644, ,0
15,62.66,FastTapIn,0.09999999,0.6726249,12.44551, ,0
15,62.68,FastTapIn,0.12,0.3011012,-18.57619, ,0
15,62.7,FastTapIn,0.14,0.5015278,10.02133, ,0
16,62.74,FastTapIn,0,0.1186111,-0.0669796, ,0
16,62.76,FastTapIn,0.02,0.1008559,-0.8877628, ,0
16,62.78,FastTapIn,0.04,0.08185037,-0.950275, ,0
16,62.8,FastTapIn,0.06,0.3291139,12.36318, ,0
16,62.82,FastTapIn,0.08,0.3371807,0.4033387, ,0
16,62.84,FastTapIn,0.09999999,1.321827,49.2323, ,0
16,62.86,FastTapIn,0.12,0.7711034,-27.53616, ,0
17,64.76,FastTapIn,0,1.577526,34.13684, ,0
17,64.78,FastTapIn,0.02,0.6811572,-44.81845, ,0
17,64.8,FastTapIn,0.04,1.180152,24.94975, ,0
17,64.82,FastTapIn,0.06,0.5026199,-33.87662, ,0
17,64.84,FastTapIn,0.08,0.4558767,-2.337162, ,0
17,64.86,FastTapIn,0.09999999,0.3826867,-3.659497, ,0
17,64.88,FastTapIn,0.12,0.1507061,-11.59903, ,0
17,64.9,FastTapIn,0.14,0.2476961,4.8495, ,0
17,64.92,FastTapIn,0.16,0.1123448,-6.767565, ,0
17,64.93999,FastTapIn,0.18,0.2957523,9.170378, ,0
17,64.96,FastTapIn,0.2,0.1835062,-5.612308, ,0
17,64.98,FastTapIn,0.22,0.148496,-1.750511, ,0
17,65,FastTapIn,0.24,0.6029751,22.72396, ,0
17,65.02,FastTapIn,0.26,0.6358215,1.64232, ,0
17,65.04,FastTapIn,0.28,2.340891,85.25349, ,0
18,66.74,FastTapIn,0,1.310471,34.01533, ,0
18,66.76,FastTapIn,0.02,0.3264593,-49.20057, ,0
18,66.78,FastTapIn,0.04,0.6042522,13.88964, ,0
18,66.8,FastTapIn,0.06,0.1637485,-22.02518, ,0
18,66.82,FastTapIn,0.08,0.3254692,8.086036, ,0
18,66.84,FastTapIn,0.09999999,0.05914027,-13.31645, ,0
18,66.86,FastTapIn,0.12,0.1100642,2.546197, ,0
18,66.88,FastTapIn,0.14,0.05584067,-2.711177, ,0
18,66.9,FastTapIn,0.16,0.08743005,1.579469, ,0
18,66.92,FastTapIn,0.18,0.1580735,3.532173, ,0
18,66.93999,FastTapIn,0.2,0.08073673,-3.866838, ,0
18,66.96,FastTapIn,0.22,0.2806012,9.993225, ,0
18,66.98,FastTapIn,0.24,0.2114586,-3.457131, ,0
18,67,FastTapIn,0.26,0.5023113,14.54264, ,0
18,67.02,FastTapIn,0.28,0.4876207,-0.7345319, ,0
19,68.48,FastTapIn,0,0.9733402,22.91796, ,0
19,68.5,FastTapIn,0.02,0.4036415,-28.48493, ,0
19,68.52,FastTapIn,0.04,0.7904279,19.33932, ,0
19,68.54,FastTapIn,0.06,0.4045381,-19.29449, ,0
19,68.56,FastTapIn,0.08,0.4267409,1.110141, ,0
19,68.58,FastTapIn,0.09999999,0.1615783,-13.25813, ,0
19,68.6,FastTapIn,0.12,0.2760296,5.722565, ,0
19,68.62,FastTapIn,0.14,0.1813704,-4.732963, ,0
19,68.64,FastTapIn,0.16,0.06084894,-6.026071, ,0
