Case,X,Y,Z,modeSelected
4,-0.3081169,1.336657,0.4995394,Tap
17,-0.05497897,1.184137,0.4452232,Tap
18,-0.04573289,1.12873,0.4114673,Tap
18,0.04701385,1.039788,0.4906146,Tap
31,0.03445086,1.091347,0.4986369,Tap
35,0.1214929,1.408673,0.4039935,Tap
