Case,X,Y,Z,a,v,modeSelected
1,-0.3247445,0.8616213,0.5187459,-3.412546,0.1114112,Tap
1,-0.3246271,0.8591476,0.5208106,0,0,Tap
1,-0.3385761,0.8433288,0.5327206,60.55245,1.211049,Tap
1,-0.3385761,0.8433288,0.5327206,60.55245,1.211049,Tap
1,-0.3385761,0.8433288,0.5327206,60.55245,1.211049,Tap
1,-0.3436092,0.8464921,0.5359273,-43.66645,0.3377199,Tap
1,-0.34402,0.8462121,0.5359788,-15.63656,0.02498876,Tap
1,-0.34402,0.8462121,0.5359788,-15.63656,0.02498876,Tap
1,-0.3444928,0.8463994,0.5359077,0.0341543,0.02567185,Tap
1,-0.3461659,0.8469467,0.5357304,3.139545,0.08846274,Tap
1,-0.3461659,0.8469467,0.5357304,-4.423137,0,Tap
1,-0.3461659,0.8469467,0.5357304,-4.423137,0,Tap
1,-0.3472299,0.8470194,0.5356407,2.675614,0.05351228,Tap
1,-0.347637,0.8474301,0.5345302,0.4545963,0.0626042,Tap
1,-0.3489867,0.8466139,0.5351243,1.083579,0.08427579,Tap
1,-0.3489867,0.8466139,0.5351243,1.083579,0.08427579,Tap
1,-0.349757,0.8466202,0.5338297,-0.4476361,0.07532307,Tap
1,-0.349757,0.8466202,0.5338297,-0.4476361,0.07532307,Tap
1,-0.3502049,0.8462794,0.5339208,-2.340878,0.02850551,Tap
1,-0.3503739,0.845992,0.5341463,-0.4188748,0.02012802,Tap
1,-0.3510086,0.845899,0.5331202,2.018981,0.06050764,Tap
1,-0.3510086,0.845899,0.5331202,2.018981,0.06050764,Tap
1,-0.3511656,0.8453264,0.5341802,0.0121247,0.06075014,Tap
1,-0.3512138,0.8450836,0.5345497,-1.925551,0.02223913,Tap
1,-0.3512375,0.8447301,0.5349126,0.155836,0.02535585,Tap
1,-0.3512375,0.8447301,0.5349126,0.155836,0.02535585,Tap
1,-0.3513212,0.8448834,0.5347524,-0.6752365,0.01185112,Tap
1,-0.3513212,0.8448834,0.5347524,-0.6752365,0.01185112,Tap
1,-0.3510933,0.8453718,0.5340028,1.715521,0.04616153,Tap
1,-0.3509238,0.8460743,0.5331783,0.4327746,0.05481702,Tap
1,-0.3509238,0.8460743,0.5331783,0.4327746,0.05481702,Tap
1,-0.3506424,0.8473521,0.531806,1.99933,0.09480362,Tap
1,-0.3502163,0.8487201,0.530386,0.3031366,0.1008663,Tap
1,-0.3489865,0.8507423,0.5290895,1.703291,0.1349322,Tap
1,-0.3489865,0.8507423,0.5290895,1.703291,0.1349322,Tap
1,-0.3485296,0.8533252,0.5282397,0.1462854,0.1378579,Tap
1,-0.348159,0.8558473,0.5261278,1.383032,0.1655185,Tap
1,-0.3478733,0.8570852,0.5253367,-4.534369,0.07483115,Tap
1,-0.3478733,0.8570852,0.5253367,-4.534369,0.07483115,Tap
1,-0.3459301,0.8671849,0.5171022,29.19656,0.6587624,Tap
1,-0.3459301,0.8671849,0.5171022,29.19656,0.6587624,Tap
1,-0.3404656,0.8789454,0.506597,8.784718,0.8344567,Tap
1,-0.3341065,0.8906828,0.4925408,6.73987,0.9692541,Tap
1,-0.3297276,0.8973346,0.4839263,-19.13358,0.5865825,Tap
