Case,X,Y,Z,a,v,modeSelected
1,-0.07758699,0.6617662,0.1588931,-1.958955,0.08084589,Tap
1,-0.07769112,0.6620797,0.1595449,0,0,Tap
1,-0.07629085,0.6627122,0.1623969,8.098826,0.1619765,Tap
1,-0.07629085,0.6627122,0.1623969,8.098826,0.1619765,Tap
1,-0.07589236,0.6643945,0.1632171,-3.315048,0.09567557,Tap
1,-0.07589236,0.6643945,0.1632171,-3.315048,0.09567557,Tap
1,-0.07489792,0.6641673,0.1637244,-1.935631,0.05696296,Tap
1,-0.07499684,0.6641511,0.1637616,-2.580851,0.005345938,Tap
1,-0.07523225,0.664538,0.163641,0.904395,0.02343384,Tap
1,-0.07523225,0.664538,0.163641,0.904395,0.02343384,Tap
1,-0.07526948,0.6644431,0.1638079,-0.6827238,0.009779363,Tap
1,-0.07528603,0.6643339,0.1639957,0.0557872,0.01089511,Tap
1,-0.07528603,0.6643339,0.1639957,0.0557872,0.01089511,Tap
1,-0.07596193,0.6643432,0.1651268,2.749388,0.06588288,Tap
1,-0.07613413,0.6642127,0.1654954,-1.068157,0,Tap
1,-0.07613413,0.6642127,0.1654954,-1.068157,0,Tap
1,-0.07670733,0.6632403,0.1676402,6.059254,0.1211851,Tap
1,-0.07692744,0.662204,0.1689291,-1.888149,0.0834221,Tap
1,-0.07692744,0.662204,0.1689291,-1.888149,0.0834221,Tap
1,-0.07698442,0.658884,0.1721783,7.443166,0.2322854,Tap
1,-0.07693131,0.6566405,0.1739717,-4.432628,0.1436329,Tap
1,-0.07693131,0.6566405,0.1739717,-4.432628,0.1436329,Tap
1,-0.07654794,0.650223,0.178946,13.14022,0.4064373,Tap
1,-0.07667215,0.6472833,0.180778,-11.65673,0.1733027,Tap
1,-0.07667215,0.6472833,0.180778,-11.65673,0.1733027,Tap
1,-0.07625909,0.6409053,0.1858816,11.78237,0.40895,Tap
1,-0.07562277,0.6390583,0.1878242,-13.56,0.13775,Tap
1,-0.07551245,0.6377608,0.1892557,-2.04969,0.09675618,Tap
1,-0.07551245,0.6377608,0.1892557,-2.04969,0.09675618,Tap
1,-0.07540157,0.6349429,0.1924276,5.772946,0.2122151,Tap
1,-0.07520858,0.6341608,0.1938963,-6.423096,0.08375318,Tap
1,-0.07520858,0.6341608,0.1938963,-6.423096,0.08375318,Tap
1,-0.07614326,0.634627,0.193264,-1.135273,0.06104773,Tap
1,-0.07657588,0.634878,0.1927629,-1.282256,0.0354026,Tap
1,-0.07695838,0.6346027,0.1920733,0.3178226,0.04175905,Tap
1,-0.07695838,0.6346027,0.1920733,0.3178226,0.04175905,Tap
1,-0.07722783,0.6375726,0.1902647,6.631233,0.1743837,Tap
1,-0.07709693,0.6404912,0.1890731,-0.8310356,0.157763,Tap
1,-0.07709693,0.6404912,0.1890731,-0.8310356,0.157763,Tap
1,-0.07495918,0.6484504,0.1845584,15.60389,0.4698408,Tap
1,-0.0736967,0.6512299,0.1801243,-10.03361,0.2691686,Tap
1,-0.0736967,0.6512299,0.1801243,-10.03361,0.2691686,Tap
1,-0.06924258,0.6515325,0.1550283,50.26642,1.274497,Tap
1,-0.06551829,0.6516361,0.1378355,-19.74511,0.8795949,Tap
1,-0.05840113,0.6548485,0.1118326,23.89528,1.357501,Tap
1,-0.05840113,0.6548485,0.1118326,23.89528,1.357501,Tap
1,-0.04648758,0.6609798,0.08120489,15.70068,1.671514,Tap
1,-0.04648758,0.6609798,0.08120489,15.70068,1.671514,Tap
1,-0.03996378,0.6719264,0.04870653,3.692991,1.745374,Tap
1,-0.03988096,0.6754894,0.03878403,-60.91085,0.5271571,Tap
1,-0.03988096,0.6754894,0.03878403,-60.91085,0.5271571,Tap
1,-0.03853754,0.6741143,0.0179143,26.03737,1.047904,Tap
1,-0.03974433,0.6724117,0.01172066,-36.05582,0.3267881,Tap
1,-0.03797621,0.669121,-0.001907349,18.98743,0.7065366,Tap
1,-0.03797621,0.669121,-0.001907349,18.98743,0.7065366,Tap
1,-0.0345323,0.6644239,-0.0204854,13.34733,0.9734831,Tap
1,-0.03177349,0.6630834,-0.03219604,-18.40999,0.6052834,Tap
1,-0.02688048,0.6609929,-0.05213547,21.32872,1.031858,Tap
1,-0.02688048,0.6609929,-0.05213547,21.32872,1.031858,Tap
1,-0.01995933,0.6614352,-0.07472277,7.4772,1.181402,Tap
1,-0.01995933,0.6614352,-0.07472277,7.4772,1.181402,Tap
1,-0.01285201,0.6601314,-0.09250259,-11.08987,0.9596043,Tap
1,-0.007334262,0.6554303,-0.1005592,-20.88597,0.541885,Tap
1,-0.003730655,0.6530252,-0.1056023,-10.47303,0.3324244,Tap
1,-0.003730655,0.6530252,-0.1056023,-10.47303,0.3324244,Tap
1,-0.00136964,0.6459826,-0.1095376,4.393551,0.4202954,Tap
1,0.0005244911,0.6455773,-0.1116977,-13.76134,0.1450687,Tap
1,0.001671694,0.6454493,-0.1121497,-4.154249,0.06198373,Tap
1,0.001671694,0.6454493,-0.1121497,-4.154249,0.06198373,Tap
1,0.004441559,0.6476333,-0.1110225,6.158436,0.1851525,Tap
1,0.006008901,0.6484852,-0.1110587,-4.796922,0.08921401,Tap
1,0.006008901,0.6484852,-0.1110587,-4.796922,0.08921401,Tap
1,0.009853013,0.6548781,-0.1060352,18.02286,0.4496712,Tap
1,0.01086558,0.659377,-0.1016831,-6.631382,0.3170435,Tap
1,0.01086558,0.659377,-0.1016831,-6.631382,0.3170435,Tap
1,0.0120188,0.6728968,-0.08910131,30.40906,0.9252247,Tap
1,0.01147167,0.6817542,-0.08435678,-21.10373,0.50315,Tap
1,0.01147167,0.6817542,-0.08435678,-21.10373,0.50315,Tap
1,0.01188652,0.7022913,-0.06742764,41.38842,1.330918,Tap
1,0.01201457,0.7149522,-0.0570569,-25.62917,0.818335,Tap
1,0.01201457,0.7149522,-0.0570569,-25.62917,0.818335,Tap
1,0.01510181,0.751755,-0.03564548,65.80789,2.134493,Tap
1,0.01580225,0.7657292,-0.02426195,-61.63075,0.9018778,Tap
1,0.01580225,0.7657292,-0.02426195,-61.63075,0.9018778,Tap
1,0.02395871,0.8109384,0.002552986,87.88739,2.659626,Tap
1,0.02956122,0.829365,0.00917387,-82.06691,1.018287,Tap
1,0.03779097,0.845308,0.01646519,-2.497494,0.9683375,Tap
1,0.03779097,0.845308,0.01646519,-2.497494,0.9683375,Tap
1,0.05409463,0.8737254,0.02966261,39.884,1.766017,Tap
1,0.06772491,0.8921486,0.03804636,-27.29429,1.220132,Tap
1,0.06772491,0.8921486,0.03804636,-27.29429,1.220132,Tap
1,0.07940826,0.9090386,0.04745674,-4.530508,1.129521,Tap
1,0.08578865,0.9147295,0.05155087,-32.7778,0.4739655,Tap
1,0.08578865,0.9147295,0.05155087,-32.7778,0.4739655,Tap
1,0.1046804,0.9346238,0.06240368,50.06094,1.475184,Tap
1,0.1108623,0.9424344,0.06483316,-48.12679,0.5126485,Tap
1,0.1168235,0.9520985,0.06571484,2.839932,0.5694472,Tap
1,0.1168235,0.9520985,0.06571484,2.839932,0.5694472,Tap
1,0.1336316,0.9763401,0.06479311,45.31008,1.475649,Tap
1,0.1399193,0.9852643,0.06436634,-46.46961,0.5462566,Tap
1,0.1399193,0.9852643,0.06436634,-46.46961,0.5462566,Tap
1,0.1465238,1.014721,0.05529022,51.49391,1.576135,Tap
1,0.1556969,1.036068,0.04746628,-17.51451,1.225845,Tap
1,0.1556969,1.036068,0.04746628,-17.51451,1.225845,Tap
1,0.1681541,1.05603,0.0405736,0.00487566,1.225942,Tap
1,0.1744915,1.063119,0.03921366,-37.28324,0.4802773,Tap
1,0.1744915,1.063119,0.03921366,-37.28324,0.4802773,Tap
1,0.1869391,1.083583,0.02957773,40.53038,1.290885,Tap
1,0.1914085,1.091961,0.02550936,-38.71791,0.5165269,Tap
1,0.1938739,1.098916,0.02098227,-4.184063,0.4328456,Tap
1,0.1938739,1.098916,0.02098227,-4.184063,0.4328456,Tap
1,0.1999809,1.117222,0.008449554,35.88418,1.150529,Tap
1,0.2016516,1.122819,0.005033493,-40.61137,0.3383017,Tap
1,0.2029842,1.128113,0.001906872,-1.186895,0.3145638,Tap
1,0.2029842,1.128113,0.001906872,-1.186895,0.3145638,Tap
1,0.2067992,1.139594,-0.005446911,19.6678,0.7079198,Tap
1,0.2067992,1.139594,-0.005446911,19.6678,0.7079198,Tap
1,0.2130417,1.155766,-0.01414251,13.0874,0.9696679,Tap
1,0.2145737,1.162062,-0.0166893,-31.07854,0.3480971,Tap
1,0.2163527,1.168249,-0.0195365,0.1936272,0.3519696,Tap
1,0.2163527,1.168249,-0.0195365,0.1936272,0.3519696,Tap
1,0.2257076,1.183158,-0.01843548,26.48992,0.8817679,Tap
1,0.2282882,1.189176,-0.01705742,-27.3598,0.334572,Tap
1,0.2282882,1.189176,-0.01705742,-27.3598,0.334572,Tap
1,0.2361725,1.20329,-0.0122118,25.46493,0.8438706,Tap
1,0.2428942,1.216061,-0.005388737,-2.284026,0.7981901,Tap
1,0.2428942,1.216061,-0.005388737,-2.284026,0.7981901,Tap
1,0.2526292,1.229973,0.006908894,12.50407,1.048271,Tap
1,0.2580605,1.237579,0.01368761,-23.5507,0.5772574,Tap
1,0.2580605,1.237579,0.01368761,-23.5507,0.5772574,Tap
1,0.2724128,1.256667,0.02827644,41.10119,1.399281,Tap
1,0.2770929,1.262356,0.03316402,-47.86344,0.4420124,Tap
1,0.2804407,1.267676,0.03712893,-3.520578,0.3716008,Tap
1,0.2804407,1.267676,0.03712893,-3.520578,0.3716008,Tap
1,0.2872344,1.281,0.04834509,28.15616,0.9347241,Tap
1,0.2911041,1.286437,0.05403805,-24.80636,0.4385969,Tap
1,0.2941884,1.291045,0.05841589,-4.2677,0.3532429,Tap
1,0.2941884,1.291045,0.05841589,-4.2677,0.3532429,Tap
1,0.2983221,1.303245,0.06951809,24.85114,0.8502657,Tap
1,0.2983221,1.303245,0.06951809,24.85114,0.8502657,Tap
1,0.3017777,1.310659,0.07838058,-12.36223,0.6030211,Tap
1,0.3025728,1.314494,0.08437061,-12.25877,0.3578458,Tap
1,0.3036121,1.316651,0.09023428,-2.058782,0.3166701,Tap
1,0.3036121,1.316651,0.09023428,-2.058782,0.3166701,Tap
1,0.3064687,1.323806,0.1049595,25.71457,0.8309616,Tap
1,0.3085986,1.326532,0.1111155,-23.89494,0.3530629,Tap
1,0.3113715,1.329025,0.1181502,2.251759,0.3980981,Tap
1,0.3113715,1.329025,0.1181502,2.251759,0.3980981,Tap
