Case,X,Y,Z,modeSelected
5,-0.2969237,1.099972,0.158558,Tap
7,-0.1096124,1.310087,0.1687477,Tap
8,0.08885152,0.6166455,0.3100636,Tap
8,0.08947112,0.6185473,0.3094338,Tap
8,0.07732908,0.637331,0.3047564,Tap
11,0.3479254,1.11496,0.2201826,Tap
15,0.1218142,0.7389086,0.2690935,Tap
30,-0.1524606,1.024716,0.05055082,Tap
34,-0.137325,1.185515,0.1730522,Tap
39,0.3367583,1.007355,0.1793793,Tap
