Case,X,Y,Z,a,v,modeSelected,area_type,index,headX,headY,headZ,eyeX,eyeY,eyeZ
49,-0.2117625,0.8801715,0.5173845,5.979393,0.1195879,pinch,4,-1,-0.1045741,1.131908,-0.00638628,-0.02709726,-0.1144765,0.0430528
49,-0.2117625,0.8801715,0.5173845,-5.979393,0,pinch,4,-1,-0.1037381,1.13334,-0.007119179,-0.03266368,-0.109652,0.04417031
49,-0.211978,0.8819306,0.5166626,4.784,0.09568,pinch,4,-1,-0.1032537,1.134257,-0.00757885,-0.03605836,-0.1059167,0.04560227
49,-0.2122028,0.8821291,0.5148368,-0.158326,0.09251348,pinch,4,-1,-0.10218,1.134826,-0.007657051,-0.04019762,-0.0996432,0.04639778
49,-0.2121993,0.8818657,0.5158315,-2.053285,0.05144778,pinch,4,-1,-0.1013622,1.135551,-0.007968426,-0.04425187,-0.09386002,0.04715041
49,-0.2121993,0.8818657,0.5158315,-2.572389,0,pinch,4,-1,-0.09961203,1.137389,-0.008708,-0.05246435,-0.08170989,0.05208918
49,-0.2127649,0.8834345,0.5145655,5.234383,0.1046877,pinch,4,-1,-0.09899049,1.137981,-0.009165764,-0.05589362,-0.07680658,0.05433991
49,-0.2130552,0.8831731,0.5138764,-3.254251,0.03960264,pinch,4,-1,-0.09869908,1.1379,-0.009807587,-0.05741099,-0.07236814,0.05359911
49,-0.2134508,0.8836458,0.5131021,0.4943695,0.04949003,pinch,4,-1,-0.09791929,1.139075,-0.01007223,-0.06062535,-0.06633348,0.05179195
49,-0.2134508,0.8836458,0.5131021,-2.474501,0,pinch,4,-1,-0.09679764,1.140633,-0.01027584,-0.06648497,-0.05903716,0.05105421
49,-0.2133396,0.8835847,0.5132217,0.4362075,0.008724149,pinch,4,-1,-0.0955852,1.141882,-0.01069832,-0.07456433,-0.05168319,0.05548667
49,-0.2133172,0.882671,0.513104,1.867714,0.04607843,pinch,4,-1,-0.09390782,1.143417,-0.01156139,-0.08363507,-0.04056126,0.05839244
49,-0.213305,0.8818696,0.5129623,-0.2691856,0.04069472,pinch,4,-1,-0.0922274,1.144083,-0.01294994,-0.08838455,-0.02796683,0.05800216
49,-0.2144576,0.8834498,0.510818,5.221171,0.1451181,pinch,4,-1,-0.09099516,1.144922,-0.01345158,-0.09095126,-0.02055153,0.05620576
49,-0.2148023,0.8840421,0.5089693,-2.326813,0.0985819,pinch,4,-1,-0.08946823,1.146093,-0.01391983,-0.09533858,-0.01142747,0.05396341
49,-0.2145961,0.8850633,0.5085063,-2.079067,0.05700055,pinch,4,-1,-0.08567249,1.149344,-0.01496029,-0.1078783,0.00972647,0.05515914
49,-0.2143061,0.8856595,0.5074024,0.369093,0.06438241,pinch,4,-1,-0.08398228,1.150647,-0.01563644,-0.1149592,0.02036728,0.05770624
49,-0.2137372,0.8859733,0.5074449,-1.591217,0.03255807,pinch,4,-1,-0.08141681,1.151529,-0.0175705,-0.1250571,0.03794258,0.0627787
49,-0.2129915,0.8868853,0.5069437,1.572755,0.06401316,pinch,3,-1,-0.08037457,1.151762,-0.01839352,-0.1287745,0.04627474,0.06246076
49,-0.2131749,0.8876305,0.5061955,-0.5212368,0.05358842,pinch,3,-1,-0.07843912,1.153356,-0.02076817,-0.1351663,0.06259757,0.05997558
49,-0.2133187,0.8892446,0.5045958,3.013383,0.1138561,pinch,3,-1,-0.07736959,1.153793,-0.02184534,-0.1394594,0.06854091,0.06291864
49,-0.2130834,0.8887666,0.5045629,-4.358323,0.02668963,pinch,3,-1,-0.07594627,1.153879,-0.02422619,-0.1429492,0.07678438,0.06829555
49,-0.2139084,0.8899399,0.5019555,6.10509,0.1487914,pinch,3,-1,-0.07562105,1.153923,-0.02543354,-0.1429267,0.07926292,0.06959596
49,-0.2131835,0.8971321,0.5041595,11.45331,0.3778576,pinch,3,-1,-0.07561047,1.154434,-0.02649403,-0.143237,0.07980319,0.06955984
49,-0.2098767,0.9066477,0.508131,8.178342,0.5414244,pinch,3,-1,-0.07528944,1.155877,-0.02899313,-0.1456693,0.08037228,0.07031817
49,-0.2031499,0.9334953,0.5130906,43.22448,1.405914,pinch,3,-1,-0.07525846,1.156129,-0.03002262,-0.1476171,0.08047947,0.06920129
49,-0.1980318,0.9532496,0.5139012,-19.23915,1.021131,pinch,3,-1,-0.0749927,1.156584,-0.03229952,-0.150421,0.07924773,0.06535378
49,-0.1848877,0.9844313,0.5062609,35.67026,1.734536,pinch,3,-1,-0.07471972,1.156827,-0.03339863,-0.1518525,0.07822406,0.0645811
49,-0.1747568,1.000019,0.5014801,-38.7377,0.9597821,pinch,3,-1,-0.07404365,1.157762,-0.035501,-0.1540427,0.0757082,0.06387315
49,-0.1625614,1.022472,0.4895315,22.52744,1.410331,pinch,3,-1,-0.07406879,1.158071,-0.03624916,-0.1554289,0.07544795,0.06061514
49,-0.1561283,1.034943,0.4794316,-27.29303,0.8644705,pinch,3,-1,-0.0737654,1.158445,-0.0371809,-0.1570217,0.07505186,0.05793319
49,-0.1470726,1.049749,0.4727869,3.237483,0.9292201,pinch,3,-1,-0.07298255,1.159052,-0.03800917,-0.1584733,0.07424402,0.0586127
49,-0.1374163,1.065462,0.4626617,6.137386,1.051968,pinch,2,13,-0.07190553,1.16032,-0.03961897,-0.1611092,0.0735855,0.05702156
49,-0.127511,1.081666,0.4552522,-1.633108,1.019306,pinch,2,13,-0.07049386,1.161767,-0.04052448,-0.1647707,0.07437198,0.05342181
49,-0.09959009,1.117894,0.4438181,66.90059,2.357317,pinch,3,-1,-0.06953928,1.162649,-0.04065132,-0.167114,0.07447147,0.05306477
49,-0.09261901,1.136576,0.4395881,-66.90622,1.019193,pinch,3,-1,-0.06778149,1.164427,-0.04087973,-0.1719061,0.07593083,0.05110935
49,-0.07473155,1.159895,0.4298449,26.44691,1.548131,pinch,3,-1,-0.06669515,1.165159,-0.04089308,-0.1740099,0.0766928,0.05022795
49,-0.06677459,1.171508,0.423573,-38.87807,0.7705699,pinch,2,20,-0.0655342,1.165848,-0.04068995,-0.1756056,0.07734753,0.04992361
49,-0.06046531,1.181714,0.4226398,-8.441639,0.6017371,pinch,2,20,-0.06447118,1.166714,-0.04034615,-0.1772396,0.07789127,0.04871452
49,-0.05281317,1.194532,0.4263034,8.341187,0.7685609,pinch,3,-1,-0.06222922,1.168331,-0.0393014,-0.181547,0.07928001,0.04403765
49,-0.02986463,1.216,0.4269791,40.15129,1.571587,pinch,3,-1,-0.05932727,1.169592,-0.03785515,-0.1855628,0.07967286,0.04288955
49,-0.007063612,1.23886,0.4379406,6.66523,1.704891,pinch,3,-1,-0.05803252,1.170268,-0.03709984,-0.1869245,0.08030165,0.04074232
49,0.004893117,1.251426,0.4427238,-40.2639,0.8996132,pinch,3,-1,-0.05547889,1.171136,-0.03529644,-0.1896579,0.08236688,0.03557096
49,0.02676143,1.278885,0.4409714,42.88684,1.75735,pinch,3,-1,-0.05387063,1.171643,-0.03416538,-0.1910538,0.08309937,0.03478885
49,0.0354614,1.287018,0.4444981,-56.81616,0.6210269,pinch,3,-1,-0.05121185,1.173277,-0.03173828,-0.1942985,0.08404475,0.03246344
49,0.05116079,1.304653,0.4293699,39.05289,1.402085,pinch,3,-1,-0.04993122,1.173721,-0.03106117,-0.1949014,0.08524391,0.02994525
49,0.06198904,1.309717,0.428309,-40.1022,0.6000407,pinch,3,-1,-0.04859646,1.174564,-0.02909565,-0.1960281,0.0869395,0.02680444
49,0.06627011,1.315804,0.4325838,-8.546307,0.4291146,pinch,3,-1,-0.04709463,1.175012,-0.02844858,-0.1964019,0.0880603,0.02658297
49,0.07087745,1.319269,0.4437513,9.963261,0.6283798,pinch,3,-1,-0.04472382,1.176145,-0.02570343,-0.1988313,0.08932297,0.02552164
49,0.07646047,1.325451,0.4482679,-7.730065,0.4737785,pinch,3,-1,-0.04242159,1.17744,-0.02304316,-0.2017544,0.09077878,0.02197504
49,0.09133878,1.331896,0.4536381,19.01259,0.8540304,pinch,3,-1,-0.04116247,1.177814,-0.02160883,-0.2034743,0.09126676,0.02067967
49,0.09728703,1.337526,0.456625,-20.90658,0.4358988,pinch,3,-1,-0.03993836,1.178281,-0.02019405,-0.2049233,0.09108825,0.02045229
49,0.1021679,1.339366,0.4664445,6.002355,0.5559459,pinch,3,-1,-0.03829293,1.180004,-0.01756525,-0.2089787,0.09081516,0.01545553
49,0.1111048,1.343976,0.478982,12.38217,0.8035893,pinch,3,-1,-0.03660961,1.180923,-0.01483107,-0.2133008,0.08938425,0.01199185
49,0.1139195,1.348089,0.476831,-26.60882,0.271413,pinch,3,-1,-0.03606893,1.18136,-0.01386786,-0.2141971,0.08812869,0.01131631
49,0.1108556,1.34849,0.4741406,-3.327764,0.2048577,pinch,3,-1,-0.03537977,1.181625,-0.01276541,-0.2151228,0.08651849,0.01021005
49,0.1101074,1.34815,0.4763541,-4.340056,0.1180566,pinch,3,-1,-0.03477801,1.182907,-0.01054764,-0.2171046,0.08410806,0.003894703
49,0.10772,1.349721,0.4771032,1.483566,0.1477279,pinch,3,-1,-0.03448055,1.183492,-0.009362698,-0.2191165,0.0826634,0.002115305
49,0.1057439,1.348695,0.4768953,-1.796411,0.1117997,pinch,3,-1,-0.03417042,1.184932,-0.007332325,-0.2234752,0.07746291,0.001452534
49,0.1040039,1.350086,0.4778862,0.5048164,0.121896,pinch,3,-1,-0.03429294,1.185601,-0.006301403,-0.2257481,0.07509543,-0.000837718
49,0.1028724,1.35036,0.4810934,2.435111,0.1705982,pinch,3,-1,-0.03453083,1.186558,-0.004318237,-0.2299801,0.07065338,-0.00481096
49,0.1038759,1.351804,0.4843664,0.7582843,0.1857639,pinch,3,-1,-0.03465098,1.187057,-0.003381729,-0.232013,0.06794682,-0.005107278
49,0.1059758,1.354097,0.4898334,6.434994,0.3144638,pinch,3,-1,-0.03505719,1.187524,-0.002575874,-0.2334173,0.06513593,-0.005874299
49,0.1077858,1.355525,0.4956503,-0.08038878,0.312856,pinch,3,-1,-0.03575538,1.188575,-0.000833511,-0.2367565,0.06079423,-0.008998184
49,0.1095839,1.358618,0.5005651,-0.4442662,0.3039707,pinch,3,-1,-0.03598585,1.188911,-0.000168324,-0.2379264,0.05879165,-0.008880082
49,0.1111738,1.362838,0.5026479,-2.781703,0.2483366,pinch,3,-1,-0.03678411,1.189175,0.001235008,-0.2393863,0.05423486,-0.006883345
49,0.1124357,1.367644,0.5075922,5.10816,0.3504998,pinch,3,-1,-0.03747044,1.189543,0.002047539,-0.2404568,0.05225825,-0.008991425
49,0.1148393,1.373065,0.512795,2.197944,0.3944587,pinch,1,3,-0.03839328,1.190394,0.003347397,-0.2436173,0.04964742,-0.01241796
49,0.1158405,1.380129,0.5157442,-0.4239783,0.3859791,pinch,1,3,-0.03866698,1.190572,0.003917217,-0.2448793,0.04831307,-0.01120873
49,0.1160669,1.380251,0.5171723,-15.67126,0.07255391,pinch,1,3,-0.03905369,1.190647,0.004514217,-0.2456232,0.04719914,-0.009879304
49,0.1162958,1.38047,0.5188036,0.5266801,0.08308751,pinch,1,3,-0.03961034,1.190738,0.00526762,-0.2464194,0.04658426,-0.01094436
49,0.1182268,1.382482,0.5210037,4.72579,0.1776033,pinch,1,3,-0.04053273,1.191593,0.006565094,-0.2469031,0.04673428,-0.01072747
49,0.1183337,1.387155,0.5197029,3.249185,0.242587,pinch,1,3,-0.04082009,1.191432,0.006995201,-0.2463919,0.047243,-0.009421206
49,0.120404,1.389548,0.5212121,-3.364074,0.1753055,pinch,1,3,-0.04124147,1.191258,0.007566929,-0.2458605,0.04833135,-0.01117732
49,0.1225428,1.39217,0.5231409,0.9714939,0.1947354,pinch,1,3,-0.04194968,1.191705,0.008344173,-0.246175,0.05039398,-0.0135154
49,0.125774,1.394452,0.5318708,14.22427,0.4792208,pinch,1,3,-0.0421438,1.191777,0.008509636,-0.246049,0.05134313,-0.01232705
49,0.1261261,1.394377,0.5316267,-22.87329,0.02175499,pinch,1,3,-0.04278237,1.191455,0.008778095,-0.24373,0.05374259,-0.01070246
49,0.1318625,1.395357,0.5405498,25.54502,0.5326554,pinch,1,3,-0.04311913,1.191218,0.008938789,-0.2425069,0.05510214,-0.01127139
49,0.1352815,1.397134,0.5455546,-10.84172,0.315821,pinch,1,3,-0.04339819,1.190961,0.009025574,-0.2416763,0.05636077,-0.01111033
49,0.1100423,1.364586,0.5405445,-9.977082,0.1162793,pinch,1,3,-0.04394778,1.190926,0.009027004,-0.241318,0.05765297,-0.00926357
50,0.1075165,1.365435,0.5375862,17.21074,0.4604942,pinch,1,3,-0.04934939,1.189777,0.005810738,-0.2366188,0.05733811,-0.004100055
50,0.1080162,1.366376,0.5372577,43.93417,1.339178,pinch,1,3,-0.04934939,1.189777,0.005810738,-0.2366188,0.05733811,-0.004100055
50,0.1140485,1.36699,0.5473285,-66.95889,0,pinch,4,-1,-0.04934939,1.189777,0.005810738,-0.2366188,0.05733811,-0.004100055
50,0.1140485,1.36699,0.5473285,0,0,pinch,4,-1,-0.04934939,1.189777,0.005810738,-0.2366188,0.05733811,-0.004100055
50,0.1140485,1.36699,0.5473285,0,0,pinch,4,-1,-0.04934939,1.189777,0.005810738,-0.2366188,0.05733811,-0.004100055
50,0.1140485,1.36699,0.5473285,0,0,pinch,4,-1,-0.04934939,1.189777,0.005810738,-0.2366188,0.05733811,-0.004100055
50,0.1140485,1.36699,0.5473285,0,0,pinch,4,-1,-0.04934939,1.189777,0.005810738,-0.2366188,0.05733811,-0.004100055
50,0.1140485,1.36699,0.5473285,0,0,pinch,4,-1,-0.04934939,1.189777,0.005810738,-0.2366188,0.05733811,-0.004100055
50,0.1140485,1.36699,0.5473285,0,0,pinch,4,-1,-0.04934939,1.189777,0.005810738,-0.2366188,0.05733811,-0.004100055
50,0.1140485,1.36699,0.5473285,0,0,pinch,4,-1,-0.04934939,1.189777,0.005810738,-0.2366188,0.05733811,-0.004100055
50,0.1140485,1.36699,0.5473285,0,0,pinch,4,-1,-0.04934939,1.189777,0.005810738,-0.2366188,0.05733811,-0.004100055
50,0.1140485,1.36699,0.5473285,0,0,pinch,4,-1,-0.04934939,1.189777,0.005810738,-0.2366188,0.05733811,-0.004100055
50,0.1140485,1.36699,0.5473285,0,0,pinch,4,-1,-0.04934939,1.189777,0.005810738,-0.2366188,0.05733811,-0.004100055
50,0.1140485,1.36699,0.5473285,0,0,pinch,4,-1,-0.0514572,1.189685,0.003683567,-0.2326203,0.04848851,-0.003119377
50,0.1047645,1.358995,0.5429716,32.50957,0.6501913,pinch,3,-1,-0.0514572,1.189685,0.003683567,-0.2326203,0.04848851,-0.003119377
50,0.1047645,1.358995,0.5429716,-32.50957,0,pinch,4,-1,-0.0514572,1.189685,0.003683567,-0.2326203,0.04848851,-0.003119377
50,0.1047645,1.358995,0.5429716,0,0,pinch,4,-1,-0.05196235,1.189674,0.003121853,-0.2304537,0.04376939,-0.003013908
50,0.1056277,1.361048,0.5414805,6.69945,0.133989,pinch,4,-1,-0.0522678,1.189394,0.003045082,-0.2272668,0.04254441,-0.002629126
50,0.1072726,1.364502,0.5396953,3.856766,0.2111243,pinch,4,-1,-0.05247192,1.189004,0.003130436,-0.224313,0.04090029,-0.002707039
50,0.1058548,1.364547,0.5387521,-6.297645,0.08517143,pinch,4,-1,-0.05252809,1.187502,0.003394127,-0.2180986,0.04046439,-0.003370945
50,0.1103182,1.368488,0.5332565,15.99837,0.4051388,pinch,4,-1,-0.05247766,1.186782,0.003338337,-0.2131025,0.03987652,-0.002101252
50,0.1118101,1.370708,0.5308375,-11.2418,0.1803028,pinch,4,-1,-0.05343142,1.184292,0.004024506,-0.1984826,0.03795365,0.00237331
50,0.1156483,1.378901,0.5291672,13.98485,0.4599997,pinch,4,-1,-0.05412862,1.182403,0.004562855,-0.1877981,0.03540788,0.005128403
50,0.1196917,1.384967,0.5262175,-3.338298,0.3932338,pinch,4,-1,-0.05486315,1.180378,0.005265713,-0.1754083,0.03201236,0.00715417
50,0.1213521,1.387119,0.522655,-8.458933,0.2240551,pinch,4,-1,-0.05562887,1.177632,0.006255627,-0.1550937,0.0256713,0.008943812
50,0.1172943,1.381339,0.5172958,10.96157,0.4432866,pinch,4,-1,-0.05657268,1.173264,0.007807255,-0.1313391,0.01791779,0.01316786
50,0.1169971,1.379044,0.5169573,-16.31672,0.1169522,pinch,4,-1,-0.05729633,1.170969,0.008403301,-0.1183159,0.01448572,0.01412287
50,0.1169974,1.379043,0.5169568,-5.844601,6.02E-05,pinch,4,-1,-0.05779991,1.168594,0.008768082,-0.1041682,0.01114155,0.01437273
50,0.1194439,1.375382,0.5158153,11.36786,0.2274175,pinch,4,-1,-0.0580961,1.165768,0.008789539,-0.08984444,0.007795382,0.01612036
50,0.1186695,1.372301,0.5144854,-2.759694,0.1722236,pinch,4,-1,-0.05833195,1.159106,0.008742809,-0.05879505,0.000872093,0.02155592
50,0.1207048,1.365055,0.5140018,10.24172,0.377058,pinch,4,-1,-0.05960198,1.152942,0.008168697,-0.02887399,-0.005115888,0.02090929
50,0.1216735,1.355054,0.5082355,10.11022,0.5792624,pinch,3,-1,-0.05992596,1.150171,0.007823467,-0.01393306,-0.008907755,0.02137473
50,0.1188895,1.342148,0.5003238,9.516493,0.7695922,pinch,3,-1,-0.05984815,1.144801,0.006632805,0.01157655,-0.01592052,0.0248484
50,0.1175635,1.326209,0.492239,6.322873,0.8960497,pinch,3,-1,-0.06017779,1.142431,0.005993366,0.021786,-0.01964789,0.02553995
50,0.1178373,1.320625,0.4896035,-29.34951,0.3090595,pinch,3,-1,-0.06063189,1.140392,0.005340099,0.03177752,-0.02313408,0.02431996
50,0.1156599,1.312259,0.4878187,6.61348,0.4413291,pinch,3,-1,-0.06126496,1.13703,0.004253387,0.04596799,-0.02972775,0.0194762
50,0.1098986,1.292476,0.4776964,35.32666,1.147862,pinch,3,-1,-0.06120211,1.135091,0.003686428,0.05164655,-0.03333951,0.01973396
50,0.1077749,1.278618,0.4739337,-21.1028,0.7258062,pinch,3,-1,-0.06088516,1.133252,0.003187656,0.0560009,-0.03745366,0.02235726
50,0.105958,1.266302,0.46731,-1.035717,0.7050918,pinch,3,-1,-0.06113497,1.129261,0.001734257,0.0704302,-0.0422663,0.02192781
50,0.1000259,1.242302,0.4562201,32.48356,1.354763,pinch,3,-1,-0.06104875,1.124784,-2.86E-06,0.08464848,-0.04599087,0.02270093
50,0.08692258,1.210909,0.4374509,29.39345,1.942632,pinch,3,-1,-0.06087238,1.122777,-0.000880241,0.09107158,-0.04824863,0.02443018
50,0.08538201,1.198459,0.4350533,-65.20338,0.6385642,pinch,3,-1,-0.06053646,1.120588,-0.002085209,0.101114,-0.05242865,0.02716227
50,0.07668366,1.163843,0.4349427,57.30284,1.784621,pinch,3,-1,-0.0605341,1.119853,-0.002300262,0.103852,-0.05320361,0.02644095
50,0.07341267,1.149596,0.4328852,-52.32533,0.7381144,pinch,3,-1,-0.06046776,1.119163,-0.002215385,0.1042078,-0.0536826,0.02536993
50,0.0721049,1.137728,0.4421782,0.9191513,0.7564974,pinch,3,-1,-0.0596431,1.117238,-0.002468586,0.1058435,-0.05550118,0.02660075
50,0.06499737,1.109488,0.4525824,39.4826,1.546149,pinch,3,-1,-0.05918327,1.116111,-0.002887249,0.1078347,-0.05628429,0.02844873
50,0.06107424,1.093361,0.4564352,-34.70947,0.8519601,pinch,3,-1,-0.05876044,1.115188,-0.003279209,0.1107887,-0.05688009,0.0299199
50,0.0575553,1.078691,0.4579077,-4.704532,0.7578694,pinch,3,-1,-0.05848071,1.114317,-0.003239632,0.1166197,-0.05608803,0.02878303
50,0.05977897,1.054229,0.4736061,34.9855,1.457579,pinch,3,-1,-0.0573606,1.113544,-0.002758026,0.1175214,-0.05634551,0.03034347
50,0.0533642,1.020105,0.4845548,18.13774,1.820334,pinch,3,-1,-0.05680609,1.113164,-0.002548218,0.1175461,-0.05697206,0.03242639
50,0.04961906,1.000417,0.4857664,-40.82347,1.003865,pinch,3,-1,-0.0563341,1.112916,-0.00216341,0.1176536,-0.05749718,0.03376739
50,0.04599953,0.9832594,0.4877019,-6.088463,0.8820955,pinch,3,-1,-0.05598794,1.112993,-0.001652718,0.1173552,-0.05586093,0.032002
50,0.0431468,0.9696671,0.4896402,-9.047008,0.7011554,pinch,3,-1,-0.05490178,1.112691,-0.000622273,0.1176248,-0.05477601,0.03230248
50,0.03611021,0.9578052,0.4777799,10.41789,0.9095132,pinch,3,-1,-0.05368937,1.112521,0.001031876,0.1161444,-0.05447745,0.03496116
50,0.02960318,0.9181128,0.4879999,58.27532,2.07502,pinch,3,-1,-0.05329132,1.112495,0.001874924,0.1157515,-0.05375318,0.03485779
50,0.02706444,0.9037069,0.4908562,-66.49077,0.7452043,pinch,3,-1,-0.05237299,1.112399,0.00306797,0.1160647,-0.05100136,0.03277116
50,0.0265393,0.8814794,0.4950943,19.32478,1.1317,pinch,3,-1,-0.05171605,1.112373,0.003740311,0.116575,-0.04965371,0.03307308
50,0.02432647,0.871391,0.4993105,-28.69575,0.5577849,pinch,3,-1,-0.05134092,1.112568,0.004563808,0.1160299,-0.04842955,0.03348359
50,0.02244584,0.8619205,0.5016918,-3.027484,0.4972352,pinch,3,-1,-0.05058375,1.112834,0.006263733,0.1141917,-0.04638045,0.03406363
50,0.01988009,0.8485475,0.5032563,9.404651,0.6853282,pinch,3,-1,-0.05020062,1.112848,0.007006168,0.113355,-0.04566766,0.0342421
50,0.01821856,0.838936,0.5043268,-9.734884,0.4906306,pinch,3,-1,-0.04963741,1.112886,0.008083344,0.1125228,-0.04422473,0.03486352
50,0.0197597,0.8248561,0.5138245,18.10231,0.8526767,pinch,3,-1,-0.04932478,1.113117,0.008729935,0.1117406,-0.04308901,0.03455201
50,0.01962665,0.8229476,0.5131216,-37.53849,0.101907,pinch,3,-1,-0.04871005,1.113555,0.01012993,0.1087166,-0.04145722,0.03555251
50,0.01824081,0.8160605,0.5161262,14.00631,0.3820331,pinch,3,-1,-0.04847176,1.113656,0.01080275,0.1074757,-0.04098691,0.03664398
50,0.0165755,0.8135506,0.5163603,-11.54854,0.1510623,pinch,1,12,-0.0483393,1.11368,0.01104116,0.106002,-0.04019044,0.0373673
50,0.01502333,0.8141714,0.5159469,-3.247887,0.08610455,pinch,1,12,-0.04801783,1.1139,0.01202869,0.1053107,-0.03879838,0.03708611
50,0.01243604,0.8109825,0.5198827,9.914963,0.2844038,pinch,1,12,-0.04789672,1.11413,0.01243687,0.1047495,-0.03781496,0.03712054
50,0.01175742,0.8135449,0.5175362,-5.369845,0.1770069,pinch,1,12,-0.04773435,1.114206,0.01286316,0.1036008,-0.03696948,0.03747532
50,0.01097798,0.8128441,0.5171924,-6.09263,0.05515429,pinch,1,12,-0.04753388,1.114991,0.01401997,0.1012247,-0.03559765,0.03858391
50,0.009043299,0.8136915,0.5187321,3.776708,0.1306885,pinch,1,12,-0.04764348,1.115339,0.01440716,0.09966706,-0.03463435,0.03810374
50,0.007458106,0.8151661,0.5182972,-1.013848,0.1104115,pinch,1,12,-0.04765315,1.115681,0.01482201,0.09794936,-0.03443013,0.03849909
50,0.007046804,0.8156771,0.5187559,-3.519383,0.04002384,pinch,1,12,-0.04784183,1.116136,0.01513672,0.09548547,-0.03435871,0.03974506
50,0.004684716,0.8183537,0.5205522,7.989484,0.1998135,pinch,1,12,-0.04801671,1.116384,0.01522827,0.09464605,-0.03441462,0.03998109
50,0.004074275,0.8187032,0.5204916,-8.225688,0.03529976,pinch,1,12,-0.04847419,1.117108,0.01555872,0.09138089,-0.0348648,0.04030177
50,0.002505779,0.8197927,0.5231419,6.401676,0.1633333,pinch,1,12,-0.04861613,1.117607,0.01570225,0.08959332,-0.03533709,0.04054124
50,0.001497898,0.8217168,0.5254822,-0.1841486,0.1596503,pinch,1,12,-0.0488533,1.118119,0.01576519,0.08768449,-0.03563084,0.04072401
50,0.000594884,0.8234929,0.5279493,-0.05439222,0.1585625,pinch,1,12,-0.04936308,1.119014,0.01574135,0.08373898,-0.03609594,0.04072578
50,-0.000852604,0.8254064,0.5309215,1.621154,0.1909855,pinch,1,12,-0.04966455,1.119662,0.01579762,0.08135714,-0.03661731,0.04074024
51,-0.005234994,0.8218743,0.5233545,14.02773,0.47154,pinch,1,12,-0.05384764,1.133021,0.01162624,0.0205664,-0.04109166,0.03691716
51,-0.007279623,0.8197107,0.519794,-11.97451,0.2320498,pinch,1,12,-0.05384764,1.133021,0.01162624,0.0205664,-0.04109166,0.03691716
51,-0.007279623,0.8197107,0.519794,-11.60249,0,pinch,4,-1,-0.05384764,1.133021,0.01162624,0.0205664,-0.04109166,0.03691716
51,-0.007279623,0.8197107,0.519794,0,0,pinch,4,-1,-0.05384764,1.133021,0.01162624,0.0205664,-0.04109166,0.03691716
51,-0.007279623,0.8197107,0.519794,0,0,pinch,4,-1,-0.05384764,1.133021,0.01162624,0.0205664,-0.04109166,0.03691716
51,-0.007279623,0.8197107,0.519794,0,0,pinch,4,-1,-0.05384764,1.133021,0.01162624,0.0205664,-0.04109166,0.03691716
51,-0.007279623,0.8197107,0.519794,0,0,pinch,4,-1,-0.05384764,1.133021,0.01162624,0.0205664,-0.04109166,0.03691716
51,-0.007279623,0.8197107,0.519794,0,0,pinch,4,-1,-0.05384764,1.133021,0.01162624,0.0205664,-0.04109166,0.03691716
51,-0.007279623,0.8197107,0.519794,0,0,pinch,4,-1,-0.05384764,1.133021,0.01162624,0.0205664,-0.04109166,0.03691716
51,-0.007279623,0.8197107,0.519794,0,0,pinch,4,-1,-0.05384764,1.133021,0.01162624,0.0205664,-0.04109166,0.03691716
51,-0.007279623,0.8197107,0.519794,0,0,pinch,4,-1,-0.05384764,1.133021,0.01162624,0.0205664,-0.04109166,0.03691716
