Case,X,Y,Z,a,v,modeSelected,area_type,index,headX,headY,headZ,eyeX,eyeY,eyeZ,thumbX,thumbY,thumbZ
1,-0.3438112,1.094501,0.5374889,0.3202503,0.03612893,longPress,1,8,-0.1152696,1.158441,0.02962542,-0.03586556,-0.2007257,-0.0456081,-0.3145225,1.023731,0.5192761
1,-0.3438594,1.094477,0.5373702,-1.480381,0.006521325,longPress,1,8,-0.1152696,1.158441,0.02962542,-0.03586556,-0.2007257,-0.0456081,-0.3145292,1.023664,0.5190759
1,-0.3438594,1.094477,0.5373702,-0.3260662,0,longPress,4,-1,-0.1152696,1.158441,0.02962542,-0.03586556,-0.2007257,-0.0456081,-0.3145292,1.023664,0.5190759
1,-0.3438594,1.094477,0.5373702,0,0,longPress,4,-1,-0.1152696,1.158441,0.02962542,-0.03586556,-0.2007257,-0.0456081,-0.3145292,1.023664,0.5190759
1,-0.3438594,1.094477,0.5373702,0,0,longPress,4,-1,-0.1152696,1.158441,0.02962542,-0.03586556,-0.2007257,-0.0456081,-0.3145292,1.023664,0.5190759
1,-0.3438594,1.094477,0.5373702,0,0,longPress,4,-1,-0.1152696,1.158441,0.02962542,-0.03586556,-0.2007257,-0.0456081,-0.3145292,1.023664,0.5190759
1,-0.3438594,1.094477,0.5373702,0,0,longPress,4,-1,-0.1152696,1.158441,0.02962542,-0.03586556,-0.2007257,-0.0456081,-0.3145292,1.023664,0.5190759
1,-0.3438594,1.094477,0.5373702,0,0,longPress,4,-1,-0.1152696,1.158441,0.02962542,-0.03586556,-0.2007257,-0.0456081,-0.3145292,1.023664,0.5190759
1,-0.3438594,1.094477,0.5373702,0,0,longPress,4,-1,-0.1152696,1.158441,0.02962542,-0.03586556,-0.2007257,-0.0456081,-0.3145292,1.023664,0.5190759
1,-0.3438594,1.094477,0.5373702,0,0,longPress,4,-1,-0.1152696,1.158441,0.02962542,-0.03586556,-0.2007257,-0.0456081,-0.3145292,1.023664,0.5190759
1,-0.3438594,1.094477,0.5373702,0,0,longPress,4,-1,-0.1152696,1.158441,0.02962542,-0.03586556,-0.2007257,-0.0456081,-0.3145292,1.023664,0.5190759
1,-0.3438594,1.094477,0.5373702,0,0,longPress,4,-1,-0.1152696,1.158441,0.02962542,-0.03586556,-0.2007257,-0.0456081,-0.3145292,1.023664,0.5190759
1,-0.3438594,1.094477,0.5373702,0,0,longPress,4,-1,-0.1152696,1.158441,0.02962542,-0.03586556,-0.2007257,-0.0456081,-0.3145292,1.023664,0.5190759
1,-0.3438594,1.094477,0.5373702,0,0,longPress,4,-1,-0.1152696,1.158441,0.02962542,-0.03586556,-0.2007257,-0.0456081,-0.3145292,1.023664,0.5190759
1,-0.3438594,1.094477,0.5373702,0,0,longPress,4,-1,-0.1152696,1.158441,0.02962542,-0.03586556,-0.2007257,-0.0456081,-0.3145292,1.023664,0.5190759
1,-0.3438594,1.094477,0.5373702,0,0,longPress,4,-1,-0.1130898,1.15904,0.02767563,-0.04147134,-0.1948079,-0.0481225,-0.3145292,1.023664,0.5190759
1,-0.342851,1.095559,0.53444,8.205563,0.1641112,longPress,4,-1,-0.1130898,1.15904,0.02767563,-0.04147134,-0.1948079,-0.0481225,-0.313346,1.024986,0.5160818
1,-0.342851,1.095559,0.53444,-8.205563,0,longPress,4,-1,-0.1125064,1.159177,0.02721739,-0.04239442,-0.1933697,-0.04850253,-0.313346,1.024986,0.5160818
1,-0.3437897,1.095587,0.5333676,3.563641,0.07127282,longPress,4,-1,-0.1119764,1.159587,0.02666903,-0.04385512,-0.1908175,-0.04889575,-0.3138102,1.025288,0.5155988
1,-0.3443704,1.095325,0.5342526,-0.8375885,0.05452105,longPress,4,-1,-0.1119365,1.159501,0.02663565,-0.04408225,-0.19079,-0.04864047,-0.3141963,1.023795,0.5170584
1,-0.3438858,1.09547,0.5337672,-0.9733178,0.03505469,longPress,4,-1,-0.1114555,1.159666,0.02602434,-0.04537476,-0.1889163,-0.04854609,-0.3136815,1.023971,0.5166163
1,-0.3438035,1.09589,0.5334635,-0.440746,0.02623978,longPress,4,-1,-0.1114994,1.159722,0.02612591,-0.04584576,-0.1888568,-0.0481456,-0.3136085,1.024464,0.5162926
1,-0.3433572,1.096132,0.5329351,0.5198952,0.03663768,longPress,4,-1,-0.1108276,1.160025,0.02571154,-0.04814852,-0.1875191,-0.0476531,-0.3133031,1.024832,0.5155849
1,-0.3428497,1.096421,0.5330505,-0.34334,0.02977088,longPress,4,-1,-0.1104193,1.160269,0.02552795,-0.04939435,-0.1868524,-0.04772962,-0.3129343,1.025128,0.5154786
1,-0.3425774,1.09659,0.5328016,-0.4746467,0.02027795,longPress,4,-1,-0.1094167,1.160893,0.02531242,-0.05179076,-0.1824353,-0.05056517,-0.3126686,1.025554,0.515099
1,-0.3417974,1.097915,0.5321651,3.146652,0.08321098,longPress,4,-1,-0.108543,1.161037,0.02512074,-0.05320253,-0.1785147,-0.05105947,-0.3123243,1.026823,0.5145006
1,-0.3417787,1.097989,0.5322456,-3.882598,0.005559016,longPress,4,-1,-0.1069658,1.161443,0.02515745,-0.05433889,-0.1711465,-0.05150327,-0.3120801,1.026807,0.5147109
