Case,X,Y,Z,modeSelected
5,-0.2777967,0.934235,0.183617,Tap
11,0.1158791,1.269035,0.09404184,Tap
17,-0.02042843,0.8476756,0.1452094,Tap
22,0.2229603,1.092934,0.1019535,Tap
22,-0.3276212,1.438874,0.1157194,Tap
25,-0.250487,0.887804,0.2310971,Tap
28,0.1593131,1.132704,0.0819681,Tap
30,0.1528218,0.9710632,0.1428538,Tap
