Case,X,Y,Z,a,v,modeSelected,area_type,index,headX,headY,headZ,eyeX,eyeY,eyeZ,thumbX,thumbY,thumbZ
1,-0.003820136,0.7531945,0.5508742,12.85124,0.3090664,Tap,1,12,-0.05213104,1.159741,0.004940033,0.092769,0.01106167,0.001394909,-0.005760077,0.6825369,0.4770412
1,-0.002286386,0.7509876,0.5511699,-8.69405,0.1351854,Tap,1,12,-0.05213104,1.159741,0.004940033,0.092769,0.01106167,0.001394909,-0.005122509,0.6811286,0.4768939
1,-0.002286386,0.7509876,0.5511699,-6.759268,0,Tap,4,-1,-0.05213104,1.159741,0.004940033,0.092769,0.01106167,0.001394909,-0.005122509,0.6811286,0.4768939
1,-0.002286386,0.7509876,0.5511699,0,0,Tap,4,-1,-0.05213104,1.159741,0.004940033,0.092769,0.01106167,0.001394909,-0.005122509,0.6811286,0.4768939
1,-0.002286386,0.7509876,0.5511699,0,0,Tap,4,-1,-0.05213104,1.159741,0.004940033,0.092769,0.01106167,0.001394909,-0.005122509,0.6811286,0.4768939
1,-0.002286386,0.7509876,0.5511699,0,0,Tap,4,-1,-0.05213104,1.159741,0.004940033,0.092769,0.01106167,0.001394909,-0.005122509,0.6811286,0.4768939
1,-0.002286386,0.7509876,0.5511699,0,0,Tap,4,-1,-0.05213104,1.159741,0.004940033,0.092769,0.01106167,0.001394909,-0.005122509,0.6811286,0.4768939
1,-0.002286386,0.7509876,0.5511699,0,0,Tap,4,-1,-0.05213104,1.159741,0.004940033,0.092769,0.01106167,0.001394909,-0.005122509,0.6811286,0.4768939
1,-0.002286386,0.7509876,0.5511699,0,0,Tap,4,-1,-0.05213104,1.159741,0.004940033,0.092769,0.01106167,0.001394909,-0.005122509,0.6811286,0.4768939
1,-0.002286386,0.7509876,0.5511699,0,0,Tap,4,-1,-0.05213104,1.159741,0.004940033,0.092769,0.01106167,0.001394909,-0.005122509,0.6811286,0.4768939
1,-0.002286386,0.7509876,0.5511699,0,0,Tap,4,-1,-0.05213104,1.159741,0.004940033,0.092769,0.01106167,0.001394909,-0.005122509,0.6811286,0.4768939
1,-0.002286386,0.7509876,0.5511699,0,0,Tap,4,-1,-0.05213104,1.159741,0.004940033,0.092769,0.01106167,0.001394909,-0.005122509,0.6811286,0.4768939
1,-0.002286386,0.7509876,0.5511699,0,0,Tap,4,-1,-0.05213104,1.159741,0.004940033,0.092769,0.01106167,0.001394909,-0.005122509,0.6811286,0.4768939
1,-0.002286386,0.7509876,0.5511699,0,0,Tap,4,-1,-0.05213104,1.159741,0.004940033,0.092769,0.01106167,0.001394909,-0.005122509,0.6811286,0.4768939
1,-0.002286386,0.7509876,0.5511699,0,0,Tap,4,-1,-0.05213104,1.159741,0.004940033,0.092769,0.01106167,0.001394909,-0.005122509,0.6811286,0.4768939
1,-0.002286386,0.7509876,0.5511699,0,0,Tap,4,-1,-0.05213104,1.159741,0.004940033,0.092769,0.01106167,0.001394909,-0.005122509,0.6811286,0.4768939
1,-0.002286386,0.7509876,0.5511699,0,0,Tap,4,-1,-0.05213104,1.159741,0.004940033,0.092769,0.01106167,0.001394909,-0.005122509,0.6811286,0.4768939
1,-0.002286386,0.7509876,0.5511699,0,0,Tap,4,-1,-0.05111198,1.160664,0.002774239,0.09045465,0.01298361,0.001163592,-0.005122509,0.6811286,0.4768939
1,0.007353589,0.7481615,0.5452805,29.11201,0.5822403,Tap,4,-1,-0.05111198,1.160664,0.002774239,0.09045465,0.01298361,0.001163592,0.001350038,0.6780789,0.4716725
1,0.007353589,0.7481615,0.5452805,-29.11201,0,Tap,4,-1,-0.05111198,1.160664,0.002774239,0.09045465,0.01298361,0.001163592,0.001350038,0.6780789,0.4716725
1,0.007353589,0.7481615,0.5452805,0,0,Tap,4,-1,-0.05029369,1.161504,0.001032829,0.08850151,0.01574841,0.001498703,0.001350038,0.6780789,0.4716725
1,0.005128291,0.74261,0.5427804,16.20601,0.3241203,Tap,4,-1,-0.04999953,1.162249,0.0004577637,0.08696871,0.01833041,0.001200997,-0.001084201,0.676551,0.4690714
1,0.002958477,0.7421091,0.5433936,-10.43162,0.1154879,Tap,4,-1,-0.05007198,1.162364,0.0003566742,0.08575042,0.01926647,0.0007920011,-0.00451012,0.6765372,0.4701023
1,0.002958477,0.7421091,0.5433936,-5.774395,0,Tap,4,-1,-0.05013673,1.162903,0.0003080368,0.08313252,0.02026139,0.0004152687,-0.00451012,0.6765372,0.4701023
1,0.00361472,0.7423964,0.5422773,3.3159,0.06631801,Tap,4,-1,-0.04958956,1.165444,-0.000459671,0.07268663,0.02481878,-0.001154991,-0.004206065,0.6770133,0.4692373
1,0.00361472,0.7423964,0.5422773,-3.3159,0,Tap,4,-1,-0.04872983,1.168054,-0.0009503365,0.06200748,0.02985014,-0.002733992,-0.004206065,0.6770133,0.4692373
1,0.003866468,0.7422903,0.5420976,0.8175792,0.01635158,Tap,4,-1,-0.04827322,1.168636,-0.0009813309,0.05702579,0.03292961,-0.002953918,-0.004043322,0.6769412,0.4690695
1,0.00602911,0.7431693,0.5384269,10.05778,0.2175071,Tap,4,-1,-0.04736031,1.170737,-0.00128603,0.0465179,0.0395822,-0.003050182,-0.002832584,0.678612,0.466238
1,0.006924503,0.7431127,0.536767,-6.158301,0.09434108,Tap,4,-1,-0.0460953,1.173872,-0.00216198,0.02625109,0.05124145,-0.001992773,-0.002412751,0.6796139,0.4648943
1,0.008149207,0.7434278,0.5338955,3.127021,0.1568815,Tap,4,-1,-0.04570222,1.17478,-0.002673149,0.01888274,0.05655989,-0.003894127,-0.001036011,0.6811043,0.4622746
1,0.009681307,0.7448722,0.5297542,3.770635,0.2322942,Tap,4,-1,-0.04570222,1.17478,-0.002673149,0.01888274,0.05655989,-0.003894127,0.0006226823,0.6845302,0.4582
1,0.009681307,0.7448722,0.5297542,-11.61471,0,Tap,4,-1,-0.04395383,1.178711,-0.00419569,-0.002722885,0.07057826,-0.006545865,0.0006226823,0.6845302,0.4582
1,0.006765381,0.7547864,0.5068607,62.79454,1.255891,Tap,3,-1,-0.04340577,1.180177,-0.004880428,-0.0103122,0.07546446,-0.007145596,0.002086304,0.7039521,0.4385118
1,0.004293375,0.7552444,0.4936333,-29.13389,0.673213,Tap,3,-1,-0.04277933,1.182129,-0.006171227,-0.02178998,0.08221694,-0.0092172,0.00457564,0.7156996,0.4295077
1,0.009003572,0.7608076,0.488286,-11.05964,0.4520202,Tap,3,-1,-0.04237988,1.182767,-0.006756306,-0.02554082,0.08480825,-0.01027882,0.007630818,0.7280117,0.4259434
1,0.009512611,0.7736615,0.4809408,14.43215,0.7406632,Tap,3,-1,-0.04183856,1.183788,-0.007599831,-0.03082972,0.08916896,-0.01105365,0.009647287,0.7408045,0.4212584
1,0.01225702,0.7990398,0.4637127,39.957,1.539803,Tap,3,-1,-0.04159319,1.184877,-0.008211613,-0.03437383,0.0929517,-0.01058615,0.01312745,0.7662252,0.4073119
1,0.01595261,0.8244984,0.4479866,-1.611561,1.507572,Tap,3,-1,-0.04112308,1.187063,-0.009381294,-0.04484421,0.0996162,-0.01096399,0.01456595,0.7985972,0.3942485
1,0.02026368,0.8426433,0.4390841,-23.71392,1.033294,Tap,3,-1,-0.04095276,1.190279,-0.01052618,-0.06093622,0.1059782,-0.009498619,0.01999275,0.817532,0.3872962
1,0.04382228,0.8778392,0.4439702,54.91958,2.131685,Tap,3,-1,-0.04097122,1.191549,-0.01113605,-0.06876492,0.1093711,-0.009813823,0.03938393,0.8523726,0.3914418
1,0.05130784,0.8901307,0.453217,-63.81905,0.8553043,Tap,3,-1,-0.04094722,1.192078,-0.01218414,-0.07599247,0.113183,-0.009473406,0.04708226,0.8624279,0.4025373
1,0.06797666,0.9151181,0.4603796,34.43267,1.543958,Tap,3,-1,-0.040877,1.193629,-0.01366329,-0.08712085,0.1186728,-0.008269446,0.0659913,0.8856167,0.4122543
1,0.0771884,0.9309684,0.4615417,-31.27412,0.9184753,Tap,3,-1,-0.0411638,1.194213,-0.01417494,-0.08710539,0.1178995,-0.006553927,0.07732518,0.9003639,0.4156523
1,0.1010285,0.9752986,0.470891,82.06384,2.559752,Tap,3,-1,-0.04147834,1.195796,-0.01513815,-0.09303279,0.1193174,-0.00597971,0.09670004,0.9426803,0.4244928
1,0.1020021,0.9944734,0.4649777,-77.76398,1.004472,Tap,3,-1,-0.041765,1.196474,-0.01543283,-0.0951736,0.1179301,-0.005495518,0.09708185,0.9613296,0.4186978
1,0.1030808,0.9978181,0.465363,-41.38525,0.1767674,Tap,3,-1,-0.04267256,1.197708,-0.01579905,-0.09995507,0.1136718,-0.006177006,0.0979837,0.9645004,0.419054
1,0.121602,1.053921,0.4668489,138.9118,2.955004,Tap,3,-1,-0.0431445,1.198392,-0.01598406,-0.1019674,0.1104696,-0.007008059,0.1142881,1.014062,0.4211817
1,0.1270799,1.076077,0.4684629,-90.55039,1.143996,Tap,3,-1,-0.04381019,1.199099,-0.0164113,-0.1036754,0.1048673,-0.006458029,0.1188478,1.034236,0.423872
1,0.1194669,1.117929,0.4554944,53.98021,2.2236,Tap,3,-1,-0.04381019,1.199099,-0.0164113,-0.1036754,0.1048673,-0.006458029,0.1137456,1.067687,0.415997
1,0.1194669,1.117929,0.4554944,-111.18,0,Tap,3,-1,-0.04435571,1.199293,-0.01660347,-0.1039976,0.1020502,-0.005826998,0.1137456,1.067687,0.415997
1,0.116823,1.133052,0.4530535,38.86074,0.7772148,Tap,3,-1,-0.04564197,1.200248,-0.0171752,-0.1057897,0.0955151,-0.00567676,0.1124415,1.079814,0.4158092
1,0.1081042,1.15452,0.4492736,19.83383,1.173891,Tap,3,-1,-0.0466086,1.200758,-0.01775551,-0.1063995,0.09123553,-0.005905611,0.1072258,1.100073,0.4143758
1,0.100517,1.178599,0.444768,5.418587,1.282263,Tap,3,-1,-0.04721031,1.200951,-0.01810074,-0.1061132,0.08911512,-0.006148792,0.1004047,1.123685,0.4111748
1,0.07331862,1.216961,0.4440308,53.46456,2.351554,Tap,3,-1,-0.04775568,1.201208,-0.01837063,-0.1058362,0.08758918,-0.00637368,0.07605097,1.159025,0.4093971
1,0.0630518,1.246225,0.4409466,-39.66518,1.558251,Tap,3,-1,-0.04916662,1.202117,-0.01896906,-0.1065009,0.08249125,-0.0058711,0.0649052,1.183918,0.4068918
1,0.03893146,1.274165,0.4330153,16.4719,1.887689,Tap,3,-1,-0.04955203,1.202265,-0.01904678,-0.1073831,0.08191319,-0.006839997,0.04800814,1.208672,0.4058428
1,0.01777479,1.292937,0.4270334,-22.10994,1.44549,Tap,3,-1,-0.05186599,1.203343,-0.02026415,-0.109132,0.07520549,-0.007245693,0.0336041,1.226698,0.4056211
1,0.006667741,1.298165,0.4294109,-41.01396,0.6252105,Tap,3,-1,-0.05297093,1.203736,-0.02086449,-0.1098649,0.07240496,-0.007546538,0.02593946,1.232069,0.4096484
1,0.003838241,1.298755,0.4306417,-23.40698,0.1570709,Tap,3,-1,-0.05403269,1.20432,-0.0212965,-0.1101618,0.070064,-0.007935009,0.02298494,1.232748,0.4105597
1,-0.02740766,1.326336,0.445477,102.7451,2.211974,Tap,3,-1,-0.05632244,1.205339,-0.02243185,-0.1114947,0.06459696,-0.008363057,-0.005295634,1.260318,0.4267006
1,-0.04001327,1.338622,0.4417977,-65.64257,0.8991222,Tap,3,-1,-0.05904517,1.206279,-0.02339506,-0.1134621,0.05758097,-0.009186278,-0.01816089,1.272443,0.4240174
1,-0.05917151,1.360778,0.4539847,34.3562,1.586246,Tap,3,-1,-0.05926781,1.206445,-0.02340889,-0.1138597,0.05699791,-0.009709316,-0.03806137,1.294595,0.4386988
1,-0.06687394,1.36962,0.4569392,-49.0806,0.6046342,Tap,3,-1,-0.06163602,1.207301,-0.02440166,-0.1158348,0.05131203,-0.01013204,-0.04511456,1.304121,0.4428048
1,-0.07953141,1.369094,0.4596519,2.157232,0.6477788,Tap,3,-1,-0.06287976,1.207369,-0.02488232,-0.1166731,0.04859078,-0.009754834,-0.05737027,1.304573,0.4441295
1,-0.07959937,1.369531,0.459919,-31.09786,0.02582159,Tap,3,-1,-0.06463472,1.207686,-0.02551842,-0.1168837,0.04499568,-0.01036069,-0.0577239,1.304876,0.4442277
1,-0.08564831,1.376929,0.459341,22.64276,0.4786767,Tap,3,-1,-0.06881896,1.208377,-0.02710152,-0.1174495,0.03607363,-0.01076759,-0.06461387,1.311453,0.443449
1,-0.1050332,1.392021,0.4705358,43.56055,1.349888,Tap,3,-1,-0.07046884,1.208591,-0.02767658,-0.1177659,0.03246497,-0.01022402,-0.08368377,1.32374,0.457716
1,-0.1156508,1.399371,0.4799695,-27.51356,0.7996166,Tap,3,-1,-0.07169337,1.208639,-0.02808094,-0.117644,0.03030431,-0.01019097,-0.09568039,1.328305,0.4682579
1,-0.1259447,1.400117,0.4758453,-12.19499,0.5557169,Tap,3,-1,-0.07424716,1.20871,-0.0288167,-0.1165984,0.02656594,-0.01052856,-0.1062905,1.326829,0.4633951
1,-0.1258773,1.401784,0.4746928,-22.71645,0.1013878,Tap,3,-1,-0.07713941,1.208782,-0.0295763,-0.1156683,0.02179328,-0.0105494,-0.1072679,1.327213,0.4626179
1,-0.1258766,1.401598,0.4751225,-3.899129,0.02340523,Tap,3,-1,-0.0783321,1.208956,-0.02974701,-0.1155401,0.01980985,-0.0107845,-0.1073546,1.326795,0.4629965
1,-0.1271358,1.40458,0.4833112,20.84247,0.4402547,Tap,3,-1,-0.0798175,1.209309,-0.03001451,-0.1159148,0.01755439,-0.0109518,-0.1099287,1.327531,0.4714804
1,-0.1362781,1.406047,0.4864144,2.400839,0.4882715,Tap,3,-1,-0.08231468,1.209533,-0.03029871,-0.1174005,0.01438836,-0.01014291,-0.1170185,1.328056,0.4750195
1,-0.1448372,1.408678,0.4830332,-0.4847139,0.4785772,Tap,3,-1,-0.08364996,1.209725,-0.03043175,-0.1180466,0.01324882,-0.009871221,-0.1249208,1.32912,0.4739771
1,-0.147925,1.410269,0.4824476,-15.12204,0.1761364,Tap,3,-1,-0.08383945,1.209811,-0.030375,-0.1186787,0.0129565,-0.009921247,-0.1278685,1.330151,0.4740548
1,-0.1497165,1.41223,0.4854684,1.249059,0.2011176,Tap,3,-1,-0.08753312,1.210133,-0.03047228,-0.1209231,0.007566985,-0.009363511,-0.1295833,1.33165,0.4767103
1,-0.1498323,1.414873,0.4885888,0.171677,0.2045512,Tap,3,-1,-0.08903324,1.210109,-0.03051615,-0.1214563,0.005704261,-0.009203738,-0.1300747,1.333674,0.4800696
1,-0.1514874,1.41995,0.4947095,10.07863,0.4061238,Tap,3,-1,-0.0915377,1.210431,-0.03045273,-0.1216499,0.003096376,-0.007113306,-0.1320051,1.338253,0.4859843
1,-0.1529954,1.422463,0.4960113,-12.28858,0.1603523,Tap,3,-1,-0.09256055,1.210406,-0.03036928,-0.1215716,0.002537204,-0.006178676,-0.1336057,1.340689,0.4868975
1,-0.1533867,1.422751,0.4954677,-6.19459,0.03646047,Tap,3,-1,-0.0949942,1.210284,-0.03022623,-0.1213723,0.0004200995,-0.005329882,-0.1340271,1.34111,0.4860864
1,-0.1546635,1.423278,0.4954057,1.63294,0.06911928,Tap,3,-1,-0.09505895,1.21028,-0.03018522,-0.1203093,0.001244904,-0.005622586,-0.1345362,1.341735,0.4865847
1,-0.155004,1.424139,0.4978032,2.96944,0.1285081,Tap,3,-1,-0.09806494,1.210162,-0.02984333,-0.1199969,-0.0008784315,-0.003852706,-0.1347287,1.342822,0.4886427
1,-0.1540118,1.423711,0.5017667,3.844821,0.2054045,Tap,3,-1,-0.09912573,1.210217,-0.02954102,-0.1206511,-0.002117461,-0.001865589,-0.1335664,1.342742,0.4918694
1,-0.153684,1.423415,0.5030589,-6.856221,0.06828009,Tap,3,-1,-0.1008157,1.210239,-0.02900553,-0.1213595,-0.003987152,-4.950156E-05,-0.1331618,1.34251,0.4928217
1,-0.1513347,1.421882,0.5142932,25.5342,0.5789641,Tap,3,-1,-0.1014137,1.210168,-0.02885008,-0.1213102,-0.004267896,-3.945018E-05,-0.1293371,1.342088,0.5008335
1,-0.1518287,1.423214,0.512538,-23.30217,0.1129207,Tap,3,-1,-0.1022177,1.210055,-0.02856874,-0.12103,-0.004666195,-6.486515E-05,-0.1298924,1.343353,0.4998994
1,-0.1524802,1.424031,0.5105672,-0.06917045,0.1115373,Tap,3,-1,-0.1028009,1.209975,-0.02843952,-0.1205075,-0.004420461,-0.0002535495,-0.1308951,1.344145,0.4983597
1,-0.1529098,1.424398,0.5094924,-2.541562,0.06070609,Tap,3,-1,-0.1041752,1.209861,-0.02804279,-0.1201767,-0.00448433,0.000865101,-0.1315958,1.344546,0.4973888
1,-0.1519964,1.426384,0.5106864,3.19107,0.1245275,Tap,3,-1,-0.1052743,1.209973,-0.02759743,-0.121084,-0.005140689,0.003311699,-0.1323315,1.346498,0.4981599
1,-0.1521067,1.428064,0.5112991,-1.745533,0.08961683,Tap,3,-1,-0.1057708,1.20986,-0.02756214,-0.1210043,-0.005087368,0.003782591,-0.13334,1.348305,0.4987731
1,-0.1518465,1.428162,0.5107088,-2.849629,0.03262425,Tap,3,-1,-0.1061842,1.209572,-0.02747822,-0.1200841,-0.004972877,0.004398089,-0.133368,1.348619,0.4980893
1,-0.15141,1.428205,0.510427,-0.3279977,0.0260643,Tap,3,-1,-0.1069461,1.20907,-0.02721405,-0.1179626,-0.004166827,0.005173988,-0.1332857,1.349035,0.4974928
1,-0.150535,1.426418,0.5128546,6.544093,0.1569462,Tap,3,-1,-0.1072775,1.209093,-0.02704191,-0.1175089,-0.00419439,0.005700899,-0.1327425,1.348227,0.4981189
1,-0.149657,1.426233,0.5141954,-3.813811,0.08066993,Tap,3,-1,-0.1081874,1.209156,-0.02659035,-0.1182549,-0.004810257,0.00674908,-0.132282,1.348246,0.4988518
1,-0.1475929,1.426044,0.5172958,5.290016,0.1864703,Tap,3,-1,-0.1085071,1.209296,-0.02636957,-0.118667,-0.005245429,0.006979737,-0.1307467,1.348273,0.5010767
1,-0.1474889,1.425998,0.5174074,-8.925364,0.007962985,Tap,3,-1,-0.1089031,1.209095,-0.02601147,-0.1186033,-0.006384011,0.008536383,-0.1306362,1.348223,0.5011654
1,-0.1443287,1.424091,0.5222988,14.92122,0.3063873,Tap,3,-1,-0.1090647,1.208728,-0.02588177,-0.117276,-0.006532544,0.009159476,-0.1281833,1.34729,0.504108
1,-0.1446209,1.423626,0.5223689,-13.93615,0.02766426,Tap,3,-1,-0.1093272,1.208374,-0.02562428,-0.114327,-0.006495684,0.009959293,-0.1282712,1.347113,0.5039177
1,-0.1452041,1.423709,0.5227776,0.4091364,0.03584699,Tap,3,-1,-0.1093919,1.208435,-0.02554083,-0.1135026,-0.006443101,0.009963278,-0.1288543,1.347675,0.5038671
1,-0.1455494,1.423509,0.5233026,-0.1439499,0.03296799,Tap,3,-1,-0.1096563,1.208251,-0.0252347,-0.113097,-0.00665536,0.01088576,-0.1289816,1.347933,0.5039921
1,-0.1458427,1.423765,0.5218987,1.993425,0.07283649,Tap,3,-1,-0.1095459,1.20828,-0.02523136,-0.1129353,-0.006304977,0.01050817,-0.1296629,1.347997,0.502655
1,-0.145715,1.42387,0.5218029,-3.164796,0.009540562,Tap,3,-1,-0.1095459,1.20828,-0.02523136,-0.1129353,-0.006304977,0.01050817,-0.129656,1.348064,0.5025558
1,-0.145715,1.42387,0.5218029,-0.4770281,0,Tap,3,-1,-0.1095193,1.20811,-0.0250721,-0.1122592,-0.00608105,0.01031798,-0.129656,1.348064,0.5025558
1,-0.1444592,1.424312,0.5213876,3.487159,0.06974318,Tap,3,-1,-0.1094889,1.207949,-0.02488995,-0.1118133,-0.005863973,0.01038174,-0.1289159,1.348349,0.5019679
1,-0.1439478,1.424477,0.5210962,-1.959342,0.03055633,Tap,3,-1,-0.109386,1.207835,-0.02475309,-0.1117391,-0.006163629,0.01064399,-0.1289183,1.348425,0.5015125
1,-0.1408685,1.423956,0.5204587,6.44067,0.1593697,Tap,3,-1,-0.1094056,1.207862,-0.02476025,-0.1117954,-0.006444518,0.01027135,-0.1275088,1.348026,0.5001135
1,-0.1397539,1.423398,0.5208082,-4.731752,0.06473468,Tap,3,-1,-0.1093307,1.207796,-0.02455091,-0.1111556,-0.00707842,0.009946341,-0.1271365,1.347704,0.4997253
1,-0.1390449,1.423185,0.5210056,-1.321469,0.03830531,Tap,3,-1,-0.1093013,1.207741,-0.02444601,-0.1109925,-0.007377665,0.009957039,-0.1266864,1.347509,0.499712
1,-0.1380138,1.422427,0.5220547,2.222187,0.08274905,Tap,3,-1,-0.1093052,1.20767,-0.02439547,-0.1105954,-0.007607084,0.009879985,-0.1256336,1.347122,0.5001216
1,-0.1377593,1.422192,0.5225019,-2.723653,0.02827599,Tap,3,-1,-0.1091636,1.207446,-0.02433681,-0.1094389,-0.008283893,0.01073357,-0.1253035,1.34702,0.5003209
2,-0.1375287,1.421649,0.5230732,0.6401863,0.04107972,Tap,1,5,-0.108344,1.208836,-0.02083349,-0.1103616,-0.01663124,0.006625207,-0.1251864,1.346936,0.5002375
2,-0.1369898,1.42161,0.5232892,-0.5994808,0.0290901,Tap,1,5,-0.108344,1.208836,-0.02083349,-0.1103616,-0.01663124,0.006625207,-0.1247531,1.347132,0.5003242
2,-0.1369898,1.42161,0.5232892,-1.454505,0,Tap,4,-1,-0.108344,1.208836,-0.02083349,-0.1103616,-0.01663124,0.006625207,-0.1247531,1.347132,0.5003242
2,-0.1369898,1.42161,0.5232892,0,0,Tap,4,-1,-0.108344,1.208836,-0.02083349,-0.1103616,-0.01663124,0.006625207,-0.1247531,1.347132,0.5003242
2,-0.1369898,1.42161,0.5232892,0,0,Tap,4,-1,-0.108344,1.208836,-0.02083349,-0.1103616,-0.01663124,0.006625207,-0.1247531,1.347132,0.5003242
2,-0.1369898,1.42161,0.5232892,0,0,Tap,4,-1,-0.108344,1.208836,-0.02083349,-0.1103616,-0.01663124,0.006625207,-0.1247531,1.347132,0.5003242
2,-0.1369898,1.42161,0.5232892,0,0,Tap,4,-1,-0.108344,1.208836,-0.02083349,-0.1103616,-0.01663124,0.006625207,-0.1247531,1.347132,0.5003242
2,-0.1369898,1.42161,0.5232892,0,0,Tap,4,-1,-0.108344,1.208836,-0.02083349,-0.1103616,-0.01663124,0.006625207,-0.1247531,1.347132,0.5003242
2,-0.1369898,1.42161,0.5232892,0,0,Tap,4,-1,-0.108344,1.208836,-0.02083349,-0.1103616,-0.01663124,0.006625207,-0.1247531,1.347132,0.5003242
2,-0.1369898,1.42161,0.5232892,0,0,Tap,4,-1,-0.108344,1.208836,-0.02083349,-0.1103616,-0.01663124,0.006625207,-0.1247531,1.347132,0.5003242
2,-0.1369898,1.42161,0.5232892,0,0,Tap,4,-1,-0.108344,1.208836,-0.02083349,-0.1103616,-0.01663124,0.006625207,-0.1247531,1.347132,0.5003242
2,-0.1369898,1.42161,0.5232892,0,0,Tap,4,-1,-0.108344,1.208836,-0.02083349,-0.1103616,-0.01663124,0.006625207,-0.1247531,1.347132,0.5003242
