Case,X,Y,Z,a,v,modeSelected,area_type,index,headX,headY,headZ,eyeX,eyeY,eyeZ,thumbX,thumbY,thumbZ
1,-0.3176336,0.967599,0.5393724,-1.371169,0.00780134,longPress,1,9,-0.1936855,1.083193,0.03790855,-0.03616335,-0.1675591,0.03720357,-0.312458,0.8918377,0.517622
1,-0.3176006,0.9670955,0.539691,1.101787,0.02983708,longPress,1,9,-0.1936855,1.083193,0.03790855,-0.03616335,-0.1675591,0.03720357,-0.3123833,0.8915015,0.5177417
1,-0.3176006,0.9670955,0.539691,-1.491854,0,longPress,4,-1,-0.1936855,1.083193,0.03790855,-0.03616335,-0.1675591,0.03720357,-0.3123833,0.8915015,0.5177417
1,-0.3176006,0.9670955,0.539691,0,0,longPress,4,-1,-0.1936855,1.083193,0.03790855,-0.03616335,-0.1675591,0.03720357,-0.3123833,0.8915015,0.5177417
1,-0.3176006,0.9670955,0.539691,0,0,longPress,4,-1,-0.1936855,1.083193,0.03790855,-0.03616335,-0.1675591,0.03720357,-0.3123833,0.8915015,0.5177417
1,-0.3176006,0.9670955,0.539691,0,0,longPress,4,-1,-0.1936855,1.083193,0.03790855,-0.03616335,-0.1675591,0.03720357,-0.3123833,0.8915015,0.5177417
1,-0.3176006,0.9670955,0.539691,0,0,longPress,4,-1,-0.1936855,1.083193,0.03790855,-0.03616335,-0.1675591,0.03720357,-0.3123833,0.8915015,0.5177417
1,-0.3176006,0.9670955,0.539691,0,0,longPress,4,-1,-0.1936855,1.083193,0.03790855,-0.03616335,-0.1675591,0.03720357,-0.3123833,0.8915015,0.5177417
1,-0.3176006,0.9670955,0.539691,0,0,longPress,4,-1,-0.1936855,1.083193,0.03790855,-0.03616335,-0.1675591,0.03720357,-0.3123833,0.8915015,0.5177417
1,-0.3176006,0.9670955,0.539691,0,0,longPress,4,-1,-0.1936855,1.083193,0.03790855,-0.03616335,-0.1675591,0.03720357,-0.3123833,0.8915015,0.5177417
1,-0.3176006,0.9670955,0.539691,0,0,longPress,4,-1,-0.1936855,1.083193,0.03790855,-0.03616335,-0.1675591,0.03720357,-0.3123833,0.8915015,0.5177417
1,-0.3176006,0.9670955,0.539691,0,0,longPress,4,-1,-0.1936855,1.083193,0.03790855,-0.03616335,-0.1675591,0.03720357,-0.3123833,0.8915015,0.5177417
1,-0.3176006,0.9670955,0.539691,0,0,longPress,4,-1,-0.1936855,1.083193,0.03790855,-0.03616335,-0.1675591,0.03720357,-0.3123833,0.8915015,0.5177417
1,-0.3176006,0.9670955,0.539691,0,0,longPress,4,-1,-0.1936855,1.083193,0.03790855,-0.03616335,-0.1675591,0.03720357,-0.3123833,0.8915015,0.5177417
1,-0.3176006,0.9670955,0.539691,0,0,longPress,4,-1,-0.1936855,1.083193,0.03790855,-0.03616335,-0.1675591,0.03720357,-0.3123833,0.8915015,0.5177417
1,-0.3176006,0.9670955,0.539691,0,0,longPress,4,-1,-0.1936855,1.083193,0.03790855,-0.03616335,-0.1675591,0.03720357,-0.3123833,0.8915015,0.5177417
1,-0.3176006,0.9670955,0.539691,0,0,longPress,4,-1,-0.1942243,1.082876,0.03843498,-0.03498854,-0.167634,0.0375163,-0.3123833,0.8915015,0.5177417
1,-0.3180484,0.9634079,0.538888,9.501148,0.190023,longPress,4,-1,-0.1942243,1.082876,0.03843498,-0.03498854,-0.167634,0.0375163,-0.3119162,0.8881044,0.5167708
1,-0.3180484,0.9634079,0.538888,-9.501148,0,longPress,4,-1,-0.1942243,1.082876,0.03843498,-0.03498854,-0.167634,0.0375163,-0.3119162,0.8881044,0.5167708
