Case,X,Y,Z,a,v,modeSelected
1,0.2622902,0.8354656,0.5957222,1.568314,0.0379403,magicTap
1,0.262332,0.835372,0.5954776,0,0,magicTap
1,0.2604151,0.8358142,0.5928984,8.10956,0.1621912,magicTap
1,0.2604151,0.8358142,0.5928984,8.10956,0.1621912,magicTap
1,0.2599229,0.8345666,0.5939655,-3.824698,0.08569724,magicTap
1,0.2599229,0.8345666,0.5939655,-3.824698,0.08569724,magicTap
1,0.2598463,0.8349921,0.5935268,-2.745118,0.03079488,magicTap
1,0.2594996,0.8347718,0.5939317,-0.09797718,0.02883534,magicTap
1,0.2594996,0.8347718,0.5939317,-0.09797718,0.02883534,magicTap
1,0.2592539,0.8353755,0.5936427,0.3406917,0.03564917,magicTap
1,0.2589946,0.8359733,0.5933723,-0.01896061,0.03526996,magicTap
1,0.2589946,0.8359733,0.5933723,-0.01896061,0.03526996,magicTap
1,0.2591326,0.8361101,0.5933089,-1.252481,0.01022034,magicTap
1,0.2585408,0.8366588,0.5929012,1.749354,0.04520741,magicTap
1,0.2584013,0.8374423,0.591979,0.7849271,0.06090595,magicTap
1,0.2583255,0.8379195,0.5914102,-1.17938,0.03731834,magicTap
1,0.2583255,0.8379195,0.5914102,-1.17938,0.03731834,magicTap
1,0.2570954,0.8392833,0.5908546,2.931124,0.09594081,magicTap
1,0.2570954,0.8392833,0.5908546,-4.797041,0,magicTap
1,0.2570954,0.8392833,0.5908546,-4.797041,0,magicTap
1,0.256474,0.8399289,0.5901899,2.789096,0.05578191,magicTap
1,0.2561632,0.8401797,0.5898871,-1.53619,0.02505811,magicTap
1,0.2558256,0.8404138,0.589366,0.4062767,0.03318365,magicTap
1,0.2558256,0.8404138,0.589366,0.4062767,0.03318365,magicTap
1,0.255584,0.8407461,0.5885935,0.5281184,0.04374601,magicTap
1,0.2554718,0.8409342,0.5883336,-1.337575,0.01699451,magicTap
1,0.2554718,0.8409342,0.5883336,-1.337575,0.01699451,magicTap
