Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
1,4.98,FastTapIn,0,0.8905034,-43.71872, ,0
1,5,FastTapIn,0.02,2.750524,93.00104, ,0
2,6.82,FastTapIn,0,0.4765942,-7.551687, ,0
2,6.84,FastTapIn,0.02,0.6163117,6.985875, ,0
2,6.86,FastTapIn,0.04,0.401094,-10.76089, ,0
2,6.88,FastTapIn,0.06,1.241428,42.01669, ,0
2,6.9,FastTapIn,0.08,0.9893647,-12.60315, ,0
3,8.98,FastTapIn,0,1.669741,41.68932, ,0
4,10.9,FastTapIn,0,1.547978,48.19162, ,0
4,10.92,FastTapIn,0.02,0.8472265,-35.03757, ,0
4,10.94,FastTapIn,0.04,1.132735,14.27541, ,0
5,13.08,FastTapIn,0,0.6879966,-18.55106, ,0
5,13.1,FastTapIn,0.02,1.364212,33.81076, ,0
5,13.12,FastTapIn,0.04,0.6833703,-34.04208, ,0
5,13.14,FastTapIn,0.06,0.7529287,3.477922, ,0
5,13.16,FastTapIn,0.08,1.441891,34.4481, ,0
6,15.3,FastTapIn,0,1.159101,31.77509, ,0
6,15.32,FastTapIn,0.02,0.6489812,-25.50597, ,0
6,15.34,FastTapIn,0.04,0.8560833,10.35511, ,0
6,15.36,FastTapIn,0.06,2.053931,59.89241, ,0
7,17.42,FastTapIn,0,1.261889,35.1601, ,0
7,17.44,FastTapIn,0.02,0.9051407,-17.8374, ,0
7,17.46,FastTapIn,0.04,2.136447,61.56534, ,0
8,19.38,FastTapIn,0,1.87306,43.98106, ,0
8,19.4,FastTapIn,0.02,1.2284,-32.23301, ,0
9,21.5,FastTapIn,0,2.324163,60.78468, ,0
9,21.52,FastTapIn,0.02,1.452487,-43.58381, ,0
10,23.68,FastTapIn,0,0.8903397,12.33383, ,0
10,23.7,FastTapIn,0.02,2.004461,55.70605, ,0
10,23.72,FastTapIn,0.04,1.106744,-44.88582, ,0
11,27.86,FastTapIn,0,0.6746448,-48.04808, ,0
11,27.88,FastTapIn,0.02,0.3805012,-14.70718, ,0
11,27.9,FastTapIn,0.04,0.6816905,15.05946, ,0
11,27.92,FastTapIn,0.06,0.59597,-4.286024, ,0
11,27.94,FastTapIn,0.08,0.5515097,-2.223012, ,0
11,27.96,FastTapIn,0.09999999,0.3881705,-8.16696, ,0
11,27.98,FastTapIn,0.12,0.129621,-12.92748, ,0
11,28,FastTapIn,0.14,0.3067347,8.855688, ,0
11,28.02,FastTapIn,0.16,0.1600175,-7.335864, ,0
11,28.04,FastTapIn,0.18,0.2142446,2.711356, ,0
11,28.06,FastTapIn,0.2,0.08379329,-6.522564, ,0
11,28.08,FastTapIn,0.22,0.1873168,5.176177, ,0
11,28.1,FastTapIn,0.24,0.1859539,-0.06814748, ,0
11,28.12,FastTapIn,0.26,0.2675397,4.079292, ,0
11,28.14,FastTapIn,0.28,1.076534,40.44972, ,0
12,30,FastTapIn,0,0.7743021,1.306412, ,0
12,30.02,FastTapIn,0.02,1.507661,36.66795, ,0
12,30.04,FastTapIn,0.04,0.649731,-42.8965, ,0
12,30.06,FastTapIn,0.06,0.5884591,-3.063595, ,0
12,30.08,FastTapIn,0.08,0.09152935,-24.84649, ,0
12,30.1,FastTapIn,0.09999999,0.2793951,9.39329, ,0
12,30.12,FastTapIn,0.12,0.2912891,0.5946964, ,0
